firma_adi;adres;sehir;ilce;telefon;website;domain;birlik
PHİBRO HAYVAN SAĞLIĞI ÜRÜNL.SAN VE TİC.A.Ş;KOZYATAĞI YAZGAN İŞ HANI ATATÜRK CAD. ESİN SOK NO:3 D:9 ;İSTANBUL;KADIKÖY;(216) 3012020;www.phibroah.com.tr;phibroah.com.tr;İİB-SU ÜRÜNLERİ
ORVESA GIDA SAN.VE TIC.A.Ş.;HALASKARGAZI CAD.NO.195 /2;İSTANBUL;ŞİŞLİ;(212) 2404491;www.orvesa.com;orvesa.com;İİB-SU ÜRÜNLERİ
SAĞDIÇLAR BALIKÇILIK TURİZM İNŞ. GIDA ELEK. ELEKT.SAN.VE DIŞ TİCARET LTD.ŞTİ.;KUMKAPI KENEDI CAD. SU ÜRÜNL.BALIK HALI NO:8;İSTANBUL; ;(212) 5176882;www.sagdiclar.com;sagdiclar.com;İİB-SU ÜRÜNLERİ
COSKUN ET VE MAMULLERI SANAYI VE TICARET A.S.;KEMERBURGAZ CAD.NO:152;İSTANBUL;KAĞITHANE;(212) 2948400;info@coskunet.com.tr;coskunet.com.tr;İİB-SU ÜRÜNLERİ
AKPINAR SÜT A.Ş.; TÜRKMENLİ KÖYÜ BAYRAMİÇ ;ÇANAKKALE;BAYRAMİÇ;(286) 7838110;www.ezinepeyniri.com;ezinepeyniri.com;İİB-SU ÜRÜNLERİ
KOZLU GIDA İMALAT SANAYİ TİCARET VE TAŞIMACILIK ANONİM ŞİRKETİ;MACUN MAH. 204 CAD. NO:141 A DAIRE:17 ;ANKARA;YENİMAHALLE;(312) 3424681;www.kozlu.com.tr;kozlu.com.tr;İİB-SU ÜRÜNLERİ
MARTAŞ MARMARA GIDA SAN. IMAL. IHR. TIC. A.Ş.;İSTİKLAL CAD. CEBİRHAN K:2 NO:20/30;KOCAELI;KANDIRA;(262) 3222256;www.martasas.com;martasas.com;İİB-SU ÜRÜNLERİ
NATUR İTHALAT İHRACAT GIDA SANAYİ TİC.LTD.ŞTİ;DAĞYAKA MAH. 2038 CAD. NO:4 SELPA İŞ YERLERİ 19/4 06980;ANKARA;KAHRAMANKAZAN;(312) 5020579;www.natur.com.tr;natur.com.tr;İİB-SU ÜRÜNLERİ
TEK-AR FIRÇA VE RULOSAN A.Ş.;UNIVERSITE MAH. FIRUZKOYBULVARI NO:28;İSTANBUL;AVCILAR;02125911416;www.birlesikfirca.com;birlesikfirca.com;İİB-SU ÜRÜNLERİ
YEŞİL TAVUKÇULUK SAN TİC LTD ŞTİ;KÜÇÜKBAKKALKÖY MH IRMAK SK NO 3/3;İSTANBUL;ATAŞEHİR;(216) 4692424; www.yestav.com ;yestav.com;İİB-SU ÜRÜNLERİ
GARANTİ YUMURTACI CİVCİV ÜRETİM SANAYİ VE TİCARET ANONİM ŞİRKETİ;ŞERİFALİ MAH. MİRAS SK. NO: 29 İÇ KAPI NO: 2;İSTANBUL;ÜMRANİYE;(216) 5266321;www.garantitavukculuk.com;garantitavukculuk.com;İİB-SU ÜRÜNLERİ
SULTAN ET VE GIDA ÜRETİM TİC. PAZ.LTD.ŞTİ.;GİMAT GIDA TOPTANCILAR SİTESİ 2 BLOK NO:56 ;ANKARA;YENİMAHALLE;(212) 6405528;www.sultanet.com;sultanet.com;İİB-SU ÜRÜNLERİ
SASTAŞ SAMSUN SOĞUTMA TESİS.AŞ;ÇİVRİL MAHALLESİ ÇİVRİL MERKEZ SOK NO:306 ;SAMSUN;İLKADIM;(362) 4550391;www.sastas.com.tr;sastas.com.tr;İİB-SU ÜRÜNLERİ
ALİSE İÇ VE DIŞ TİCARET GIDA LİMİTED ŞİRKETİ;MASLAK MAH. AHİ EVRAN CAD. OLİVE PLAZA BLOK NO:11/2;İSTANBUL;SARIYER;(212) 0000000;http://www.alisetrading.com;alisetrading.com;İİB-SU ÜRÜNLERİ
KAMPANA DERİ VE KÖSELE SAN. VE TİC. AŞ;ORGANİZE DERİ SAN BÖLGESİ 1.YOL F/9PARSEL NO:F9;İSTANBUL;TUZLA;(212) 6375238;www.kampana.com;kampana.com;İİB-SU ÜRÜNLERİ
KARAGÜL TAVUKÇULUK SAN. VE TIC LTD. ŞTI.;DEDEKÖY MAH. DEDEKÖY 21. SOK.NO:15/1;BURSA;MUDANYA;;www.karagulyumurta.com;karagulyumurta.com;İİB-SU ÜRÜNLERİ
FRESH FOOD ARTS GIDA SANAYİ VE TİCARET ANONİM ŞİRKETİ;ALTAYÇEŞME MAH. ÖZ SK. GOLD PLAZA NO:19/25;İSTANBUL;MALTEPE;(216) 5044061;http://www.doyuyo.com.tr;doyuyo.com.tr;İİB-SU ÜRÜNLERİ
MİLKAŞ GIDA SANAYİ VE DIŞ TİCA RET LTD.ŞTİ.;KOCATEPE MAH.12 SOK.MEGA CENTERR C 27 BLOK K:2 D:6;İSTANBUL;BAYRAMPAŞA;(242) 3131003;http://www.milkas.com.tr;milkas.com.tr;İİB-SU ÜRÜNLERİ
BOLU KAYNAK SULARI İŞLETMELERİ TİC.A.Ş;İKİTELLİ O.S.B. GİYİM SANATKARLARI 3C BLOK SOK. NO:3C/530 ;İSTANBUL;BAŞAKŞEHİR;(212) 4367954;www;www;İİB-SU ÜRÜNLERİ
AKYÜZ SÜT ÜRÜNLERI GIDA SAN. VE TIC. LTD. ŞTI.;KOCATEPE MAH. 12. SOK. C/40 BLOKNO:402 MEGA CENTER;İSTANBUL;BAYRAMPAŞA;(212) 6402772;www.ozpey.com;ozpey.com;İİB-SU ÜRÜNLERİ
AYANOĞLU DOĞA VE SU ÜRÜN. ITH. IHR. SAN. VE TIC. LTD. ŞTI.;YENI MAH. VEDAT ALI ÖZKAN CAD.AYANOĞLU SK. NO:1;ZONGULDAK;DEVREK;(372) 5563424;www.ayanoglu.com.tr;ayanoglu.com.tr;İİB-SU ÜRÜNLERİ
ARI MUCİZESİ DOĞAL ÜRÜNLER PAZARLAMA ANONİM ŞİRKETİ;ORHANGAZİ MAH. TEKNOPARK CAD. TEKNOPARK NO:1/116;DÜZCE;MERKEZ;(380) 0000000;https://www.arimucizesi.com/;arimucizesi.com;İİB-SU ÜRÜNLERİ
GUSTO GIDA PAZARLAMA SANAYİ VE TİCARET ANONİM ŞİRKETİ;AYAZAĞA MAH. KEMERBURGAZ CAD. MED LİNE NO: 45Ç KAPI NO: 1;İSTANBUL;SARIYER;(212) 3420023;https://gustogida.com.tr/;gustogida.com.tr;İİB-SU ÜRÜNLERİ
ROYAL DEMİR ÇELİK VE GIDA SAN.TİC.LTD.ŞTİ;ALAADDİN BEY MAH 629 SOK NO:12/G;BURSA;NİLÜFER;(224) 4410708;www.royal-ltd.com;royal-ltd.com;İİB-SU ÜRÜNLERİ
DERVOLIT PLASTIK GIDA SANAYI VE TICARET LIMITED SIRKETI;BEYLİKDÜZÜ O.S.B. BİRLİK SAN. SİT. 2. CADNO:120;İSTANBUL;BEYLİKDÜZÜ;(212) 8757363;www.dervolit.com;dervolit.com;İİB-SU ÜRÜNLERİ
İSYÖN İSTANBUL YÖNETİM YENİLEME AŞ;GÜRPINAR DEREAĞZI MH DENİZYOLU CD NO 28;İSTANBUL;BEYLİKDÜZÜ;(212) 8676400;www.isyon.istanbul;isyon.istanbul;İİB-SU ÜRÜNLERİ
MERLION DENIZ ÜRÜNLERI SAN.TIC A.Ş.;OSMANGAZI MAH. BATTALGAZI CAD.SAGUN PLAZA NO:33;İSTANBUL; ;(216) 3110600;www.merlionseafoo.com;merlionseafoo.com;İİB-SU ÜRÜNLERİ
M B H GIDA İÇ VE DIŞ TICARET LTD.ŞTI .;BAĞLAR MAH. OSMANPAŞA CAD. GÜL SOK. NO:2;İSTANBUL;BAĞCILAR;(212) 5150990;www.mbh-gida.com;mbh-gida.com;İİB-SU ÜRÜNLERİ
ALM GIDA VE DERİ SAN. VE TİC. LTD. ŞTİ.;KOCATEPE MAH. 12. SOK. C-34 BLOKNO:336;İSTANBUL;BAYRAMPAŞA;(212) 4370196;www.almgida.com;almgida.com;İİB-SU ÜRÜNLERİ
ALTIN PETEK GIDA PAZ. SAN. VE TIC. LTD. ŞTI.;"DERESEKİ KÖYÜ,SIRMAKEŞ CAD. NO:36";İSTANBUL;BEYKOZ;(216) 3205671;www.altinpetek.com.tr;altinpetek.com.tr;İİB-SU ÜRÜNLERİ
BALIKDÜNYASI SU ÜR.GIDA TUR.İNŞ.PAZ.İTH.İHR.SAN. VE TİC.LTD.ŞTİ.;KONAK MAH.KONAK CAD.ŞELALE APT.NO:2/D;BURSA;NİLÜFER;(224) 4521211;www.balikdunyasi.com.tr;balikdunyasi.com.tr;İİB-SU ÜRÜNLERİ
PET GARDEN AKVARYUM SAN. VE TİC. LTD. ŞTİ.;İSTANBUL YOLU 7.KM.ERGAZİ MAH.NECDET EVLİYAGİL SK.NO:24;ANKARA;YENİMAHALLE;(312) 2782440;www.petgarden.com.tr;petgarden.com.tr;İİB-SU ÜRÜNLERİ
OKYANUS AKVARYUM İNŞ.İTH.VE İHR.LTD.ŞTİ;ALEMDAĞ CAD. ÇAYIRBAŞI SOK. NO:9/1 TEPEÜSTÜ;İSTANBUL;ÜMRANİYE;(216) 3364441;www.okyanusakvaryum.com.tr;okyanusakvaryum.com.tr;İİB-SU ÜRÜNLERİ
EMPO POMPA MAKİNA SANAYİ VE LTD.ŞTİ;BAKIRCILAR SAN.SİT.KARANFİL CAD.NO:17 ;İSTANBUL;BEYLİKDÜZÜ;(212) 8767988;www.empopompa.com;empopompa.com;İİB-SU ÜRÜNLERİ
ORVİTAL ORGANİK GIDA ÜRÜNLERİ SAN VE TİC A.Ş.;BEYLERBEYİ MAH.MÜHÜRDAR ÇIKMAZI SOK.NO:2 İÇ KAPI:2;İSTANBUL;ÜSKÜDAR;(216) 5577524;www.orvital.com.tr;orvital.com.tr;İİB-SU ÜRÜNLERİ
MOPSAN VETERİNER ÜRÜNLERİ A.Ş;FERHAT PAŞA MAH. 19.SOK.NO:13-15A ;İSTANBUL;ATAŞEHİR;(216) 4899966;www.mopsan.com.tr;mopsan.com.tr;İİB-SU ÜRÜNLERİ
KÖYTAV TARIMSAL ÜRETİM PAZ.A.Ş;KORU MAH. ANKARALILAR CAD. NO:4/18 ;ANKARA;ÇANKAYA;(312) 4344095;www.koy-tav.com.tr;koy-tav.com.tr;İİB-SU ÜRÜNLERİ
TOG PETROL SANAYİ VE TİCARET LİMİTED ŞİRKETİ;ORUÇREİS MAH. TEKSTİLKENT CAD. KOZA PLAZAB BLOK K:1 D:3 NO:12;İSTANBUL;ESENLER;(212) 7081209;www.togpetrol.com;togpetrol.com;İİB-SU ÜRÜNLERİ
AK-TUNA GEMICILIK BALIKÇILIK TUR.VE DIŞ TIC.LTD.ŞTI.;SU ÜRÜNLERI HALI NO:16;İSTANBUL; ;(212) 5177040;www.aktuna.com;aktuna.com;İİB-SU ÜRÜNLERİ
TON BALIKÇILIK TURİZM OTOM.TARIM.ÜRÜNL.SAN.VE TİC.LTD.ŞTİ;İSMETPAŞA MAH.BURSA.CAD.NO:8 ÇANAKKALE;ÇANAKKALE;MERKEZ;(286) 2175841;www.tonbalikcilik.com;tonbalikcilik.com;İİB-SU ÜRÜNLERİ
NURES SU ÜRÜNLERİ SAN VE TİC.LTD.ŞTİ;AYANA 18 NOLU SOK NO 53 YENİ MAH;EDIRNE;ENEZ;(284) 2081111;www.nures.com.tr;nures.com.tr;İİB-SU ÜRÜNLERİ
ÖZGÜLLÜ SÜT MAMÜLLERİ A.Ş;SOGUCAKOSB MAH. 1 CAD. OZGULLU NO: 1;SAKARYA;SÖĞÜTLÜ;(264) 6814559;www.ozgullu.com.tr;ozgullu.com.tr;İİB-SU ÜRÜNLERİ
LLC 366 SEAFOOD İÇ VE DIŞ TİC.LTD.ŞTİ.;CEVİZLİK MAH. EBUZİYA  CAD BAKIR APT 65/11;İSTANBUL;BAKIRKÖY;(212) 0000000;www.llc366.com;llc366.com;İİB-SU ÜRÜNLERİ
PARLAK SU ÜRÜNLERİ SANAYİ VE TİCARET A.Ş;" DOĞANKAYA MAHALLESİ , ORGANİZE SANAYİ BÖLGESİ NO:26/1";SAMSUN;BAFRA;(362) 5777474;http://www.parlakgrup.com.tr;parlakgrup.com.tr;İİB-SU ÜRÜNLERİ
ÖZKAYA BAĞIRSAK ALIM-SATIM TIC LTD.ŞTI.;KARAYOLLARI MH. 566.SK. NO:11;İSTANBUL; ;02126183791;www.ozkayabagirsak.com.tr;ozkayabagirsak.com.tr;İİB-SU ÜRÜNLERİ
VENÜS HAYVAN SAĞLIĞI VETERİNER KLİNİĞİ İTHALAT İHRACAT LİMİTED ŞİRKETİ;ZAFER MAHALLESİ ADİLE NAŞİT BULVARI 185.SOKAK ;İSTANBUL;ESENYURT;(212) 0000000;www.venusveteriner.com;venusveteriner.com;İİB-SU ÜRÜNLERİ
KAYA KARDEŞLER GIDA SÜT ÜRÜNLERİ SAN. VE TİC. A.Ş;MEVLANA CAD NO 41;İSTANBUL;SANCAKTEPE;(216) 4156754;www.kayaciftligi.com.tr;kayaciftligi.com.tr;İİB-SU ÜRÜNLERİ
ALP HINDI ÜRETIM SATIŞ PAZ.ITH IHR.VE TIC.LTD.ŞTI.;KOÇULLU MAH. KOÇULLU CAD. NO:4 34799;İSTANBUL;ÇEKMEKÖY;(216) 4357275;www.alphindi.com.tr;alphindi.com.tr;İİB-SU ÜRÜNLERİ
ERŞAN ET VE ET ÜRÜNLERİ.SAN.TIC.A.Ş .;KARASU MEVKİİ KARASU MEVKİİ SOK NO:25;BILECIK;MERKEZ;(228) 3853200;www.ersanet.com.tr;ersanet.com.tr;İİB-SU ÜRÜNLERİ
TRAKYA ET VE SÜT ÜR.SAN.VE TIC AŞ.;GAYRETTEPE MAH. BARBAROS BULVARITEV.DR.ORHANBİRMAN İŞ MERKEZİ NO:149/6;İSTANBUL;BEŞİKTAŞ;(212) 2674848;www.polonez.com.tr;polonez.com.tr;İİB-SU ÜRÜNLERİ
MEST INŞAAT TURIZM GIDA SAN. TIC. LTD. ŞTI.;KÜÇÜKBAKKALKÖY MAH.SELVİLİ SOK. NO:4İÇ KAPI:38;İSTANBUL;ATAŞEHİR;;www.mestexport.com;mestexport.com;İİB-SU ÜRÜNLERİ
VAROLLAR GIDA SAN.VE TIC.A.Ş.;ÇAVUŞ MAH. SELVİ SOKVAROLLAR APT. NO:15/A;İSTANBUL;ŞİLE;(216) 7115236;www.varollargida.com.tr;varollargida.com.tr;İİB-SU ÜRÜNLERİ
ORO DE MAR SU ÜRÜNLERİ VE İHRACAT PAZ.LTD.ŞTİ;YENİ MAHALLE 107 SOKAK NO:2 EVREŞE BELDESİ;ÇANAKKALE;GELİBOLU;(286) 0000000;http://www.orodemar.com;orodemar.com;İİB-SU ÜRÜNLERİ
BRYSIS İÇECEK SANAYİ VE TİCARET ANONİM ŞİRKETİ;15 TEMMUZ MAH. GÜLBAHAR CAD. NUROL PARK SİTESİH BLOK NO:45/5 İÇ KAPI:122;İSTANBUL;BAĞCILAR;(288) 2634366; www.brysis.com ;brysis.com;İİB-SU ÜRÜNLERİ
PARETO DIS TICARET ANONIM SIRKETI;KÜÇÜKBAKKALKÖY MAH. DEREBEY SK. DUMANKAYA FLEX RESIDENCE NO: 13 IÇ KAPI NO: 46;İSTANBUL;ATAŞEHİR;(216) 7064406;https://paretolog.com/;paretolog.com;İİB-SU ÜRÜNLERİ
PERAMA GIDA ÜRÜN.SAN.VE TIC. A.Ş.;BANDIRMA ORGANİZE SAN. BÖLGESİ BUĞDAYLI KÖYÜTAŞTEPE MEVKİİ;BALIKESIR;GÖNEN;(212) 2560606;www.perama.com.tr;perama.com.tr;İİB-SU ÜRÜNLERİ
SAGUN SU ÜRÜNLERİ  LTD. ŞTI.;OSMANGAZI MAH. BATTALGAZI SK.SAGUN PLAZA NO:21;İSTANBUL;SANCAKTEPE;(216) 5612020;www.sagun.com;sagun.com;İİB-SU ÜRÜNLERİ
MAKAGLOBE ENERJİ SANAYİ VE TİCARET LİMİTED ŞİRKETİ;KAVACIK MH.YAN SOK. NO:5/1 ENOFİS PLAZA D:9;İSTANBUL;BEYKOZ;(216) 7595988;http://www.makaglobe.com;makaglobe.com;İİB-SU ÜRÜNLERİ
YASEMİN GRUP LOJİSTİK VE GIDA SANAYİ LTD. ŞTİ.;ŞEHİT OSMAN AVCI MAH. FATİH SULTAN MEHMET BUL.NO:449 ;ANKARA;ETİMESGUT;(312) 2803311;www.yasemingrup.com;yasemingrup.com;İİB-SU ÜRÜNLERİ
C.P.STANDART GIDA SAN.VE TIC. A.Ş.;DİKİLİTAŞ MAH.BÜYÜKDERE CAD.AKINCI BAYIRI SOKAK NO:6;İSTANBUL;ŞİŞLİ;(212) 2748536;www.cpturkiye.com;cpturkiye.com;İİB-SU ÜRÜNLERİ
MAGİCOWORKS BİLİŞİM MEDYA EĞİTİM VE DANIŞMANLIK HİZMETLERİ LİMİTED ŞİRKETİ; 2177 CAD. NO: 10 B İÇ KAPI NO: 153;ANKARA;ÇANKAYA;(312) 0000000;www.magicoworks.com;magicoworks.com;İİB-SU ÜRÜNLERİ
POLAR MARINE DENIZ MALZEMELERI ANONIM SIRKETI;GÜZELYALI MAH. SAHIL BLV. POLAR MARINE NO: 78 IÇ KAPINO: 1;İSTANBUL;PENDİK;(216) 4935555;www.polarmarine.com;polarmarine.com;İİB-SU ÜRÜNLERİ
ÖZ SAĞDIÇLAR BALIKÇILIK SAN.VE TİC.LTD.ŞTİ.;MEHMET AKİF MAH/SEMT ŞANLIURFA CAD. NO: 108 A İÇKAPI NO: 1;İSTANBUL;SULTANBEYLİ;(216) 4966778;http://www.ozsagdiclar.com;ozsagdiclar.com;İİB-SU ÜRÜNLERİ
İNNOVA AROMA GIDA SANAYİ VE TİCARET LİMİTED ŞİRKETİ;ELMALI MAH. KESER CAD. NO: 105/1;İSTANBUL;BEYKOZ;(216) 0000000;http://www.innovaaroma.com;innovaaroma.com;İİB-SU ÜRÜNLERİ
EGE YAT TURIZM LTD.ŞTI.;ESENŞEHİR MAH. ORG.SAN.BÖL.MUHTEREM SOK NO:4;İSTANBUL;ÜMRANİYE;(216) 3142035;www.egeyat.com;egeyat.com;İİB-SU ÜRÜNLERİ
