firma_adi;adres;telefon;website;domain;birlik
DGS DIŞ TİCARET ANONİM ŞİRKETİ;15 TEMMUZ MH BAHAR CD NUROL PARK SİT J BLOK NO:43 KAT: D:35 BAĞCILAR İSTANBUL;(212) 8130838;www.dgsas.com.tr;dgsas.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
DGS YAPI MALZEMELERİ VE MADENCİLİK SAN. TİC. LTD. ŞTİ.;TATLISU MAHALLESİ ZÜLFİKAR SOKAK NO:2 ALKOÇ PLAZA DAİRE:8 ÜMRANİYE İSTANBUL;(216) 5947730;www.dgsmadencilik.com;dgsmadencilik.com;İMİB - İstanbul Maden İhracatçıları Birliği
DIORE YAPI INSAAT VE TÜKETIM MALLARI SANAYI TICARET LIMITED SIRKETI;HATBOYU ÇIKISI SK. NO: 48 A IÇ KAPI NO: 1 BAKIRKÖY/ ISTANBUL CEVİZLİK 34306 BAKIRKÖY, İSTANBUL BAKIRKÖY İSTANBUL;(212) 0000000;www.diore.com.tr;diore.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
DIVERSEY KİMYA SAN.VE TİC.A.Ş.;BARBAROS IHLAMUR BULVARI, NO:3, İÇ KAPI NO:67 ATAŞEHİR İSTANBUL;(212) 5786400;www.diversey.com;diversey.com;İMİB - İstanbul Maden İhracatçıları Birliği
DİCLE MERMER VE İNŞAAT SANAYİ ANONİM ŞİRKETİ;ELAZIĞ OTOYOLU 20. KM ORGANİZE SANAYİ BÖLGESİPARSEL 6-7-8 10. SOK. NO.5 MERKEZ DİYARBAKIR;(412) 2241819;www.diclemermer.com.tr;diclemermer.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
DİJİTALPORT DIŞ TİCARET LİMİTED ŞİRKETİ;BALABAN MAH UZUNGÖL CD C BLOK NO:1-2 SİLİVRİ İSTANBUL;(212) 2105969;www.dijitalport.com;dijitalport.com;İMİB - İstanbul Maden İhracatçıları Birliği
DİJİTALPORT İSTANBUL DANIŞ. LOJ. AMB. SAN. VE TİC. LTD. ŞTİ.;BALABAN MH. UZUNGOL CD. C BLOK N:1-2 SİLİVRİ İSTANBUL;(212) 2195969;www.dijitalport.com;dijitalport.com;İMİB - İstanbul Maden İhracatçıları Birliği
DİKİLİTAŞ MERMER TAŞIMACILIK MAD.OTOM.İNŞ.SAN.TİC.LTD.ŞTİ.;SELİMİYE KÖYÜ NO:214 OSMANELİ BİLECİK;(228) 4692222;www.dikilitasmermer.com;dikilitasmermer.com;İMİB - İstanbul Maden İhracatçıları Birliği
DİMER MERMER İNŞAAT SAN.TİC.A.Ş.;PEYAS MAH. URFA BULV. DİMER PLAZA NO:162/C MERKEZ DİYARBAKIR;(412) 2374510;www.dimer.com.tr;dimer.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
DİMİN MADENCİLİK SANAYİ VE TİCARET ANONİM ŞİRKETİ;İŞÇİ BLOKLARI MAH.MEVLANA BULVARI NO:182 B/94 ÇANKAYA ANKARA;(312) 9091121;www.dimin.com.tr;dimin.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
DİNAMİK ÇAMAŞIRHANE EKİPMANLARI SAN.VE TİC.LTD.ŞTİ.;CUMHURİYET MH. HÜRRİYET CAD. NO:7/47 ESENYURT İSTANBUL;(216) 2322689;www.dinamikendustriyel.com;dinamikendustriyel.com;İMİB - İstanbul Maden İhracatçıları Birliği
DİVA DOĞALTAŞ İTH. İHR. SAN. TİC. LTD. ŞTİ.;FERHATPAŞA MAH. 101 SK NO:67 ATAŞEHİR İSTANBUL;(216) 6616621;www.divadogaltas.com;divadogaltas.com;İMİB - İstanbul Maden İhracatçıları Birliği
DİVA KİMYA MÜM.GIDA İNŞ.SAN.VE TİC.LTD.ŞTİ.;YENİ MAH.MİMAR SİNAN CAD. MENDERES SOKAKNO.4 D.2 SOĞANLIK KARTAL İSTANBUL;(216) 3099686;www.divakimya.com.tr;divakimya.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
DİYAR MADENCİLİK MÜHENDİSLİK İNŞ.TURİZM SANAYİ TİCARET A.Ş.;MEDYA MAH. 629/1.SOKAKÇEYSA PLAZA SİT. ÇEYSA ÖNYAPARK KAYAPINAR DİYARBAKIR;(412) 2383488;http://www.diyarmadencilik.com.tr;diyarmadencilik.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
DN MERMER A.Ş.;TATLISU MAH HALİÇ SK POLARİS TOWER 31/39 ÜMRANİYE İSTANBUL;(216) 5509819;www.dnmermer.com.tr;dnmermer.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
DOGALTAS GRANIT MERMER INSAAT ITH.IHR.SAN.VE TIC.LTD.STI.;FATİH MH.YAKACIK CAD.YILDIZ SİT.A BLOKN:31 D:7 SANCAKTEPE İSTANBUL;(216) 3618498;http://www.dogaltas.com;dogaltas.com;İMİB - İstanbul Maden İhracatçıları Birliği
DOĞANLAR NAKLİYE YAKACAK GIDA İNŞAAT MADENCİLİK PETROL ÜRÜNLERİ TİCARET VE SANAYİ LİMİTED ŞİRKETİ;AŞIK SEYRANI CAD.NO:11 DEVELİ KAYSERİ;(352) 6212257;www.gardenpomza.com;gardenpomza.com;İMİB - İstanbul Maden İhracatçıları Birliği
DOĞUKAN JEOTERMAL MADEN ENERJİ TARIM VE HAYV.PETROL AKAR.İNŞ.SAN.TİC.LTD.ŞTİ.;HOŞNUDİYE MAHALLESİ 770.SOKAK NO:4-B 302 TEPEBAŞI ESKİŞEHİR;;http://dogukanjeotermal.com/;dogukanjeotermal.com;İMİB - İstanbul Maden İhracatçıları Birliği
DOĞUŞ EKSTRÜZYON KALIP TEKN.VE ALÜ.SAN.TİC.LTD.ŞTİ;SANAYİ MH. İMAME SK NO:27 PENDİK İSTANBUL;(216) 3961354;www.dogus-kalip.com.tr;dogus-kalip.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
DOMİNO ECZA DEPOSU ANONİM ŞİRKETİ;TEVFİK BEY MAH.ŞEHİT RECEP SOK. NO:21-23A KÜÇÜKÇEKMECE İSTANBUL;(212) 0000000;http://www.dominoecza.com;dominoecza.com;İMİB - İstanbul Maden İhracatçıları Birliği
DORUK YAPI GEREÇLERİ SAN. VE TİC.LTD.ŞTİ.;MALTEPE MAH. SİTE YOLU SOK. NO.23 ZEYTİNBURNU İSTANBUL;(212) 4370770;www.doraslock.com;doraslock.com;İMİB - İstanbul Maden İhracatçıları Birliği
DOSTLAR MERMERCİLİK SANAYİ VE TİCARET LİMİTED ŞİRKETİ;MARMARA ADASI SARAYLAR BELDESI MARMARA BALIKESİR;(266) 8877073;www.dostlarmermer.com;dostlarmermer.com;İMİB - İstanbul Maden İhracatçıları Birliği
DOWELL SCHLUMBERGER MIDDLE EAST INC TÜRKİYE ANKARA ŞUBESİ;53 CAD. 1450 SOK. ULUSOY PLAZA NO. 9/14 ÇUKURAMBAR ÇANKAYA ANKARA;03124467740;www.slb.com;slb.com;İMİB - İstanbul Maden İhracatçıları Birliği
DÖKÜM MARKET METAL SANAYİ TİCARET ANONİM ŞİRKETİ;İ.O.S.B ATATÜRK OTO SANAYİ SİTESİ 18.SOK. 17.BLOK NO: 520 BAŞAKŞEHİR İSTANBUL;(212) 4854480;www.dokummarket.com;dokummarket.com;İMİB - İstanbul Maden İhracatçıları Birliği
DRAMA MAKİNE VE OTOMOTİV SANAYİ TİCARET ANONİM ŞİRKETİ;AKÇALAR SANAYİ BÖLGESİ KORUÇEŞME CADDESİ NO:14/1 NİLÜFER BURSA;(224) 2424313;www.dramakimya.com;dramakimya.com;İMİB - İstanbul Maden İhracatçıları Birliği
DREAM PETROLEUM KİMYA SANAYİ TİCARET LİMİTED ŞİRKETİ;BÜYÜKDERE CADDESİ FULYA MAHALLESİ QUASAR PLAZA NO 76 KAT 15 DAİRE 1507 ŞİŞLİ İSTANBUL ŞİŞLİ İSTANBUL;(212) 2181357;http://www.dreampetroleum.com;dreampetroleum.com;İMİB - İstanbul Maden İhracatçıları Birliği
DSG HEDİYELİK YAZILIM ANONİM ŞİRKETİ;DEREBOYU CAD. SENA İŞ MERKEZİ NO49/15 KAT5 YAKUPLU 34275 BEYLİKDÜZÜ İSTANBUL;(212) 5400490;www.hediyesepeti.com;hediyesepeti.com;İMİB - İstanbul Maden İhracatçıları Birliği
DT MÜHENDİSLİK VE TAAHHÜT ANONİM ŞİRKETİ;ŞERİF ALİ MAHALLESİ BAŞER SOKAK NO:30/32 ÜMRANİYE İSTANBUL;(216) 5275212;www.dnt-group.com;dnt-group.com;İMİB - İstanbul Maden İhracatçıları Birliği
DUMLU ÖZCAN MADENCİLİK ANONİM ŞİRKETİ;GULLERPINAR MAH.SEVIMLER SOK.GUNCE APT. NO:4/3 ALANYA ANTALYA;02425131526;www.dumluozcan.com;dumluozcan.com;İMİB - İstanbul Maden İhracatçıları Birliği
DUPA ENDÜSTRİYEL KİMYEVİ MADDELER SAN.TİC.LTD.ŞTİ.;VEYSEL KARANİ MH. KÜÇÜK BALIKLI CAD. NO:77-79 İÇ KAPI NO:79 OSMANGAZİ BURSA;;www.dupakimya.com;dupakimya.com;İMİB - İstanbul Maden İhracatçıları Birliği
DURAVİT YAPI ÜRÜNLERİ SAN. VE TİC. A. Ş.;TUZLA ORG.DERI SAN. BÖL. 10.YOL I-4 PARSEL TUZLA İSTANBUL;02164585151;www.tr.duravit.com;tr.duravit.com;İMİB - İstanbul Maden İhracatçıları Birliği
E.G.O. ELEKTRİKLİ ALETLER SAN. AŞ;ERGENE 1 O.S.B. VAKIFLAR OSB MAH. İSTANBUL CAD. NO:11/A ERGENE TEKİRDAĞ TEKİRDAĞ;(282) 6846800;www.egoproducts.com.tr;egoproducts.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
EAE ELEKTRİK ASANSÖR ENDÜSTRİSİ İNŞAAT SANAYİ VE TİCARET ANONİM ŞİRKETİ;AKÇABURGAZ MAH. 3114 SOK NO:10 ESENYURT İSTANBUL;(212) 8662000;www.eae.com.tr;eae.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
EAGLE BURGMANN ENDÜSTRİYEL SIZDIRMAZLIK SANAYİ VE TİCARET LİMİTED ŞİRKETİ;AYDINLI KOSB MAH. TUZLA KİMYA SANAYİ OSB TUNA CADDESİ NO:8MELEK ARAS BULVARI TUNA CAD. NO: 8 TUZLA İSTANBUL;(216) 5930293;www.eagleburgmann.com.tr;eagleburgmann.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
E-AVM PAZARLAMA, LOJISTIK VE BILGI TEKNOLOJILERI SAN.TIC.LTD.ŞTİ;EMNİYET EVLERİ MAH. GÜVERCİN SK. ÇETİNKAYA APT.BLOK NO:2 KAĞITHANE İSTANBUL;(212) 2788690;info@albahceden.com;info@albahceden.com;İMİB - İstanbul Maden İhracatçıları Birliği
EB İTHALAT TAAHHÜT İNŞAAT MALZEMELERİ SANAYİ TİCARET LİMİTED ŞİRKETİ;CEVİZLİ MAH ZUHAL CAD. N:46 E RİTİM İSTANBUL SİTESİ A5 BLOK K:23 D:121 MALTEPE İSTANBUL;;www.ebyapi.com;ebyapi.com;İMİB - İstanbul Maden İhracatçıları Birliği
ECE BOYA KİMYA SANAYİ VE TİCARET ANONİM ŞİRKETİ;IDOSB KARADENİZ CADDESİNO.131 TUZLA İSTANBUL;(216) 3041560;www.eceboya.com;eceboya.com;İMİB - İstanbul Maden İhracatçıları Birliği
ECOLAB TEMİZLEME SİSTEMLERİ LİMİTED ŞİRKETİ;ALTAYCESME MH.TOYGUN SOK N:1 MALTEPE İSTANBUL;02164412030;www.ecolab.com.tr;ecolab.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
EFEDAĞ MERMER MADENCİLİK NAKLİYAT DENİZCİLİK İNŞAAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ;BAŞÖREN KÖYÜ AZDAVAY KASTAMONU ORHANGAZİ BURSA;(226) 8120187;www.efedag.com.tr;efedag.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
EFENDİ PROJE MİMARLIK MÜHENDİSLİK SANAYİ VE TİCARET LİMİTED ŞİRKETİ;TATLISU MAH. ŞAHİN CAD. NO:39A TATLISU 34774 İÇ KAPI NO:39A ÜMRANİYE İSTANBUL;(216) 5042288;www.fdproje.com;fdproje.com;İMİB - İstanbul Maden İhracatçıları Birliği
EFENDİOĞLU MERMER SANAYİ VE TİCARET ANONİM ŞİRKETİ;AÇMALAR MEVKII GEDELEK KÖYÜ ORHANGAZİ BURSA;(224) 5860005;www.efendioglu.com.tr;efendioglu.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
EFES HEDİYELİK EŞYA SAN.VE TİC LTD.ŞTİ.;ALEMDAR MH. NURUOSMANİYE CAD. KARDESLER HAN. NO:3 EMİNÖNÜ/CAĞALOĞLU FATİH İSTANBUL;02125113037;www.colorlightscollection.com;colorlightscollection.com;İMİB - İstanbul Maden İhracatçıları Birliği
EFOR DEKORATİF PERDE SİSTEMLERİ İTH. İHR. DIŞ TİC. VE PAZ. LTD.ŞTİ.;SUMER MAH.PROF.TURAN GUNES CD.NO:44/4 ZEYTİNBURNU İSTANBUL;(212) 4159506;www.eforperde.com;eforperde.com;İMİB - İstanbul Maden İhracatçıları Birliği
EFTA PETROL İNŞAAT TURİZM GIDA NAKLİYE MADENCİLİK İTHALAT İHRACAT SANAYİ VE TİCARET ANONİM ŞİRKETİ;MUSTAFA KEMAL MAH. 2127. SOK. 2/6 ATA PLAZA ÇANKAYA ANKARA;;www.eftagrup.com.tr;eftagrup.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
EGE ANTİK MERMER SANAYİ TİCARET LİMİTED ŞİRKETİ;ALSANCAK MAH. ATATÜRK CAD.NO:384 K:2 D:3 BERİN REŞAT AKSOY PLAZA ALSANCAK KONAK İZMİR;;www.egeantik.mermer.com;egeantik.mermer.com;İMİB - İstanbul Maden İhracatçıları Birliği
EGE ENDÜSTRİYEL KONTROL ELEKTROMEKANİK SAN. VE TİC.A.Ş.;İZMİR SERBEST BÖLGESİ, MENEKŞE SOK. NO.8NO:99 - MENEMEN MENEMEN İZMİR;(232) 8426160;www.egecontrols.com;egecontrols.com;İMİB - İstanbul Maden İhracatçıları Birliği
EGEBANT ZIMPARA VE POLİSAJ MALZEMELERİ SANAYİ VE TİCARET ANONİM ŞİRKETİ;TAYSAD ORGANİZE SANAYİ BÖLGESİ 3.CADDE NO:23ŞEKERPINAR GEBZE GEBZE KOCAELİ;(262) 6791313;www.egebant.com.tr;egebant.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
EGELİ ZIMPARA SANAYİİ ANONİM ŞİRKETİ;KARAKÖY HIRDAVATÇILAR ÇARŞISI NO:32/33 BEYOĞLU İSTANBUL;(212) 2522108;www.egesan.com.tr;egesan.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
EGESAN AŞINDIRICI TAŞLAR SANAYİİ ANONİM ŞİRKETİ;KEMANKEŞ MAH. MALİYE CAD. MOCAN HANNO:13/5 KARAKÖY BEYOĞLU İSTANBUL;(212) 2522108;www.egesan.com.tr;egesan.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
EGESİM ENERJİ ELEKTROMEKANİK VE ELEKTRİK TAAHHÜT SANAYİ TİCARET ANONİM ŞİRKETİ;ATATÜRK BULVARI NO.4 İZMİR SEBEST BÖLGESİ MENEMEN İZMİR;(232) 8426085;www.egesim.com.tr;egesim.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
EGETEK KIMYA BOYA SAN.VE TIC. LTD.STI.;170 S.N:11/4 BORNOVA İZMİR;02324722073;www.egetek.com.tr;egetek.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
EİNHELL TURKEY DIŞ TİCARET ANONİM ŞİRKETİ;ŞERİFALİ MAH. BAYRAKTAR BULVARI BEYİT SOKAK NO:7 ÜMRANİYE İSTANBUL;02164566060;intratek.com.tr;intratek.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
EKC.AG TURKEY MADENCİLİK ANONİM ŞİRKETİ;ESENTEPE MAHALLESİ TALAT PAŞA CAD. N0:5/1 ŞİŞLİ İSTANBUL;(212) 0000000;http://www.ekc.ag;ekc.ag;İMİB - İstanbul Maden İhracatçıları Birliği
EKE ENDUSTRI TESISLERI TAAHHUT VE TICARET A.Ş.;PİYALE PAŞA BULVARI NO:77 FAMAS PLAZA B/13 ŞİŞLİ İSTANBUL;(212) 2202400;www.ekeltd.com;ekeltd.com;İMİB - İstanbul Maden İhracatçıları Birliği
EKGS EREN KARBON GRAFİT SAN. VE TİC.LTD.ŞTİ.;İOSB MAH. GİYİM SANATKARLARI 1A BLOK SOK. DIŞ KAPINO:1/A BAŞAKŞEHİR İSTANBUL;(212) 5494502;www.erenkarbon.com.tr;erenkarbon.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
EKIN MADEN TICARET VE SANAYI A.S.;BUYUKDERE CAD. USO CENTER KAT11 NO.245 MASLAK ŞİŞLİ İSTANBUL;(212) 3290329;www.ekinmaden.com.tr;ekinmaden.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
EKOM ECZACIBAŞI DIŞ TİCARET ANONİM ŞİRKETİ;BÜYÜKDERE CAD. ALİ KAYA SK. NO:5 KAT:6 ŞİŞLİ İSTANBUL;(212) 3508000;www.ekomeczacibasi.com.tr;ekomeczacibasi.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
EKSENAL ALÜMİNYUM EKSTRÜZYON TEKNOLOJİLER SANAYİ VE TİCARET ANONİM ŞİRKETİ;KOBİ OSB 29.SK.NO:25 KÖSELER DİLOVASI KOCAELİ;(262) 5029111;www.eksenal.com;eksenal.com;İMİB - İstanbul Maden İhracatçıları Birliği
EKSMEN MAK. SAN. VE TİC. LTD. ŞTİ.;EYUP SULTAN M.IMAM HATIP CADNO.15 KARTAL İSTANBUL;02165614747;www.eksmen.com;eksmen.com;İMİB - İstanbul Maden İhracatçıları Birliği
EKSPERT MUM.TURZ.VE TIC.LTD. STI.;IMES SAN. SITESI C BLOK 311.SOKAK NO:7 ÜMRANİYE İSTANBUL;02165733888;www.expert.com.tr;expert.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
EKSTEK XP EKSTRÜZYON KALIP TEKNOLOJİLERİ ANONİM ŞİRKETİ;OSMANGAZI MAH. SANAYI CAD.ÜRETIM SOK. NO:10 GEBZE KOCAELİ;(262) 6531800;www.ekstek.com.tr;ekstek.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
EKSTRA DOĞALTAŞ PAZARLAMA LTD. ŞTİ.;MİMARSİNAN MAH. BOSNA CAD. GÜVEN1 İŞ MERKZ. APT.NO:2-10 ÇEKMEKÖY ÇEKMEKÖY İSTANBUL;(216) 6887575;www.ex-tra.com.tr;ex-tra.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
ELA KOZMETIK VE HIJYEN UR.SAN. TIC.LTD.STI.;RAMAZAN OĞLU MAH SANAYI CADGALATA SOK. NO:3 PENDİK İSTANBUL;02163788707;www.elacosmetics.com;elacosmetics.com;İMİB - İstanbul Maden İhracatçıları Birliği
ELASTRON KİMYA SANAYİ VE TİCARET ANONİM ŞİRKETİ;GEBZE ORGANİZE SANAYİ BOLGESİ (GOSB)TEMBELOVA ALANI 3200 SOKAK NO:3201 GEBZE KOCAELİ;(262) 6430001;www.elastron.com.tr;elastron.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
ELCAB KABLO PROFİL SANAYİ TİCARET ANONİM ŞİRKETİ;TEKSTİLKEN CADDESİ KOZA PLAZA B BLOK KAT 31 ORUÇREİS MAHALLESİ ESENLER İSTANBUL;(212) 6852094;www.elcabkablo.com;elcabkablo.com;İMİB - İstanbul Maden İhracatçıları Birliği
ELEKTRIK REZISTANS TIC.VE SAN. LTD.STI.;MALTEPE MAH. GÜMÜŞSUYU ODİN TOPKAPI CENTER NO.28/162 TOPKAPI FATİH İSTANBUL;(212) 2560125;www.elektrikrezistans.com;elektrikrezistans.com;İMİB - İstanbul Maden İhracatçıları Birliği
ELEMENT BOYA SANAYİ VE TİCARET ANONİM ŞİRKETİ;BİRLİK OSB 1 NO'LU CAD. 6. SOK. NO:5 TUZLA İSTANBUL;02165932980;www.elementboya.com;elementboya.com;İMİB - İstanbul Maden İhracatçıları Birliği
ELF ELEKTRİK ANONİM ŞİRKETİ;ADRES ABDURRAHMAN NAFİZGÜRMAN MAH. GENERAL ALİ RIZA GÜRCANCAD.MERTERPLATFORM SUİTB-BLOKNO:27/7/81 GÜNGÖREN İSTANBUL;(850) 3051340;www.elfel.com.tr;elfel.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
ELİŞİ DEKOR AVİZE VE HEDİYELİK EŞYA İML.AL.SAT.İTH.VE İTH.İHR.LTD.ŞTİ.;KAPALIÇARŞI ORTA KAZASLAR SOK. NO.25 FATİH İSTANBUL;(212) 5123784;www.handicraftlamps.com;handicraftlamps.com;İMİB - İstanbul Maden İhracatçıları Birliği
ELİT OFİS MOBİLYA SANAYİ VE DIŞ TİCARET LİMİTED ŞİRKETİ;ZAFER MH 177 SK NO:2 KAT:4 ESENYURT İSTANBUL;(212) 9932184;www.elitofis.com;elitofis.com;İMİB - İstanbul Maden İhracatçıları Birliği
ELİT STONE DOĞAL TAŞ VE MERMER LİMİTED ŞİRKETİ;ATMACA SOKAK 33/28 ESENEVLER ÜMRANİYE İSTANBUL;(212) 4127121;www.elitstone.com.tr;elitstone.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
ELİTE GLOBAL İNŞAAT SANAYİ VE TİCARET A.Ş.;MASLAK MAH.AHİ EVREN CAD. NO:21/30 SARIYER İSTANBUL;(212) 3463919;http://www.elitemedicalist.com;elitemedicalist.com;İMİB - İstanbul Maden İhracatçıları Birliği
ELKİM KAUÇUK VE KİMYA SAN.TİC. LTD.ŞTİ.;RAMI KISLA CAD.EMINTAS ERCIYESSAN.SIT.NO.125/210 BAYRAMPAŞA İSTANBUL;02126128585;www.elkimkaucuk.com.tr;elkimkaucuk.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
ELLA PRODUCTS DIŞ TİCARET LİMİTED ŞİRKETİ;ALTINTEPE MH. İSTASYON YOLU SK. NO:3 MALTEPE İSTANBUL;(216) 4723892;www.rmitment.com;rmitment.com;İMİB - İstanbul Maden İhracatçıları Birliği
ELOPAR ELEKTRİK VE OTOMOTİV PARÇALARI SANAYİ VE TİCARET ANONİM ŞİRKETİ;KAVAKLI MAH. KAVAKLI CAD . NO: 13/1 BEYLİKDÜZÜ İSTANBUL;(212) 8751940;www.elopar.com.tr;elopar.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
ELPA ELASTIKI IPLIKLER SANAYI VE IHRACAT A.S.;DEFTERDAR MAH.OTAKCILAR CAD.54 EYÜP İSTANBUL;02125765622;www.elparubber.com;elparubber.com;İMİB - İstanbul Maden İhracatçıları Birliği
ELT GLOBAL LOJİSTİK VE DIŞ TİCARET ANONİM ŞİRKETİ;İNÖNÜ MAH KAYIŞDAĞI CAD.GÖK PLAZANO:202/3 ATAŞEHİR İSTANBUL;(216) 3541040;www.eltdisticaret.com.tr;eltdisticaret.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
ELTA DIŞ TİCARET İNŞAAT LİMİTED ŞİRKETİ;CENNET MAH.2.YAVUZ SELİM CAD.NO:61 A KÜÇÜKÇEKMECE İSTANBUL;(212) 6546654;http://www.eltainşaat.com.tr;eltainşaat.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
ELTE ENERJİ MAK. ELEK. İNŞ. TAAH. SAN. VE TİC. LTD. ŞTİ.;İ.D.O.S.B. GÜDERİ CAD. 7A YOLUN:16 P/1 PARSEL TUZLA İSTANBUL;(216) 4840666;www.elteenerji.com;elteenerji.com;İMİB - İstanbul Maden İhracatçıları Birliği
ELTOS EL ALETLERİ HIRDAVAT MAKİNA SANAYİ VE TİCARET LİMİTED ŞİRKETİ;VATAN MAH. ESENLER CAD.SINAN SK. NO:2/1 BAYRAMPAŞA İSTANBUL;(212) 5015459;www.eltos.com.tr;eltos.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
EM ELEKTRİK MALZEMELERİ YÜKLENİM SANAYİ TİCARET A.Ş.;ESKİANKARA YOLU TUZLA ORG.SAN.BÖLGESİ4.CADDE NO.25 İTOSB AKFIRAT TUZLA İSTANBUL;(216) 5933715;www.emelec.com.tr;emelec.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
EMAK MAKİNE PAZ. TİC. LTD.ŞTİ.;FİRUZKÖY BULVARI NO.158/1 AVCILAR İSTANBUL;(212) 4800250;www.emakmakina.com;emakmakina.com;İMİB - İstanbul Maden İhracatçıları Birliği
EMEKÇİOĞLU TURİZM TAŞIMACILIK TUZ GIDA TARIM İNŞAAT MADENCİLİK SAN. VE TİC. AŞ;MUSTAFACIK MAH. E-90 KARAYOLUUZERI 3.KM. ŞEREFLİKOÇHİSAR ANKARA;;www.emekcioglutuz.com;emekcioglutuz.com;İMİB - İstanbul Maden İhracatçıları Birliği
EMİNLER GRANİT MERMER MADENCİ OTOMOTİV İNŞAAT GIDA SAN.TİC. LTD.ŞTİ.;FERHAT PAŞA MAH. G-10 SOK. NO.15/A ATAŞEHİR İSTANBUL;;www.eminler.com;eminler.com;İMİB - İstanbul Maden İhracatçıları Birliği
EMKO EĞİTİM ÇÖZÜMLERİ VE TEKNOLOJİLERİ ANONİM ŞİRKETİ;ÇAKMAKLI MAH.HADIMKÖY YOLU CAD.NO:75 BÜYÜKÇEKMECE İSTANBUL;(212) 8869920;www.emkoemaye.com;emkoemaye.com;İMİB - İstanbul Maden İhracatçıları Birliği
EMMİDAĞ MERMER VE MADENCİLİK SAN. TİC. LTD.ŞTİ.;MERKEZ MAH.YİBO SOK.NO.25/2 SEYDİLER KASTAMONU;(366) 6684486;www.emmidag.com;emmidag.com;İMİB - İstanbul Maden İhracatçıları Birliği
EMMİOĞLU MERMER MADENCİLİK İNŞ.TAAH.İNŞ.MALZ.MÜH.AKARYAKIT PETROL ÜR.TUR.İML.İTH.İHR.TİC.VE SAN.A.Ş.;ARAPSEYH CAD. NO:277/D SİVAS SİVAS;(346) 2181200;www.emmioglu.com;emmioglu.com;İMİB - İstanbul Maden İhracatçıları Birliği
EMPERO ENDÜSTRİYEL MUTFAK EKİPMANLARI PAZARLAMA İÇ VE DIŞ TİCARET ANONİM ŞİRKETİ;TOPÇULAR MH FERHATPAŞA CD NO:4/F EYÜP İSTANBUL;(212) 3618300;www.empero.com.tr;empero.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
EMPET METALURJI SAN. VE TIC. LTD. STI.;19 MAYIS MAH.INONU CAD. SUMKO SIT.M4 B BLK. NO:44 ONDOKUZMAYIS(19 MAYIS) ONDOKUZMAYIS(19 MAYIS) KADIKÖY İSTANBUL;(216) 3803362;www.empetmetalurji.com;empetmetalurji.com;İMİB - İstanbul Maden İhracatçıları Birliği
EMRE TAŞ VE MADENCİLİK ANONİM ŞİRKETİ;MİMARSİNAN KAYAPUL MAHALLESİ HACI ARİF BEY CADDESİ NO: 105 MELİKGAZİ KAYSERİ;(352) 2943116;www.emretas.com.tr;emretas.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
EMSA ENERJİ PAZARLAMA VE DIŞ TİCARET ANONİM ŞİRKETİ;MECLIS MAHALLESİ KARACAOĞLAN SOK.NO:2/A SANCAKTEPE İSTANBUL;(216) 4200003;www.emsa.gen.tr;emsa.gen.tr;İMİB - İstanbul Maden İhracatçıları Birliği
