firma_adi;adres;telefon;website;domain;birlik
5M ELEKTRO MEKANIK IML.INS.TUR VE DAHILI TIC.LTD.STI.;DUDULLU OSB BES SANAYİ SİT. YUKARI DUDULLUU-102 SÖĞÜT SOK A-04 BLOK N:42 ÜMRANİYE İSTANBUL;02165278354;www.5m-elektromekanik.com;5m-elektromekanik.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
5M İNŞAAT TEKSTİL İTHALAT İHRACAT SAN. TİC. LTD. ŞTİ.;MİMARSİNAN MERK.MAH.MUSTAFA KEMAL BULVARI HAZAL SİT.NO:7-3 D BLOK K:1 D:12 MİMARSİNAN BÜYÜKÇEKMECE İSTANBUL;02128636786;www.5minsaat.net;5minsaat.net;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
5T YAPI İÇ VE DIŞ TİCARET LİMİTED ŞİRKETİ;AKÇABURGAZ MH 3088 SK NO:26 ESENYURT İSTANBUL;(212) 8862960;www.tenekeciler.com.tr;tenekeciler.com.tr;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
A ARTI AYDINLATMA SANAYİ VE TİCARET LİMİTED ŞİRKETİ;EMEKYEMEZ MAH. OKÇU MUSA CAD. MENEVŞE İŞ MERKEZİ NO:22/175 BEYOĞLU / İSTANBUL PK:34421 BEYOĞLU İSTANBUL;(212) 0000000;www.aartiaydinlatma.com;aartiaydinlatma.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
A BIR METAL PLASTIK KALIP SAN VE TİC.LTD.ŞTİ;DUDULLU OSB MAH DES 110 SK D 26 BLOK NO:19 ÜMRANİYE İSTANBUL;(216) 3143552;www.abirmetal.com;abirmetal.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
A RAYMOND BAĞLANTI ELEMANLARI SANAYİ VE TİCARET LTD. ŞTİ.;TOSB. 3.CAD 14.SOK NO:9 GEBZE KOCAELİ;;www.araymond.com.tr;araymond.com.tr;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
A.C. ELEKTRİK SAN. VE DIŞ TİC. LTD. ŞTİ.;ISTIKLAL MAH.KURUDERE MEVKIIKARISTIRAN YOLU 3.KM MURATLI MURATLI TEKİRDAĞ;(282) 3615467;www.tamlite.co.uk;tamlite.co.uk;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
A.S.M. OTO YAN SANAYİ VE TİCARET LİMİTED ŞİRKETİ;İKİTELLİ OSB. 14. CAD. MUTSAN SANSİT. M9 BLOK. NO:9-11 BAŞAKŞEHİR İSTANBUL;(212) 5490055;www.sertplas.com.tr;sertplas.com.tr;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
A2 KAPI VE PENCERE AKSESUARLARI SAN.VE TİC.LTD.ŞTİ.;ŞERİFALİ MH TURGUT ÖZAL BULVARI NO:201 ÜMRANİYE İSTANBUL;(216) 4993031;www.a2aksesaur.com;a2aksesaur.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
ABA LED AYDINLATMA SAN.VE TİC.A.Ş.;AKÇABURGAZ MAHALLESİ AKÇABURGAZ CADDESİ NO:43 ESENYURT İSTANBUL;(212) 2224210;www.abalighting.com.tr;abalighting.com.tr;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
ABAMET ÇEVRE TEKNOLOJİLERİ MÜHENDİSLİK MAKİNE İNŞAAT SAN.VE TİC.LTD.ŞTİ.;SAKARYA SOK. MALTE PLAZA NO: 35/4 BAGLARBASI MALTEPE İSTANBUL;;www.abamet.com.tr;abamet.com.tr;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
ABAY EĞİTİM VE BÜRO MALZEMELERİ İNŞAAT DIŞ TİC. LTD. ŞTİ.;MİMAR SİNAN MAH.UNCULAR CAD.EKŞİOĞLU İŞ HANI N:22/5 ÜSKÜDAR İSTANBUL;(216) 5300108;www.ab-ay.com.tr;ab-ay.com.tr;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
ABAY YAPI SIST.MUH.SAN.TIC.LTD STI.;EYÜPSULTAN MAH.MEHMET AKİF CAD.YADİGAR SOK. OTOMER İŞ MERKEZİ A BLOK NO:47 SANCAKTEPE İSTANBUL;(216) 4283820;www.abayyapi.com;abayyapi.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
ABB ELEKTRİK SANAYİ ANONİM ŞİRKETİ;AYDINEVLER MAHALLESİ SİTELER YOLU NO: 1A / 7 34854 MALTEPE İSTANBUL;(216) 5282200;https://new.abb.com/tr;new.abb.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
ABB METAL ALÜMİNYUM SANAYİ VE TİCARET LTD.ŞTİ.;PELİTLİ MAH MADEN CAD NO 30 GEBZE KOCAELİ;(262) 7512070;www.duraline.com.tr;duraline.com.tr;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
ABC KİMYA SANAYİ VE DIŞ TİCARET ANONİM ŞİRKETİ;ORTAKÖY SANAYİ SİTESİ İLTER BULVARINO:16 ORTAKÖY SİLİVRİ İSTANBUL;(212) 4221356;www.abcsealants.com;abcsealants.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
ABC KİMYASAL VE YAPI MALZEMELERİ SANAYİ VE TİCARET LİMİTED ŞİRKETİ;ATATÜRK MH.42 A ADA GARDENYA 7/1 NO:88 KAT:14 ATAŞEHİR ATAŞEHİR İSTANBUL;(216) 4558454;www.abcpartners.net;abcpartners.net;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
ABC TEL VE KABLO SANAYİ TİCARET LİMİTED ŞİRKETİ;DUMLUPINAR MAH. ÖZSOY SK. B BLOK NO: 1 İÇ KAPI NO: 41135 KARTEPE KOCAELİ;;www.abckablo.com;abckablo.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
ABDİ İBRAHİM İLAÇ SANAYİ VE TİCARET ANONİM ŞİRKETİ;REŞİTPAŞA MAHALLESİ, ESKİ BÜYÜKDERE CADDESİ NO: 4 MASLAK MASLAK ŞİŞLİ İSTANBUL;(212) 3668400;www.abdiibrahim.com.tr;abdiibrahim.com.tr;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
ABDULKADİR KUÇAR;İKİTELLİ OSB MH MASKO SAN SİT 13A NO:7 BAŞAKŞEHİR İSTANBUL;(212) 6752619;www.kucar.com.tr;kucar.com.tr;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
ABDURRAHMAN TOSUNCU;TOPÇULAR MH 1.TİKVESLİ ÇIKMAZI SK VAROL İS HANI NO:1/1 EYÜP İSTANBUL;(212) 5670148;www.yagmurprst.com.tr;yagmurprst.com.tr;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
ABDÜLHADİ EĞİL;ORG. SAN. BÖL. DOLAPDERE SAN. SİT. 18. ADA NO:13 İKİTELLİ BAŞAKŞEHİR İSTANBUL;(212) 6715715;www.aydinotomotiv.com;aydinotomotiv.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
ABG GROUP INSAAT SANAYI IÇ VE DIS TICARET LIMITED SIRKETI;AKÇABURGAZ MH 1585 SK TEM 34 1 ETAP B3 NO:2/19 ESENYURT İSTANBUL;(212) 5326666;www.abggroup.com.tr;abggroup.com.tr;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
ABICOR BINZEL KAYNAK TEKN.TIC. LTD.STI.;GIRNE MAH. IRMAK SOKAK. A BLOK NO:15 ZÜMRÜTEVLER MALTEPE İSTANBUL;(216) 3679000;www.binzel-abicor.com.tr;binzel-abicor.com.tr;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
ABKA KIRTASİYE VE AMBALAJ SANAYİ TİCARET ANONİM ŞİRKETİ;IKİTELLİ OSB ATATÜRK OTO SAN SİT 22. SOK. IŞIKBAY PLAZA BAŞAKŞEHİR İSTANBUL;(212) 6719450;www.abkakirtasiye.com;abkakirtasiye.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
ABMS İNŞAAT SANAYİ VE TİCARET ANANOM ŞİRKETİ;YENİŞEHİR MAH. SÜMBÜL SOK.NO:6/1/79 PENDİK PENDİK İSTANBUL;(216) 7712018;http://info@abmsinsaat.com;info@abmsinsaat.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
ABN METAL SANAYİ VE TİCARET A.Ş.;NOSAP DOKUMACILAR SİTESİ 102 SOKAK NO:1 NİLÜFER BURSA;(224) 4111665;www.abnmetal.com;abnmetal.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
ABUZER EFE YILMAZ;MAHMUTBEY MAH.2426 SOK.NO:59 BAĞCILAR İSTANBUL;(212) 6594925;http://www.yilmazmutfak.com;yilmazmutfak.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
ACAR KAHVE DEĞİRMENLERİ VE HEDİYELİK EŞYA SANAYİ LİMİTED ŞİRKETİ;EMİNÖNÜ MERCAN UZUNÇARŞI CAD. NO:126/1 FATİH İSTANBUL;(212) 5227807;www.acardegirmenleri.com;acardegirmenleri.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
ACAR METAL KALIP SAN VE TIC. LTD.STI;ESENKENT MH BAYSAL SK NO:24 ÜMRANİYE İSTANBUL;(216) 4664848;www.acarmetal.com.tr;acarmetal.com.tr;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
ACARER METAL SANAYİ VE TİCARET ANONİM ŞİRKETİ;BÜYÜKDERE CD APAGİZ PLAZA NO:191 K:11 ŞİŞLİ İSTANBUL;(212) 2805050;www.acarermetal.com;acarermetal.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
ACATAY TEKSTİL MALZEMELERİ İÇ VE DIŞ TICARET LİMİTED ŞİRKETİ;PORTAKAL CICEGI SOK ANSERA ISMRK NO 17/74 ÇANKAYA ANKARA;03124423289;www.acatay.com;acatay.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
ACATEQ ENDÜSTRİ ÜRÜNLERİ İÇ VE DIŞ TİCARET LİMİTED ŞİRKETİ;BEYLİKDÜZÜ OSB MH BİRLİK SANAYİ SİT. 3. CADDE NO13İÇ KAPI NO 36 BEYLİKDÜZÜ İSTANBUL;;http://www.acateq.com;acateq.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
ACES MAKİNA MÜHENDİSLİK SANAYİ VE TİCARET LİMİTED ŞİRKETİ;SEPETLİPİNAR MAHALLESİ ZAFER CAD. NO 24 BAŞİSKELE KOCAELİ;(262) 3351511;www.acesteknik.com;acesteknik.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
ACHİTEX MİNERVA KİMYA LTD.ŞTİ.;OSMANGAZİ MAH. 3113 SOK.NO:4 ESENYURT İSTANBUL;(212) 6894222;www.achitexminerva.com.tr;achitexminerva.com.tr;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
ACL PLASTİK AMBALAJ GIDA KİMYA MAK SAN. VE TİC. LTD.ŞTİ.;İSTOÇ TİCARET MERKEZİ 10.ADA NO:157-159 MAHMUTBEY BAĞCILAR İSTANBUL;(212) 6592862;www.aclplastik.com;aclplastik.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
ACRE KABİN AKS.SAN. VE DIŞ TİC.LTD.ŞTİ.;SANAYİ MH. DEĞİRMEN SK NO:4 KAT:1 GÜNGÖREN İSTANBUL;(212) 5070800;www.acre.com.tr;acre.com.tr;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
ACRO TEKNOLOJİ A.Ş.;FATİH SULTAN MEHMET CAD.BALKAN MAH.62A ÜMRANİYE İSTANBUL;(216) 9991120;http://www.acro.com.tr;acro.com.tr;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
AÇIKHAVA FABRİKASI MEDYA REKLAMCILIK HİZMETLERİ ANONİM ŞİRKETİ;CUMHURİYET MAH. SİLAHŞÖR CD. YENİ YOL SOK. NO:8 BOMONTİ BUSİNESS CENTER 4/24 ŞİŞLİ İSTANBUL;(212) 2176100;www.outdoorfactory.com;outdoorfactory.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
ADA AREL YAPI İNŞ. TAAH. SAN. TİC. A.Ş.;PİRAHMETLER D-100 YANYOL NO:57 ERENLER SAKARYA;(264) 2534310;www.arelcelik.com;arelcelik.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
ADA İMAJ ALUMİNYUM SAN. VE TİC. LTD. ŞTİ.;TEKELER MAH. EMİRDAĞ KERESTECİLER SANAYİ SİTESİNEŞELİ SOKAK ADAPAZARI SAKARYA;(264) 2734445;www.sakaryaimajaluminyum.com.tr;sakaryaimajaluminyum.com.tr;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
ADA İNOKS MUTFAK EKİPMANLARI SANAYİ VE TİCARET LİMİTED ŞİRKETİ;MALTEPE MAH DAVUTPAŞA CD TİM 2 NO:8/270 ZEYTİNBURNU İSTANBUL;;www.adainoks.com;adainoks.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
ADA KESİCİ TAKIMLAR VE TEKNİK MAKİNA LTD. ŞTİ.;HASANPAŞA M.MORALI İBRAHİM PAŞA SOK.NO:16B KADIKÖY İSTANBUL;(216) 4503111;www.adatechnic.com;adatechnic.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
ADADORE SAGLIK HIZMETLERI SANAYI VE TICARET LTD.STI.;BOGAZİCİBLOKLARİ B/1 BLOK K4D7 BARİS 34560 BEYLİKDUZU, İSTANBUL, TÜRKİYE BEYLİKDÜZÜ İSTANBUL;(212) 5300777;www.adadoretrade.com;adadoretrade.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
ADALAR KİMYA SANAYİ VE TİCARET A.Ş.;DİLOVASI ORGANİZE SANAYİ BÖLGESİ 4 KISIM CEYHAN CAD. NO: 84 KISIM CEYHAN CAD. NO: 8 GEBZE KOCAELİ;(262) 7248907;www.adalarkimya.com;adalarkimya.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
ADAM YAPI ENDÜSTRİSİ ÇELİK SANAYİ TİCARET LİMİTED ŞİRKETİ;MİLANGAZ CD. MONUMENTO PLAZA. NO:75A K.2 D.18ESENTEPE KARTAL İSTANBUL;(216) 5102515;www.adamfab.com;adamfab.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
ADARAD DÖKÜM ÜRÜNLERİ SAN. VE TİC. A. Ş.;YENİBOSNA MERKEZ MAH. BASIN EKPRES YOLU CEMAL ULUSOY CD. NO:45 YENİBOSNA BAHÇELİEVLER İSTANBUL;02247148200;www.adarad.com.tr;adarad.com.tr;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
ADASEV PLASTİK SANAYİ VE TİCARET LİMİTED ŞİRKETİ;HANLI MERKEZ MAH.21. SK. NO:1/21 ARİFİYE SAKARYA;;http://www.sevplastik.com;sevplastik.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
ADATECH GLOBAL LOJİSTİK LİMİTED ŞİRKETİ;KARAMEHMET M. AVRUPA SERBEST BÖL. ADNAN ARISOY BLVMÜKELLEFLERİN OFİSİ NO:2 İÇ KAPI NO:4 ERGENE TEKİRDAĞ;(282) 0000000;http://www.adatechgl.com;adatechgl.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
ADAYAPI TEKNOLOJİK YAPI SİSTEMLERİ SANAYİ TİCARET ANONİM ŞİRKETİ;ULAŞ OSB MAH D100 CAD EGEPEN IDARI BİNA NO:13 ERGENE TEKİRDAĞ;(282) 0000000;http://www.adayapiteknik.com;adayapiteknik.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
ADEL GRUP YAPI TAAHHÜT SANAYİ TİCARET LTD. ŞTİ.;SULTAN SELİM MAHALLESİ KAĞITHANE İSTANBUL;2122682536;http://www.adelinsaat.com;adelinsaat.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
ADELL ARMATUR VE VANA FABRIKALARI A.S.;İKİTELLİ O.S.B. MAH. HÜRRİYET BULV. NO:54 BAŞAKŞEHİR İSTANBUL;(212) 4862000;www.adell.com;adell.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
ADEM KAYA;YEŞİLTEPE MAHALLESİ 8035.SOKAKNO:19 ERENLER SAKARYA;(264) 2760166;www.zigzagyay.com;zigzagyay.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
ADEN OTOMATİK KAPI VE PANJUR SİSTEMLERİ TİC. LTD. ŞTİ.;BÜYÜKBAKKALKÖY MAH. ÜSKÜDAR CAD. NO:5/4 MALTEPE/İSTANBUL MALTEPE İSTANBUL;(212) 4267050;www.adenotomasyon.com.tr;adenotomasyon.com.tr;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
ADEN SPOR MALZAMELERİ İMALAT SAN.TİC.LTD.ŞTİ;İSTANBUL ANADOLU YAKASI OSB 3. SK NO:7 TUZLA İSTANBUL;(216) 4446979;www.adenspor.com;adenspor.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
ADEON DIŞ TİCARET LTD.ŞTİ.;FULYA MH. BÜYÜKDERE CD. ALTINOVA İŞ MERKEZİ NO:54/5 ŞİŞLİ İSTANBUL;(212) 2160900;www.adeonglobal.com;adeonglobal.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
ADIM PLASTIK VE METAL URUNL.IM ITH.VE IHR.TIC.LTD.STI.;SİTE YOLU CAD AK SAN. SİT. 2.KISIMA BLOK 8A NO:158-169 SARAY ÜMRANİYE İSTANBUL;(216) 6343638;www.adim.com.tr;adim.com.tr;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
ADM AÇIK HAVA REKLAM MALZEMELERİ İTHALAT İHRACAT SAN.TİC.LTD.ŞTİ.;KOCASİNAN MAH. ERENLER SOK. NO:4 BAHÇELİEVLER İSTANBUL;(212) 4152038;www.doganreklam.com;doganreklam.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
ADMIRAL DENIZCILIK VE TURIZM SAN.VE TIC.LTD.STI.;ESENKENT MH HOCA NASRETTİN CD NO:7 ÜMRANİYE İSTANBUL;(216) 4664617;www.admiral.com.tr;admiral.com.tr;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
ADOBA DIŞ TİCARET ANONİM ŞİRKETİ;ESENTEPE MAH. ERKILIÇ CAD. KARİZMA KULE NO:6 İÇ KAİÇ KAPI NO: 47 KARTAL İSTANBUL;(216) 4570148;doganbazaar.com;doganbazaar.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
ADOLIN BOYA KIMYA SAN.TIC. LTD.STI.;FEVZİPAŞA MAH. ERDOĞAN SOKAK.NO:15/A SİLİVRİ İSTANBUL;(212) 7353824;www.adolin.com;adolin.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
ADOR İNŞAAT MALZEMELERİ SANAYİ VE TİCARET LİMİTED ŞİRKETİ;FERHATPAŞA MH. 41 SK. NO:56 ATAŞEHİR İSTANBUL;;www.adorvelve.com;adorvelve.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
ADSS ALÜMİNYUM METAL SANAYİ TİCARET LİMİTED ŞİRKETİ;ESENYALI MAH. YANYOL CAD. VARYAP PLAZA NO: 61 OFİS NO: 113 PENDİK İSTANBUL;(216) 7062377;www.adss.com.tr;adss.com.tr;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
ADV DIŞ TİCARET LİMİTED ŞİRKETİ;YASSI ÖREN KÖYÜ AKPINAR SAN. BÖL.HADİMKÖY CAD. NO.162 K.5 D:3. ARNAVUTKÖY İSTANBUL;(212) 6716486;www.zi-as.com;zi-as.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
AEC MÜHENDİSLİK ELEKTRİK TAAHHÜT İNŞ.SAN.VE TİC.LTD.ŞTİ.;CEVİZLİ MH BAĞDAT CD NO:538 OF İSTANBUL PLAZA KAT:4/41 KÜÇÜKYALI MALTEPE İSTANBUL;(216) 5491087;www.aecmuhendislik.com.tr;aecmuhendislik.com.tr;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
AEF ALÜMİNYUM VE AKSESUARLARI SANAYİ TİCARET LİMİTED ŞİRKETİ;İKİTELLİ OSB MAH. SEFAKÖY 14. BLOK SK. NO:5 BAŞAKŞEHİR İSTANBUL;(212) 0000000;https://aefaluminyum.com;aefaluminyum.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
