firma_adi;adres;sehir;ilce;telefon;website;domain;birlik
KAMA PRES SANAYİ VE TİCARET A.Ş.;EVREN MAH. GÜLBAHAR CAD. NO:126;İSTANBUL;BAĞCILAR;02125505090;www.kama.com.tr;kama.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
S 2000 SOĞUTMA SAN.TİC.LTD.ŞTİ;GÜRSEL MAH.ŞEVKETPAŞA CAD.NO.20/2;İSTANBUL; ;(212) 2212620;www.s2000.com.tr;s2000.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
TGS DIŞ TİC. AŞ;ADALET MAH.MANAS BULVARI NO:47/4 ;İZMİR;BAYRAKLI;(232) 5020630;www.tgsas.com;tgsas.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
DURAN DOĞAN DIŞ TİC.A.Ş;HADIMKÖY MAH. MUSTAFA INAN CD. N:4134555;İSTANBUL;ARNAVUTKÖY;(212) 7714606;www.ddpack.com.tr;ddpack.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
GLOSS MOBİLYA AKSESUARLARI VE DIŞ TİC.LTD.ŞTİ;"3112 SK . NO:2/1 USLU İŞ MERKEZİ OSMANGAZİ MAH 34522 ESENYURT, ";İSTANBUL;ESENYURT;(212) 6541617;www.glossexport.com;glossexport.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
GK MOBİLYA SANAYİ TİCARET LİMİTED ŞİRKETİ;MAHMUDİYE MAH. 25. MOBİLYA SOK. MAGAZİN NO:7;BURSA;İNEGÖL;;info@gkmobilia.com;gkmobilia.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ODESA KOZMETİK DIŞ TİC.LTD.ŞTİ.;FİRÜZKÖY MAH. KADİR ÖZDEMİR CAD. 0 NO:1 C ;İSTANBUL;AVCILAR;(212) 0000000;www.odesakozmetik.com;odesakozmetik.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
EMIRLER MATBAA VE REKLAM TIC.L D.ŞTİ;LİTROS YOLU ÜZERİ 2.MATBAACILAR SİTNO:19;İSTANBUL;ZEYTİNBURNU;(212) 6135504;www.emirlermatbaa.com;emirlermatbaa.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
BEMİS TEKNİK ELEKTRİK A.Ş.;MİNARELİÇAVUŞ BURSA O.S.BÖLGESİ MAH. YEŞİL CADDE NUMARA:31;BURSA;NİLÜFER;(224) 3633065;www.bemis.com.tr;bemis.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ÇIFTÇILER BIRLIK KAĞITÇILIK A.Ş;ORTA MAH. MARİFET SK NO15/1AİÇ KAPI NO 2;İSTANBUL;KARTAL;(216) 5933361;www.mavibeyaz.net;mavibeyaz.net;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
EVİNOKS SERVİS EKİPMANLARI SANAYİ VE TİCARET A.Ş.;DEMIRTAŞ ORGANIZE SAN. BOL. MUSTAFA KARAER CAD. N.52;BURSA; ;(224) 2612006;www.ekinoks.com;ekinoks.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
STAR AMBALAJ SAN VE TIC. A.Ş.;GEBZE DİLOVASI OSB MAH. D-4012 SK. NO: 1 A;KOCAELI;GEBZE;(262) 5035132;www.starambalaj.com;starambalaj.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
TERRACO YAPI MALZEMELERI SANAYII VE TICARETI A.S.;ORGANİZE SAN. BÖLG.MÜMTAZZEYTİNOĞLU BULVARI NO:21;ESKIŞEHIR; ;2222360423;www.terraco.com.tr;terraco.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
LC WAİKİKİ MAĞAZACILIK HİZ. TİC. AŞ;EVREN MAH.GÜLBAHAR CAD.ŞEHIT CENGIZ KARCI SOK.NO:4 K:5;İSTANBUL; ;(212) 6575555;www.lcwaikiki.com;lcwaikiki.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
LİGNADECOR ÜRETİM VE PAZARLAMA A.Ş.;ORGANİZE SAN.BÖL.3.CAD.NO:14;İSTANBUL; ;(216) 5282700;www.lignadecor.com;lignadecor.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ELİF PLASTİK AMBALAJ SAN. VE TİC. A.Ş.;SANAYİ MAH.1652 SK.NO:2ESENYURT;İSTANBUL;ESENYURT;(212) 6220622;www.elifplastik.com.tr;elifplastik.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
PAKSEL KİMYA SANAYİ VE TİCARET A.Ş.;MERTER İŞ MERKEZİ ESKİ ÇIRPICI YOLU  SK. MERTER İŞ MERKEZİ NO:2 KAT:10 D:61-62 ;İSTANBUL;ZEYTİNBURNU;(212) 4815546;www.paksel.com.tr;paksel.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
LEP YAPI İÇ DIŞ SANAYİ VE TİCARET LİMİTED ŞİRKETİ;ATATÜRK MAHALLESİ ADNAN MENDERES CADDESİ AKTİM2 SİTESİ DÜKKAN:71/72/82;İSTANBUL;ESENYURT;(212) 8092989;http://www.lepyapi.com;lepyapi.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
YKK METAL VE PLASTİK ÜRÜN. SAN. VE TİC. AŞ;ORGANİZE SAN. BÖLGESİ;TEKIRDAĞ;ÇORLU;(282) 7361800;www.ykk.com.tr;ykk.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
HAN MİMARİ TASARIM TURİZM İNŞ. SAN. VE DIŞ TİC. A.Ş;HACI EMİN EFENDİ SOK. İZMİR APT.NO:32/A NİŞANTAŞI;İSTANBUL;ŞİŞLİ;(212) 2315513;www.space.com.tr;space.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
GENYA ORMAN ÜRÜNL.SAN.VE TİC. LTD.ŞTİ;ORG. SAN. BÖLG. KERESTECILERSAN. SIT. 17.SK. NO:2-4 İKİTELLİ;İSTANBUL;BAŞAKŞEHİR;(212) 6700252;www.genya.com.tr;genya.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
YATAŞ YATAK VE YORGAN SAN.TİC.A.Ş.;CUMHURİYET MH.KARTAL CD.NO:41/A YAKACIK;İSTANBUL;KARTAL;(216) 3095410;www.yatasgrup.com.tr;yatasgrup.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
EURO PLAST PLASTİK SANAYİ VE TİCARET LİMİTED ŞİRKETİ;İMES SAN.SİT. C BLOK 307 SOK.NO.15;İSTANBUL; ;(216) 4200072;www.europlast.com.tr;europlast.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
PELIT ARSLAN KONTRPLAK FAB.A.Ş;HALKALI CAD.  NO:170;İSTANBUL;KÜÇÜKÇEKMECE;(212) 6988992;www.turanlargroup.com;turanlargroup.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
KOTON MAĞAZACILIK TEKS. SAN. VE TİC. AŞ;AYAZAĞA MAH. AĞAZAYA YOLU NO:3 A-B BLOK;İSTANBUL;SARIYER;(212) 3313300;www.koton.com.tr;koton.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
BOSCH SAN. VE TİC. A.Ş.;MİNARELİÇAVUŞ BUSA OSB MAH. YEŞİL CAD. NO:1516220;BURSA;NİLÜFER;(224) 2192276;http://www.bosch.com.tr;bosch.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
DİLER DIŞ TİCARET ANONİM ŞİRKETİ;"MASLAK MAHALLESİ, ESKİ BÜYÜKDERE CADDESİ KOÇKAYA AS PLAZA MASLAK NO:1 34485 ";İSTANBUL;SARIYER;(212) 2536630;www.dilerhld.com;dilerhld.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
PIRLANTA TEKS. SAN. VE TİC. TURZ. LTD. ŞTİ.;AKSARAY MH.KULEBOYU SK.NO:3;İSTANBUL;FATİH;(212) 5280201;www.pirlantatekstil.com;pirlantatekstil.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
DÖRTBUDAK MOBİLYA TEKSTİL İNŞAAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ;MAHMUDİYE MAH. 26. MOBİLYA SOK S.S. KÜÇÜK SAN SİT B BLOK  NO:2 C;BURSA;İNEGÖL;(224) 0000000;www.kenzawood.com;kenzawood.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
TRİMCO GROUP İSTANBUL TEKS. TİC. LTD. ŞTİ. ;IKITELLI ORG.SN.BÖL 1.KISIM T.ÖZAL CD.N:147 D:3;İSTANBUL;BAŞAKŞEHİR;(212) 6713040;www.a-tex.com;a-tex.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
CGB AMBALAJ SANAYİ VE DIŞ TİCARET LİMİTED ŞİRKETİ;YENİŞEHİR MAH. SENA SOK. NO:10/8/2;İSTANBUL;PENDİK;(216) 0000000;www.cgb.global;cgb.global;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ATAŞ TÜKETIM MALLARI ITRIYAT PAZARLAMA SAN. VE TİC. A.Ş;ZAFERTEPE SOK. NO:16/10 TEMEL&ATAŞ PLAZAKAVACIK BEYKOZ;İSTANBUL;BEYKOZ;(216) 4258955;www.atasgroup.com;atasgroup.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
METEBRONZ MOBİLYA AKS.AKSAM SAN.VE TİC.A.Ş.;KARACAKAYA CADDESİ NO:156;ANKARA;ALTINDAĞ;(312) 3531333;www.metebronzmobilya.com;metebronzmobilya.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
3M SANAYİ VE TİCARET A.Ş.;SURYAPI AKEL İŞMERK. RÜZGARLIBAHÇE  MAH.ŞEHİT SİNAN EROĞLU CAD. NO:6 ;İSTANBUL;BEYKOZ;(216) 5380777;www.3m.com.tr;3m.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
DEKORİSTER MOBİLYA SANAYİ VE TİCARET LİMİTED ŞİRKETİ;ORGANİZE SANAYİ BÖLGESİ BALIKLIÇEŞME KÖYÜ NO:7 17200;ÇANAKKALE;BİGA;(286) 3163165;www.dekorister.com.tr;dekorister.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ÜNİVERSAL DEKOR SANAYİ VE DIŞ TİC. LTD. ŞTİ.;ABDURRAHMAN NAFİZ GÜRMAN MAH.  MEHMET AKİF CAD. TURUNCLU SOK. NO. NO.25/2 MERTER;İSTANBUL;GÜNGÖREN;(212) 6385434;www.universaldecoration.com;universaldecoration.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
AYTAV TAVUKÇULUK EKİPMANLARI SANAYİ VE TİCARET LİMİTED ŞİRKETİ;ORUÇ REİS MAH TEKSTİLKENT CAD NO:12/B KOZA PLAZA A BLOK KAT:10 NO:101;İSTANBUL;ESENLER;(212) 6820015;http://www.ayoto.com;ayoto.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
FLOT CAM VE AHŞAP ÜRÜNLERI SAN VE TIC.LTD.ŞTI.;GÜRSEL MH. IŞIKLI SK. NO:21;İSTANBUL;KAĞITHANE;(212) 2212996;www.flotcam.com;flotcam.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
MİB MAĞAZACILIK TİC. AŞ;İKİTELLİ OSB MAH.ESKİ TURGUT ÖZAL CD.HASEYAD 1.KIS.N:33/Z02;İSTANBUL;BAŞAKŞEHİR;(850) 3909090;www.hatemoglu.com;hatemoglu.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
GABBA KOLTUK TEKS. MOB. SAN. VE TİC. A.Ş.;BÜLBÜL MAH. KONUK CAD. YENİ ÇARŞI  NO:1;GIRESUN;ŞEBİNKARAHİSAR;(454) 7114147;www.skmmobilya.com;skmmobilya.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
BETEK BOYA VE KİMYA SAN.A.Ş.;ANKARA ASFALTI HÜSEYİN ÇELİKSK.NO.2;İSTANBUL;KADIKÖY;(216) 5711120;www.betek.com.tr/www.betekexport.com.tr;betek.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ADORE MOBİLYA SANAYİ VE DIŞ TİCARET ANONİM ŞİRKETİ;AHİBOZ MAH/SEMT AHİBOZ KM. EVL.  YÖNETİM BİNASI NO:242 B ;ANKARA;GÖLBAŞI;(312) 6166066;www.adore.com.tr;adore.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
UPM KYMMENE KAĞIT ÜRÜNLERİ SAN. VE TİC. LTD. ŞTİ.;NİDAKULE GÖZTEPE İŞ MERKEZİ TEKKEALTI SOK.  NO:4 K:10 D:35;İSTANBUL;KADIKÖY;(216) 6214500;www.upm-kymmene.com;upm-kymmene.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ENPAY ENDÜSTRIYEL PAZARLAMA VE YATIRIM A.Ş.;KARADENIZLILER MAH.FAKÜLTE CAD.NO.147/A   P.K.91;KOCAELI;BAŞİSKELE;(262) 3495820;www.enpay.com;enpay.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
FPS TURKEY AMBALAJ SAN. VE TİC. AŞ;FATİH MH. FABRİKA SK. NO:8;İSTANBUL; ;(216) 3115000;www.unsa.com.tr;unsa.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ŞENER OTO YEDEK PARÇA SANAYİ VE TİCARET ANONİM ŞİRKETİ;NAMIK KEMAL MAH. EKİN CAD. NO: 9 ;İSTANBUL;ESENYURT;(212) 4121900;www.seneroto.com.tr;seneroto.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
TUĞRAM KAĞIT ÜRETİM SAN.VE TİC.LTD.ŞTİ;6065 SK NO 11;İSTANBUL;SİLİVRİ;(212) 7343493;www.canpaper.com.tr;canpaper.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
OLCAY AMBALAJ A.Ş ;AKÇABURGAZ MAH.120.SOK.N:16/1;İSTANBUL;ESENYURT;(212) 5659970;www.olcaketiket.com.tr;olcaketiket.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
YAŞAR AMBALAJ KAĞIT BOBİN SAN. VE TİC.A.Ş.;3 ORGANİZE SAN.BÖLG. BAŞPINARKIZILCAKENT KÖYÜ MEVKİİ   GAZİANTEP/NİZİP ;GAZIANTEP;ŞEHİTKAMİL;(342) 3379460;www.yasarambalaj.com.tr;yasarambalaj.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
NAZ DIŞ TİC. AŞ;MERKEZ MAH KÖYALTI MEVKII;İSTANBUL;BAHÇELİEVLER;(212) 4549000;www.imteks.com.tr;imteks.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
MUSTAFA KAHVECİ OTOMOTİV SAN.VE TİC.LTD.ŞTİ.;BÜYÜK KAYACIK MAH.VALİ İHSAN DEDE CAD.NO 63 OSB;KONYA;SELÇUKLU;(332) 3424850;www.uygurauto.de;uygurauto.de;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
RAM DIŞ TİCARET A.Ş.;RÜZGARLIBAHÇE KAVACIK KAVŞAĞI ENERGY PLAZA K:2;İSTANBUL;BEYKOZ;(216) 5381100;www.ram.com.tr;ram.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ZORLU DIŞ TİC. AŞ;"BÜYÜKKARIŞTIRAN KASABASI, TAYYARE MEYDANI MEVKİİ ";KIRKLARELI;LÜLEBURGAZ;(288) 4273000;www.zorlu.com.tr;zorlu.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
EMKO EĞİTİM ÇÖZÜMLERİ VE TEKNOLOJİLERİ ANONİM ŞİRKETİ;SANBİR BULV.NO.50 EMKO CENTERSOK.LİTROS YOLU NO:24;İSTANBUL;BÜYÜKÇEKMECE;(212) 8868685;www.emko.com.tr;emko.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ÇANAKÇILAR SERAMİK SAN.VE TİC.AŞ.;BARBAROS MAH. HALK CAD. İSTANBUL/ATAŞEHİR;ZONGULDAK;ZONGULDAK;03725355130;www.canakcilar.com.tr;canakcilar.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
SALONİ MOBİLYA SANAYİ VE TİCARET ANONİM ŞİRKETİ;YENİCEKÖY MAHALLESİ FATIH SULTAN MEHMET HAN BULVAR SEDİR MOBİLYA SİTESİ NO:36 İÇ KAP NO:1;BURSA;İNEGÖL;(224) 7113130; saloni.furniture ;saloni.furniture;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
HÜPPE INŞAAT MAL. SAN. VE TIC A.Ş.;ORGANİZE SAN.BÖLG.ATATÜRK CAD.4.SOK.NO:2;TEKIRDAĞ; ;(282) 7581511;www.hueppe.com.tr;hueppe.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
VOİS MOBİLYA İTH.İHR.SAN.TİC.LTD.ŞTİ.;MECİDİYE MAH. SÜRME SOK. NO:27/1 ;İSTANBUL;SULTANBEYLİ;(216) 5614004; www.woissmobili.com.tr ;woissmobili.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
AKPA ALÜMİNYUM SANAYİ VE TİCARET ANONİM ŞİRKETİ;HÜRRİYET MH.DR.CEMİL BENGÜ CD.NO:6;İSTANBUL; ;(212) 2242055;www.akpaltd.com.tr;akpaltd.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ÇAMSAN ENTEGRE AĞAÇ SAN. VE TİC. AŞ;BILKENT PLAZA A3 BLOK B GIRISIKAT:3 D:6;ANKARA;ÇANKAYA;03122662400;www.camsan.com;camsan.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
AR KAĞIT KOZMETİK SAN VE TİC. A.Ş.;AKŞEMSETTİN MAH FATİH BLV N:539;İSTANBUL;SULTANBEYLİ;(216) 4963935;www.arkagit.com.tr;arkagit.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
BÜROSIT BÜRO DONANIMLARI SAN. VE TİC. A.Ş.;DEMİRTAŞ DUMLUPINAROSB MAH. 1.NİLÜFER SK. NO:5;BURSA;OSMANGAZİ;(224) 2802000;www.burosit.com;burosit.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ASAS-KA PLS.METAL KALIP SAN. TİC.LTD.ŞTİ.;IKITELLI ORG.SAN.BÖL.ISTEKSDOKUMACILAR SAN.SIT.C6 BL.NO:2;İSTANBUL;BAŞAKŞEHİR;(212) 4857700;www.asaska.com;asaska.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
NORSS MOBİLYA SAN.VE TİC.LTD.ŞTİ.;HUZUR MAH.MOBİLYA VADİ CAD.NO:2 İÇ KAPI NO : 116;BURSA;İNEGÖL;(224) 0000000;http://www.norss.tr;norss.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
NETA YAPI ENDUSTRI VE TICARET LTD.STI.;ZÜHTÜPAŞA MAH.  M.NURETTİN SELÇUKCAD. GÜLER APT NO/98/A;İSTANBUL;KADIKÖY;(216) 3457545;www.netahavuz.com;netahavuz.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
VOLKAN MUTFAK YAPI DEKORASYON SANAYİ VE TİCARET LİMİTED ŞİRKETİ;YENİ SANAYİ SİTESİ 15/A BLOK NO:18-19 ;EDIRNE;MERKEZ;(284) 2365051;https://www.volkanmutfak.net;volkanmutfak.net;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
TESCOBAR MAKİNA SAN.TİC.A.Ş.;ORTAMAHALLE MAH.ABDİ İPEKÇİ CAD.NUMARA:1 DAİRE:74 BAYRAMPAŞA TİC.MERKEZİ;İSTANBUL;BAYRAMPAŞA;(212) 5761949;www.tescobar.com.tr;tescobar.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
VENTE DIŞ TİCARET DANIŞMANLIK ANONİM ŞİRKETİ;GÖZTEPE MAH. BAĞDAT CAD. ZAFER APT NO:205 DAİRE:12 ;İSTANBUL;KADIKÖY;(216) 3698767;www.ventecihaz.com.tr;ventecihaz.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
OKAN GÜLER-OKAN OTURMA GRUPLARI VE KOLTUK SANAYI;ALİBEY MÜCAVİR SOK.NO:3ALIBEYKÖY GİRİŞİ;BURSA;İNEGÖL;(224) 7297050;www.okankoltuk.com;okankoltuk.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
EDA DIŞ TİC. VE TEKS. PAZ. AŞ;ORG.SAN.BÖLG.ATATÜRK CD.4.SK.NO:10/12;TEKIRDAĞ;ÇERKEZKÖY;(282) 7355500;www.bonysocks.com;bonysocks.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
AY TEKS TEKS. SAN. VE DIŞ TİC. LTD. ŞTİ.;MATBAACI OSMANBEY SOKAKNO 25/13;İSTANBUL;ŞİŞLİ;;www.ayteks.com;ayteks.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
MONDİ KALE NOBEL AMBALAJ SANAYİ VE TİCARET A.Ş.;BUYUKKARISTIRAN MEVKIIMURATLI SAPAGI E5 K.YOLU ÜZR.;KIRKLARELI;LÜLEBURGAZ;02884362500;www.mondigroup.com;mondigroup.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
DIASAN BASIM FORM MATBAACILIK SAN. VE TIC. A.Ş.;ESENYURT ÖRNEK MH. ALKOOP SAN.SIT. NURHAS PLAZA NO:1/1;İSTANBUL;ESENYURT;(212) 8582141;www.diasan.com.tr;diasan.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ZİLAN DIŞ TİC.LTD.ŞTİ.;YENIKAPIKATIPKASIM SOK.NO:62;İSTANBUL; ;(212) 6322323;www.zilanltd.com;zilanltd.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ÖZTİRYAKİLER MADENİ EŞYA SANAYİ VE TİCARET ANONİM ŞİRKETİ;CUMHURİYET MH.ESKİ HADIMKÖY YOLU  NO:8 DAİRE:1;İSTANBUL;BÜYÜKÇEKMECE;(212) 8867800;www.oztiryakiler.com.tr;oztiryakiler.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
TAM-TAŞ MAKİNA SAN.VE TİC.A.Ş.;İKİTELLİ OSB MAH. HESSKOOP D BLOK HESSKOOP SİTESİ NO:30-31-32;İSTANBUL;BAŞAKŞEHİR;02125542266;www.tamtas.net;tamtas.net;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
KIMSEL KIMYEVI ENDUSTRI HAMMADDELERI SAN.VE TIC.A.Ş;YENİŞEHİR MAHALLESİ TURGUT ÖZAL BULVARI NO:32;İSTANBUL;ATAŞEHİR;(216) 5809515;www.kimsel.com;kimsel.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ASKOLT MOBILYA SANAYI VE TICARET LIMITED SIRKETI;SÜLEYMANİYE OSB MAH. 4 CADDE NO:26 ;BURSA;İNEGÖL;(224) 7115748;www.feyzamobilya.com;feyzamobilya.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
LALYA MOBİLYA PROJE LİMİTED ŞİRKET;CUMHURİYET MAH. MAREŞAL FEVZİ ÇAKMAK CAD. NO: 33A;BURSA;İNEGÖL;(224) 7770130;https://lalyafurniture.com/;lalyafurniture.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
YENİRENK MEDYA YAYINCILIK REKLAMCILIK SANAYİ VE TİCARET LİMİTED ŞİRKETİ;"YUNUS EMRE MAHALLESİ, ÇAPA SOKAK,NO: 1/A BOĞAZKÖY";İSTANBUL;ARNAVUTKÖY;(212) 8095252;http://www.yenirenk.com.tr;yenirenk.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
BISCI MOBILYA AKSESUARLARI VE KOMPONENTLERI DIŞ TIC.LTD.ŞTI.;ORGANIZE SAN. BOL. KERESTECILERSIT.8 BLK NO. 2-4;İSTANBUL;BAŞAKŞEHİR;(212) 6700116;www.bisci.com.tr;bisci.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
FRİTO LAY GIDA SAN.VE TİC.A.Ş;NORA CENTER K.4/5/6/7  USKUDARCAD.CAYIRYOLU SOK.;İSTANBUL;KADIKÖY;02165741505;www.fritolay.com.tr;fritolay.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
STANDART TİM REKLAMCILIK SAN. VE TİC. A.Ş.;RAMAZANOGLU MAH. YEREL SOK. NO.1;İSTANBUL;PENDİK;(216) 5953040;http://www.standart-tim.com/tr/;standart-tim.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
BİLGE İNOKS SANAYİ VE TİCARET ANONİM ŞİRKETİ;FERHATPAŞA CAD. NO.13;İSTANBUL; ;(212) 6122630;www.bilgemetal.com;bilgemetal.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
KUMTEL DAYANIKLI TÜKETİM MAL.PLS.SAN.TİC.A.Ş.;ORG.SAN.BÖL. 6.CD. NO:42 ;KAYSERI;MELİKGAZİ;(352) 3211400;www.kumtel.com;kumtel.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
SEDIR MOBILYA VE ORM. ÜRÜNLERI SAN. VE TIC. LTD. ŞTI.;YENICE FSM BULVARI NO:34;BURSA;İNEGÖL;(224) 7381818;www.classi.com.tr;classi.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
KASTAMONU ENTEGRE AĞAÇ SANAYİ VE TİCARET A.Ş.;KISIKLI CAD. NO-1334662;İSTANBUL;ÜSKÜDAR;(216) 5543000;www.kastamonuentegre.com.tr;kastamonuentegre.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
BİLKONT DIŞ TİC. VE TEKS. SAN. AŞ;KERESTECİLER SİT.MEHMET AKİFBEY CD.KIZILCIK  SK.NO:8;İSTANBUL;GÜNGÖREN;(212) 4842090;www.bilkont.com.tr;bilkont.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
LEFAXX JEANS İÇ VE DIŞ TİC. LTD. ŞTİ.;MAHMUTBEY MAH. DEVEKALDIRIMI CAD.NO:33 MAHMUTBEY MAH;İSTANBUL;BAĞCILAR;(212) 4742963;www.lefaxx.com;lefaxx.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
SEBA KUMAŞ MATBAA GIDA İTHALAT İHRACAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ;ABDURRAHMAN NAFIZ GÜRMAN MAH. METE SOKAK NO:3/E;İSTANBUL;GÜNGÖREN;(212) 5050005;http://www.sebamatbaa.com;sebamatbaa.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
ARAS DUVAR KAĞITLARI SAN. TİC. LTD.ŞTİ.;Y. DUDULLU MAH. NECİP FAZIL BLV. KEYAP SİT. J2 BLOK 44/153;İSTANBUL;ÜMRANİYE;(216) 4208250;www.arasduvar.com;arasduvar.com;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
MİRAY TEKS. SAN. VE DIŞ TİC. LTD. ŞTİ. ;E5 KARAYOLU ÜZERI HARAMIDERE MEVKII  GÜZELYURT M.  N:9;İSTANBUL;BEYLİKDÜZÜ;02128539919;www.miraytekstil.com.tr;miraytekstil.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
İNMOB MOBİLYA KOL.NAK.İNŞ.VE TİC.LTD.ŞTİ;HAMZABEY OSB. MAH. 4. CAD. NO:9;BURSA;İNEGÖL;(224) 7185805;www.nell.com.tr;nell.com.tr;İİB-MOB.KAĞIT VE ORMAN İHR.BRL.
