firma_adi;adres;sehir;ilce;telefon;website;domain;birlik
ANADOLU MOTOR ÜRETİM VE PAZARLAMA A.Ş.;ŞEKERPINAR MAH. ALBAYRAK SOK. NO:4ÇAYIROVA - KOCAELİ;İSTANBUL;KARTAL;(262) 9992300;www.anadolumotor.com.tr;anadolumotor.com.tr;İİB-GEMİ
BOĞAZIÇI DENIZCILIK SAN.VE TICARET A.S;RIHTIM CD.NEMLİZADE SK.N:1D:10-11;İSTANBUL;KADIKÖY;(216) 4143784;www.bogazicishipping.com;bogazicishipping.com;İİB-GEMİ
TFT ENERJİ SAN.VE DIŞ TİC.A.Ş.;ARNAVUTKÖY MAH.ABDULHAK MOLLA SOKAK NUMARA:42;İSTANBUL;BEŞİKTAŞ;(212) 2651080;www.tftenerji.com;tftenerji.com;İİB-GEMİ
YAS NAUTICAL AND ENGINEERING SOLUTIONS DENİZCİLİK SANAYİ TİCARET LİMİTED ŞİRKETİ;YENİŞEHİR MAH. OSMANLI BUL. ATLANTİS AVM NO: 8/3 İÇ KAPI NO: 19;İSTANBUL;PENDİK;(216) 0000000;http://www.yasnautical.com;yasnautical.com;İİB-GEMİ
KALYON TEKNİK SAN VE TİC LTD ŞTİ;AYDINTEPE MAH. TERSANELER CAD. ÖZER İŞ MERK.C.BLOK NO:6 ;İSTANBUL;TUZLA;(216) 3924102;www.kalyonteknik.com;kalyonteknik.com;İİB-GEMİ
MAVI DENIZ ÇEVRE HIZMETLERI AŞ;GÜZELYALI MH. BAĞDAT CD. ÇIÇEKSK.NO:12/5;İSTANBUL;PENDİK;(216) 3924143;www.mavideniz.com.tr;mavideniz.com.tr;İİB-GEMİ
UCS UMUT DENİZCİLİK GEMİ VE YAT MALZEMELERİ DIŞ TİC.LTD.ŞTİ.;KEMANKEŞ MAH.KILIÇALİPAŞA MESÇİT SOKAK NO:5 KAT:2;İSTANBUL;BEYOĞLU;(212) 2444262;www.umutdenizcilik.com;umutdenizcilik.com;İİB-GEMİ
KOLLEKTİF GEMİ DONATIM VE DIŞ TİC.LTD.ŞTİ.;İSTASYON MAH. İSTASYON CAD. ADRESSTUZLA SİTESİ C BLOK NO:123 I;İSTANBUL;TUZLA;(216) 4465545; www.cssturkey.com ;cssturkey.com;İİB-GEMİ
ARENA DENİZCİLİK A.Ş;AYDINTEPE MAH SAHİL BULV.DEİZCİLER TİC.MERK. NO:126/56;İSTANBUL;TUZLA;(216) 4937044;www.arenaturkey.com;arenaturkey.com;İİB-GEMİ
SİLSAN SİLİNDİR  MOTOR ELEMANLARI SAN. VE TİC. A.Ş.;MERSIN YOLU UZERI10 KM.P.K-127ŞEHİTLİK TRAFO YANI;ADANA;SEYHAN;(322) 4410311;www.silsan.com;silsan.com;İİB-GEMİ
HÜROĞLU OTOMOTİV SANAYİ İTH.-İHR. VE TİC.A.Ş.;YENI YALOVA YOLU 12.KM;BURSA;OSMANGAZİ;(224) 2671112;www.huroglu.com;huroglu.com;İİB-GEMİ
NORSE ÇELİK İNŞAAT MÜHENDİSLİK DENİZCİLİK SANAYİ VE TİCARET LİMİTED ŞİRKETİ;İTOB O.S.B. E.DEMİRTAŞ CAD. NO:50 MENDERESİZMİR;KOCAELI;GEBZE;(232) 7990153;www.norcelik.com;norcelik.com;İİB-GEMİ
İDEMARİNE  İÇ VE DIŞ TİCARET LTD. ŞTİ.;AKŞEMSETTİN MAH. FATİH BULVARI  NO:552;İSTANBUL;SULTANBEYLİ;(216) 4870142;www.husnayapi.com;husnayapi.com;İİB-GEMİ
DEKA MARİN DENİZ MALZEMELERİ TİC.A.Ş;İKİTELLİ CAD NO:178K.ÇEKMECE;İSTANBUL;KÜÇÜKÇEKMECE;(212) 5484000;www.dekamarine.com;dekamarine.com;İİB-GEMİ
İZZET ÇAKAN GEMİ YAN. SAN. VE TİC. LTD.ŞTİ.;AYDINLI PATLAYICI MADDELER YOLU CAD.BEYOĞLU YAPI KOOP.E 3 BLOK NO:1;İSTANBUL;TUZLA;(216) 4463427;www.izzetcakanvalf.com.tr;izzetcakanvalf.com.tr;İİB-GEMİ
YEKE DENİZCİLİK GEMİ  ACENTECİLİĞİ DIŞ TİC. SAN A.Ş;.REVLİYA ÇELEBİ MHAUF ORBAY CAD. AK İŞ MERKEZİ NO:33;İSTANBUL;TUZLA;(216) 4461938;www.yelkendenizcilik.com.tr;yelkendenizcilik.com.tr;İİB-GEMİ
AVART DENİZ ARAÇLARI ELEKTRİK SAN.VE TİC.LTD.ŞTİ;KAVACIK MH.SERPİL SK NO:5 İÇ KAPI NO :1;İSTANBUL;BEYKOZ;(216) 4650075;http://www.avartluxurytoys.com;avartluxurytoys.com;İİB-GEMİ
OTOS TECH MÜHENDSLİK SAN. A.Ş;ŞEKERPINAR MAH AYÇİÇEK SOK NO:29;KOCAELI;ÇAYIROVA;(262) 6584006;www.otostech.com;otostech.com;İİB-GEMİ
MERCAN DENİZCİLİK GEMİCİLİK VE TİCARET LTD.ŞTİ.;KARAMUSTAFAPAŞA SOK.MURAT HAN K:1 NO:53/55;İSTANBUL;BEYOĞLU;(212) 2453333;https://mercandenizcilik.com/;mercandenizcilik.com;İİB-GEMİ
BAYRAKTAR GEMİ İŞLETMECİLİĞİ VE KİRALAMA A.Ş ;EĞİTİM MAH. AHSEN ÇIKMAZI SOK  NO:78 SADIKOĞLU PLAZA 5 HASANPAŞA ;İSTANBUL;KADIKÖY;(216) 3488322;www.bayraktar.net;bayraktar.net;İİB-GEMİ
ORKSA MAKİNE SATIŞ VE SERVİS SAN.LTD.ŞTİ.;BAĞDAT CAD.KASADAR SOK 9/C;İSTANBUL;KADIKÖY;(216) 3621777;www.orksa.com.tr;orksa.com.tr;İİB-GEMİ
GOLDA MARİNE DENİZCİLİK SAN.VE TİC.A.Ş.;AYDINTEPE MAH.SAHİL BLV.ALİZE İŞ MERKEZİ NO:191/100 TUZLA İSTANBUL PK:34959 ;İSTANBUL;TUZLA;(216) 4939091;www.goldamarine.com;goldamarine.com;İİB-GEMİ
OCEAN VOYAGER ELEKTRONİK SİSTEMLERİ SAN. VE TİC. A.Ş.;GÜZELYALI MAH. SAHİL BULV. NO:88İÇ KAPI:2 ;KOCAELI;DİLOVASI;(216) 4939351;www.oceanvoyagermarine.com;oceanvoyagermarine.com;İİB-GEMİ
SARILAR ULUSLARARASI NAKLİYAT İTHALAT İHRACAT A.Ş.;BARIŞ MAH.D-100 KARAYOLU CAD. NO:334-336;KOCAELI;GEBZE;(262) 6411100;www.sarilar.com.tr;sarilar.com.tr;İİB-GEMİ
ALESTA MARİNE TURZ. SAN VE TİC.LTD.ŞTİ;TEPE MAH. KORDON CAD. NO:56/7;MUĞLA;MARMARİS;;www.alestamarine.com.tr;alestamarine.com.tr;İİB-GEMİ
ELKON ELEKTRIK SANAYI VE TICAR ET A.S.;RAUF ORBAY CAD. NO. 37;İSTANBUL;TUZLA;02163956695;www.elkon-tr.com;elkon-tr.com;İİB-GEMİ
KAHRAMANMARAŞ KAĞIT SAN.TİC.A.Ş.;EYÜPSULTAN MH. R.TAYYİP ERDOĞANBLV.NO:136/A;K.MARAŞ;DULKADİROĞLU;(344) 2360830;www.kmkpaper.com;kmkpaper.com;İİB-GEMİ
İÇDAŞ ÇELİK ENERJİ TERSANE VE ULASIM SANAYİ A.Ş.;İÇDAŞ PLAZA MAHMUTBEY MAH. DİLMENLER CAD. NO:20 MAHMUTBEY;İSTANBUL;BAĞCILAR;(212) 6040404;www.icdas.com.tr;icdas.com.tr;İİB-GEMİ
DUZGIT GEMI INS. SAN.A.S.;AYDINTEPE MAH.YAKUT SK.NO:11/1;İSTANBUL; ;(216) 4936064;www.duzgit.com;duzgit.com;İİB-GEMİ
ODİN GENEL KUMANYACILIK DIŞ TİC AŞ.;YAYLA MAH. HATBOYU CAD. NO: 56H;İSTANBUL;TUZLA;(216) 5148262;http://www.odinshipsupply.com;odinshipsupply.com;İİB-GEMİ
DATA HIDROLIK MAKINA SAN. A.S.;İDOSB.YAN SAN.ALANI YA-8PARSEL AYDINLI;İSTANBUL;TUZLA;(212) 5910745;www.datahidrolik.com;datahidrolik.com;İİB-GEMİ
ŞAHİNLER DENİZCİLİK YATÇ.SAN.VE TİC.LTD.ŞTİ.;CUMHURİYET MAH.KUĞU SOK.NO:5 ZEMİNKAT;İSTANBUL;KARTAL;(216) 3776060;www.sahinlerdenizcilik.com;sahinlerdenizcilik.com;İİB-GEMİ
DOĞULU TURIZM SEYAHAT YATÇILIK VE SERVIS HIZMETLERI TICARET ANONIM SIRKETI;TARABYA MAH. HAYDAR ALIYEV CAD. NO: 138 /1 IÇ KAPI NO: 1;İSTANBUL;SARIYER;(256) 6143627;www.begumyachting.com;begumyachting.com;İİB-GEMİ
NETMAK ENDÜSTRİ VE AHŞAP MAKİNALARI İMALT SANAYİ VE TİC. A.Ş;KOÇAK SOK NO:54 SİTELER;ANKARA;ALTINDAĞ;(312) 3489898;www.netmakgroup.com.tr;netmakgroup.com.tr;İİB-GEMİ
TURQUOISE  YAT SANAYİ .A.Ş.;GÜZELYALI MH.MALKOÇOĞLU SOK NO.3/1;İSTANBUL;PENDİK;(216) 4938248; www.turquoiseyachts.com ;turquoiseyachts.com;İİB-GEMİ
DİDAR ENDÜSTRİYEL SOĞUTMA VE ISITMA SAN.TİC.A.Ş ;EVLİYA ÇELEBİ MH. MİRAC SOK NO:8 ;İSTANBUL;TUZLA;(850) 2265100;www.didarmakina.com;didarmakina.com;İİB-GEMİ
BAREM GEMİ BAKIM ONARIM SAN. VE TİC. LTD. ŞTİ.;EVLİYA ÇELEBİ MAH. CÖMERT SOKAK TUZLA GEMİ YAN SANSİTESİ F BLOK NO 1/3;İSTANBUL;TUZLA;(216) 0000000;http://www.baremgemi.com;baremgemi.com;İİB-GEMİ
TERSAN TERSANECİLİK SAN.VE TİC.A.Ş;ACI CEŞME MEVKİİ BOGAZİÇİ CAD. NO:28;YALOVA;ALTINOVA;(226) 4656200;www.tersan.com.tr;tersan.com.tr;İİB-GEMİ
GÜRDESAN GEMİ MAKİNA SANAYİ VE TİCARET A.Ş.;DILOVASI ORG SAN BOLGESI 4.KISIM D-4106 NO:1;KOCAELI;GEBZE;02627248241;www.gurdesan.com.tr;gurdesan.com.tr;İİB-GEMİ
MARİS DENİZ ÇEVRE SAN.VE TİC.LTD.ŞTİ.;ALTKAYNARCA MAH.KAFKAS SOKAK NO:38/A;İSTANBUL;PENDİK;(216) 4916092;www.marisenvironmetal.com;marisenvironmetal.com;İİB-GEMİ
ENSAR GEMI VE YAN SANAYI ANONIM SIRKETI;İSTASYON MAH. 1495/2. SOK. NO:1;KOCAELI;GEBZE;02163958162;www.ensargemi.com;ensargemi.com;İİB-GEMİ
AKÇIÇEK MARIN DENIZCILIK SERVIS YEDEK PARÇA SANAYI VE TICARET LIMITED SIRKETI;CAMIKEBIR MAH. IZMIR CAD. NO: 95 B ;İZMİR;SEFERİHİSAR;(232) 7436618;http://www.akcicek.com;akcicek.com;İİB-GEMİ
ESMARİN MAKİNA DENİZ ARAÇLARI KOMPOZİT İNŞ. SAN. VE TİC. LTD;ORGANİZE SAN BÖL. 30.CADDE NO:5;ESKIŞEHIR;ODUNPAZARI;;www.esmarin.com.tr;esmarin.com.tr;İİB-GEMİ
