firma_adi;adres;sehir;ilce;telefon;website;domain;birlik
FİSHLİME SU ÜRÜNLERİ GIDA SANAYİ İTHALAT VE İHRACAT ANONİM ŞİRKETİ;ATARİYE MAHALLESİ SIRMA CADDESİ NO:70;BURSA;MUSTAFAKEMALPAŞA;(224) 6133313;http://www.fishlime.com;fishlime.com;İİB-SU ÜRÜNLERİ
İTİMAT PEYNİRCİLİK SÜT VE SÜT ÜRÜN.İML.PAZ.SAN.TİC.A.Ş.;KURTULUŞ MAH. BİLECİK CAD NO:5 1.KM;BURSA;YENİŞEHİR;(224) 7730466;;;İİB-SU ÜRÜNLERİ
HASEKİ GLOBAL GIDA PAZARLAMA VE SATIŞ SANAYİ TİCARET LİMİTED ŞİRKETİ;GÜNGÖREN MAH. ÖDÜL. SK. NO: 2 İÇ KAPI NO : 3;İSTANBUL;ÇEKMEKÖY;(216) 0000000;;;İİB-SU ÜRÜNLERİ
DERİMA DERİ TEKS. İNŞ. TURİZM SAN. VE TİC. LTD. ŞTİ.;EMİN SİNAN MAH.NEVİYE SOKAK NO:1/B;İSTANBUL;FATİH;(212) 4589675;;;İİB-SU ÜRÜNLERİ
SBS BİLİMSEL BİO ÇÖZÜMLER SAN.VE TİC. A.Ş;REŞİTPAŞA MAH. KATAR CAD.MOTORLU TAŞITLAR LAB.. BİNASI NO:2/10/1 ;İSTANBUL;SARIYER;(212) 2852426;www.sbs-turkey.com;sbs-turkey.com;İİB-SU ÜRÜNLERİ
SUSA GIDA MADDELERİ PAZ. TİC.A.Ş;ORTA MAH. SOGANPAZARI CAD. NO:;SAKARYA;ADAPAZARI;(264) 2410868;;;İİB-SU ÜRÜNLERİ
KOÇAKLAR GIDA-ORMAN ÜRÜNLERİ-MOBİYA SAN. VE TİC. LTD. ŞTİ.;MAHMUDİYE M. ERTUĞRUL GAZİ C.NO:103;BURSA;İNEGÖL;(224) 7160330;www.kocakkoltuk.com;kocakkoltuk.com;İİB-SU ÜRÜNLERİ
YUNA DEMİR ÇELİK İNŞ. VE DIŞ TİC. LTD. ŞTİ.;ATATÜRK MH. ATAŞEHİR BLV. NO:7/1/77;İSTANBUL;ATAŞEHİR;(216) 0542839;;;İİB-SU ÜRÜNLERİ
ÇALIŞIR ET ÜRÜNLERİ SAN. VE DIŞ TİC. LTD. ŞTİ.; YAKUPLU MERKEZ MAH. MAREŞAL FEVZİ ÇAKMAK CD. NO 6 ;İSTANBUL;BEYLİKDÜZÜ;;www.calisiret.com;calisiret.com;İİB-SU ÜRÜNLERİ
ATAŞEHİR OTOMOTİV TURİZM İNŞAAT MİMARLIK MÜH.VE DIŞ TİC.LTD.ŞTİ;BARBAROS MAH.AHLAT SK.VARYAP MERIDIAN E1 BLOK 1 A 157 ;İSTANBUL;ATAŞEHİR;;;;İİB-SU ÜRÜNLERİ
HASTAVUK GIDA TARIM HAYVANCIL. SAN. VE TIC. A.Ş.;BALKAN MAH. HASANAĞA CAD. NO:8/1;BURSA;NİLÜFER;(224) 4702700;www.hastavuk.com.tr;hastavuk.com.tr;İİB-SU ÜRÜNLERİ
BURSA GLOBAL GIDA TARIM SAN. VE TİC.A.Ş;ŞEHREKÜSTÜ MAH. SEVİNÇ SOK İNCİ HAN SİTESİ NO:7/3;BURSA;OSMANGAZİ;(224) 0000000;;;İİB-SU ÜRÜNLERİ
CALLUT TARIM TURIZM VE SU ÜRÜN ITH.IHR.SAN TIC LTD ŞTI.;TOLCA MAH. 113706. SOK.NO:21;KONYA;HÜYÜK;(232) 9995676;www.callut.com;callut.com;İİB-SU ÜRÜNLERİ
KARAN GROUP GIDA VE SAGLIK HIZMETLERI DIS TICARET LIMITED SIRKETI;POL1GON MAH.SARIYER CAD. A 15 APT.NO.9L/T6/4;İSTANBUL;SARIYER;(212) 0000000;;;İİB-SU ÜRÜNLERİ
PRETTYS HAIR DIŞ TİCARET LİMİTED ŞİRKETİ;19 MAYIS MAH.TURABOĞLU SOK.HAMDİYE YAZGAN İŞ MRK.NO.4/2;İSTANBUL;KADIKÖY;(216) 2100174;;;İİB-SU ÜRÜNLERİ
AK PİLİÇ TİCARET LİMİTED ŞİRKETİ;YENİ AKÇAKAVAK KÖYÜ TAŞBAŞI MEVKİİNO:3;BOLU;BOLU;(374) 2438485;www.akpilic.com.tr;akpilic.com.tr;İİB-SU ÜRÜNLERİ
SVC DIŞ TİCARET A.Ş;EMNİYET EVLERİ MAH. EMNİYET CAD. NO:16A;İSTANBUL;KAĞITHANE;(212) 0000000;;;İİB-SU ÜRÜNLERİ
POYRAZKÖY BALIKÇILIK DENİZCİLİK SU ÜRÜNLERİ LİMİTED ŞİRKETİ;KAVACIK MAHALLESİ HAKİM SK. NO:6/2;İSTANBUL;BEYKOZ;(216) 0000000;;;İİB-SU ÜRÜNLERİ
ITERRA DIŞ TİC. LTD. ŞTİ.;MERDİVENKÖY MAH. BORA SOK. NİDA KULE İŞ MERK. NO:1K:7 ;İSTANBUL;KADIKÖY;(216) 4688864;;;İİB-SU ÜRÜNLERİ
TEKSÜT SÜT MAMULLERİ SANAYİ VE TİC.A.Ş.;DENİZKENT KARAYOLU 3.KM.;BALIKESIR;GÖNEN;(266) 7621232;;;İİB-SU ÜRÜNLERİ
HATKO TEKNİK DONANIMLAR MÜMESSİLLİK VE TİC. AŞ;MAÇKA ACISU SOK.TAŞLIK AP.19/C;İSTANBUL;BEŞİKTAŞ;(212) 2589983;www.hatkoaquaculture.com;hatkoaquaculture.com;İİB-SU ÜRÜNLERİ
LEROY TURKEY  SU ÜRÜN. SAN. VE TIC. A.Ş.;ATATÜRK MAH.SEDAF CAD. ATA 4-5B NO:31 DAİRE 7;İSTANBUL;ATAŞEHİR;(216) 6290685;www.leroy.com.tr;leroy.com.tr;İİB-SU ÜRÜNLERİ
PELAGOS AKVARYUM SAN. VE TİC. LTD. ŞTİ.;KINALI CAD. BİRLİK SOK. NO: 3/1;İSTANBUL;GÜNGÖREN;(212) 6373930;www.pelagos.com.tr;pelagos.com.tr;İİB-SU ÜRÜNLERİ
KAZANCIGİL GIDA SAN. VE DIŞ TİC.LTD.ŞTİ.;KOCATEPE MAH.YAĞ İSKELESİ CAD.C-27 BLOK SİT.NO:31/18;İSTANBUL;BAYRAMPAŞA;(212) 6407178;www.kazancigil.com;kazancigil.com;İİB-SU ÜRÜNLERİ
FAZLISOY GIDA İTHALAT İHRACAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ;PİREMİR MAH. TELEFERİK CAD. NO :39/3 ;BURSA;YILDIRIM;(224) 0000000;;;İİB-SU ÜRÜNLERİ
KARTAL KIMYA SAN.VE TIC.A.Ş.;BALÇIK KÖYÜ PELİTLİ YOLU CAD.NO.140;KOCAELI;GEBZE;(262) 7512020;www.kartalkimya.com.tr;kartalkimya.com.tr;İİB-SU ÜRÜNLERİ
ER PİLİÇ ENTEGRE TAVUKÇULUK ÜRETİM PAZ. TİC. A.Ş;DOĞANCI MH. MUDURNU YOLU 7.KM 67/H;BOLU;MERKEZ;(374) 4573260;www.erpilic.com.tr;erpilic.com.tr;İİB-SU ÜRÜNLERİ
SONMEZ PRODUCT GIDA DIŞ TİCARET LİMİTED ŞİRKETİ;ESENKENT MAH. AKSU SK. NO:2/1/31;İSTANBUL;MALTEPE;(216) 4275110;;;İİB-SU ÜRÜNLERİ
ALTIPARMAK GIDA SAN. VE TİC. A.Ş.;ÇAVUŞBAŞI CD. NO:70 34782;İSTANBUL;ÇEKMEKÖY;(216) 6430202;www.altiparmak.com.tr;altiparmak.com.tr;İİB-SU ÜRÜNLERİ
EFFEFFE PET ÜRÜNLERİ VE EVCİL HAYVAN YEM SANAYİ TİCARET ANONİM ŞİRKETİ ;B.BAKKALKÖY MAH. SAMANDIRA YOLU SOK NO:30/1;İSTANBUL;MALTEPE;;;;İİB-SU ÜRÜNLERİ
TROYA PETROOD EVCİL HAYVAN YEM VE GIDA SAN TİC LTD ŞTİ;KEMALPAŞA MH KÜÇÜK HAMAM SK SELAMİ AKSOY PASAJI NO 18/57;ÇANAKKALE;MERKEZ;(286) 0000000;;;İİB-SU ÜRÜNLERİ
VARİOLİNE İSTANBUL DIŞ TİC.A.Ş;ÇAYIR CAD.ÖZCE CENTER NO:3/7;İSTANBUL;ATAŞEHİR;(216) 5728282;www.varioline.com.tr;varioline.com.tr;İİB-SU ÜRÜNLERİ
A-PEK BAĞIRSAK SAN.VE TIC.LTD. ŞTI.;ATATÜRK CAD. NO:119;İSTANBUL;EYÜP;(212) 6276075;;;İİB-SU ÜRÜNLERİ
BALIKESİR ONUR SÜT VE PETROL ÜRÜNLERİ İNŞAAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ;PAŞAKÖY MAH.PAŞAKÖY MÜCAVİR SOK.NO:316;BALIKESIR;ALTIEYLÜL;(266) 2672146;www.onursut.com.tr;onursut.com.tr;İİB-SU ÜRÜNLERİ
TAVUK DÜNYASI GID. SAN. VE TİC. A.Ş;ALTAYÇEŞME MAH. YASEMİN SOK. SOYKENT SİT.C BLOK NO:2 B ;İSTANBUL;MALTEPE;(216) 3705158;;;İİB-SU ÜRÜNLERİ
DİREKÇİ DIŞ TİCARET LİMİTED ŞİRKETİ;DİCLE MH. ORHAN DOĞAN CD. NO:71/A;ŞIRNAK;CİZRE;(312) 2672000;;;İİB-SU ÜRÜNLERİ
TROPİK EVCİL HAYVAN DÜNYASI VE HAYVAN ÜRN. TİC. LTD. ŞTİ.;ZAFER MAH. DOĞAN ARASLI CAD. NO:93/145 ;İSTANBUL;ESENYURT;(850) 5005333;;;İİB-SU ÜRÜNLERİ
REHA SÜT ÜRÜNLERİ SANAYİ VE TİCARET LİMİTED ŞİRKETİ;TURAN MAH. ORG. SAN. BÖLGESİ TOSBİ YOL 5.SK. NO:26;İZMİR;TİRE;(232) 5135400;www.rehamilk.com;rehamilk.com;İİB-SU ÜRÜNLERİ
PAG KİMYA SANAYİ TİCARET LİMİTED ŞİRKETİ;CEVIZLI MH.MUSTAFA KEMAL CD.GÜMÜŞHANE SK.N-1 D-2;İSTANBUL;KARTAL;02163836959;;;İİB-SU ÜRÜNLERİ
AVİAGEN ANADOLU ANA DAMIZLIK VE TAVUKÇ.SAN.VE TIC.A.Ş;NASUF AKAR MH.26.SK.NO:8/10;ANKARA;ÇANKAYA;(312) 2872600;;;İİB-SU ÜRÜNLERİ
FATİHPET EVCİL MARKET İTH.İHR.LTD.ŞTİ;ACIBADEM MAH. NAKKAŞ SOK SAMYELİ APT NO:5A;İSTANBUL;KADIKÖY;(216) 5451588;;;İİB-SU ÜRÜNLERİ
MEHMET ZEKERİYA UNAN - SENA TEKSTİL ;ANADOLU MAH. 1. MERCAN SOK. NO:16/1A;BURSA;YILDIRIM;(224) 5020022;;;İİB-SU ÜRÜNLERİ
SUPERSOL BİYOTEKNOLOJİ A.Ş.;AHMEDİYE MAH. DAĞDİBİ SOK. NO:68  ;SAKARYA;ARİFİYE;(264) 9991900;www.supersol.com.tr;supersol.com.tr;İİB-SU ÜRÜNLERİ
DARDANEL DIŞ TİCARET AŞ;"BOĞAZKENT MAHALLESİ, 2. DARDANEL CADDESİNUMARA: 1";ÇANAKKALE;MERKEZ;(286) 2636666;http://www.dardanel.com.tr;dardanel.com.tr;İİB-SU ÜRÜNLERİ
AKEL DERİ TEKS. SAN. VE DIŞ TİC. LTD. ŞTİ.;DERİ ORG.SAN.BÖL.1.YOL V11-2PARSEL KAT:2 NO:7;İSTANBUL; ;(216) 3940999;www.akelderi.com;akelderi.com;İİB-SU ÜRÜNLERİ
KARVİN GIDA SAN VE TİC LTD ŞTİ;BARBOROS MH MOR MENEKŞE SK DELUXIA SİTESİ A BLOK NO 3/A 171;İSTANBUL;ATAŞEHİR;;;;İİB-SU ÜRÜNLERİ
DEMİR DAMIZLIK  CİVCİV VE YUMURTA ÜRETİM SAN TİC.A.Ş;AKBIYIK KÖYÜ PAŞALIK SIKI MEVKİİ NO:1;BURSA;YENİŞEHİR;(224) 2426520;;;İİB-SU ÜRÜNLERİ
SAHRA GIDA İNŞ.VE TAAH.SAN.TİC.LTD.ŞTİ;MESİHPAŞA MAH.MESİHPAŞA CAD.NO:1 KAT:2 ;İSTANBUL;FATİH;(212) 5176666;www.sahra.com.tr;sahra.com.tr;İİB-SU ÜRÜNLERİ
MEDICAVET TARIM HAYVANCILIK İLAÇ VE KİMYA SANAYİTİCARET ANONİM ŞİRKETİ;M.KÖY İŞM. ŞEHİT AHMET S. NO:4K:4 D:73;İSTANBUL;ŞİŞLİ;(212) 2730505;www.medicavet.com;medicavet.com;İİB-SU ÜRÜNLERİ
ACTA DANIŞMANLIK TİC.LTD.ŞTİ;FATİH SULTAN MEHMET MAH. BALKAN CAD. NO:62/A;İSTANBUL;ÜMRANİYE;(216) 0000000;;;İİB-SU ÜRÜNLERİ
ZOOVİTAL VETERİNER ÜRÜNLERİ İTH.İHR. SAN .TİC.LTD.ŞTİ;ORUÇ REİS MAH. TEKSTİLKENT SİT. G1 APT NO:10 AB/1051 ;İSTANBUL;ESENLER;;;;İİB-SU ÜRÜNLERİ
İDEAL BALIKÇILIK DIŞ TİCARET LİMİTED ŞİRKETİ;MADENLER MAH. ARAFAT CAD. NO: 2 İÇ KAPI NO: 1;İSTANBUL;ÜMRANİYE;(216) 3642437;;;İİB-SU ÜRÜNLERİ
ERT GRUP ENTEGRE GIDA İNŞAAT TAAHHÜT GAYRİMENKULN OTOMOTİV SANAYİ VE TİCARET ANONİM ŞİRKETİ;VEYSEL KARANİ MAH. AŞIK REYHANİ CAD. NO:16/3 ;İSTANBUL;SANCAKTEPE;(216) 7719091;;;İİB-SU ÜRÜNLERİ
NAMET GIDA SANAYİ VE TİCARET A.Ş.;AKSE MAH. FEVZİ ÇAKMAK CAD. NO:132 ÇAYIROVA KOCAELİ ;KOCAELI;ÇAYIROVA;(262) 6582222;www.namet.com.tr;namet.com.tr;İİB-SU ÜRÜNLERİ
BONAFİDE HAYVAN ÜRÜNLERİ GIDA SAN VE TİC LTD ŞTİ;TANTAVİ MH ESTERGON CD EXEN İST SİT F BOL NO 24/38;İSTANBUL;ÜMRANİYE;(216) 0000000;;;İİB-SU ÜRÜNLERİ
KED TÜKETİM MALZEMELERİ DIŞ TİC. LTD. ŞTİ.;İKİTELLİ OSB MAH. ÇEVRE 8. BLOK SK. ÇEVRE SANAYİSİTESİ ÇEVRE 8. BLOK NO: 43 İÇ KAPI NO: 43;İSTANBUL;BAŞAKŞEHİR;(212) 0000000;;;İİB-SU ÜRÜNLERİ
PECOM GLOBAL DIŞ TİCARET LİMİTED ŞİRKETİ;ÇOBANÇESME MAH. SANAYI CAD. NISH RESIDENCE A BLOK NO: 44 A IÇ KAPI NO: 024;İSTANBUL;BAHÇELİEVLER;(212) 6209090;http://www.pecomglobal.com;pecomglobal.com;İİB-SU ÜRÜNLERİ
ALPHI TAVUKÇULUK GIDA TARIM HAYVANCILIK ITHALAT IHRACAT SANAYI TICARET LIMITED SIRKETI;KONAK MAH.BARIŞ (120) SK. OFİS ARTI NO:3 ;BURSA;NİLÜFER;(224) 0000000;;;İİB-SU ÜRÜNLERİ
HAKKI İPEK;MALTEPE MAH.YAMAÇ SOKAK NO:78/3;SAKARYA;ADAPAZARI;(264) 0000000;;;İİB-SU ÜRÜNLERİ
BALARISI GIDA SAN VE  TİC.A.Ş;1.ORGANİZE SAN.BÖL.248 ADA 3.PARSEL 5.CAD.NO:3;DÜZCE;DÜZCE;(380) 5537100;www.balarisi.com.tr;balarisi.com.tr;İİB-SU ÜRÜNLERİ
MENCELOĞLU TAVUKÇULUK SANAYİ VE TİCARET LİMİTED ŞİRKETİ;ADLİYE MAH. 1523 SOKAK KÜMES BLOK  NO 24A ;SAKARYA;ARİFİYE;(264) 3192221;;;İİB-SU ÜRÜNLERİ
ALSİM ALARKO SAN.TESİSLERİ VE TİC.A.Ş;GEBZE ORG.SAN.BÖL.IHSAN DEDECAD 800.SOK.41480;KOCAELI; ;(262) 6482200;;;İİB-SU ÜRÜNLERİ
ALPUKA İNŞAAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ;YASAMKENT MAH. 3035 CAD. ALPUKA INS. NO: 69;ANKARA;ÇANKAYA;(312) 2174217;www.alpuka.com.tr;alpuka.com.tr;İİB-SU ÜRÜNLERİ
KEMAL BALIKÇILIK İHRACAT LİMİTED ŞİRKETİ;SAMANDRA OSMANGAZI M.BETTÜLGAZI C 33;İSTANBUL;KARTAL;02165611070;;;İİB-SU ÜRÜNLERİ
JOZOR GRUP İTHALAT İHRACAT TİCARET LİMİTED ŞİRKETİ;AKŞEMSETTİN MAH.SAFRAN SK.NO17 A;İSTANBUL;FATİH;(212) 4425228;;;İİB-SU ÜRÜNLERİ
FOKACI SU ÜRÜNLERİ GIDA PAZ.NAK.SAN.VE TİC.LTD.ŞTİ;YILDIZ YENİ MAH. JANDARMA MEKTEBİ SOK.BAYSUN APT. NO:11/17 ;İSTANBUL;BEŞİKTAŞ;(362) 4550391;;;İİB-SU ÜRÜNLERİ
MAZLUMOĞLU GIDA ÜR.SAN.VE DIŞ TIC. A.Ş.;TOPTANBALIK HALİ NO:9/10;İSTANBUL;MERKEZ;(212) 5184103;;;İİB-SU ÜRÜNLERİ
İNAN ELYAK- İNAN BAĞIRSAK;MAHMUT ŞEVKET PAŞA MAH. EREN SOK NO:6/A;İSTANBUL;ŞİŞLİ;(212) 0000000;;;İİB-SU ÜRÜNLERİ
İZOMAK YAPI MÜH.İNŞ. MAK. İÇ VE DIŞ TC.LTD.ŞTİ;AYYILDIZ SANAYİ SİTESİ 1140 SOK NO:21 OSTİM;ANKARA;YENİMAHALLE;(312) 3255882;;;İİB-SU ÜRÜNLERİ
ALBERO DIŞ TİC. AŞ;LEVENT MAH.ÇALIKUŞU SOKAK NUMARA:21 (1.LEVENT);İSTANBUL;BEŞİKTAŞ;(212) 2828282;www.albero.com.tr;albero.com.tr;İİB-SU ÜRÜNLERİ
GEREDE JELATİN SA.TİC.A.Ş;GEBZE OSB İHSANDEDE CD NO 122/1;KOCAELI;GEBZE;(262) 6465713;;;İİB-SU ÜRÜNLERİ
LIBAN GIDA SANAYI VE TICARET ANONIM SIRKETI;OVACIK MAHALLESİ KULLAR CADDESİ NO:199;KOCAELI;BAŞİSKELE;(262) 3322323;;;İİB-SU ÜRÜNLERİ
HELAL GRUP GIDA DIŞ TİC.SAN.VE TİC.LTD.ŞTİ.;ŞAHİNTEPE MAH. ŞEHİT POLİS FETHİ SEKİN CADİGTOT SİTESİ 11A BLOK NO 1T İÇ KAPI NO:Z22;İSTANBUL;BAŞAKŞEHİR;(422) 5024400;;;İİB-SU ÜRÜNLERİ
AKUA GROUP SU ÜRÜNLERI A.Ş;ESENTEPE MAH. BÜYÜKDERE CAD. NO:201/14;İSTANBUL;ŞİŞLİ;(266) 7338351;www.akua-group.com;akua-group.com;İİB-SU ÜRÜNLERİ
DİBO GIDA VE TEKS.SAN.TİC.LTD. ŞTİ.;ŞENLIKKÖY MAH. HÜRRIYET CAD.CEVIZLI K. NO:16/2;İSTANBUL;BAKIRKÖY;(212) 5981957;;;İİB-SU ÜRÜNLERİ
BLACK SEA KIYAK KARDEŞLER SU ÜRÜN TİC LTD ŞTİ;TOYBELEN MH ANADOLU BLV NO 206/A;SAMSUN;İLKADIM;(362) 0000000;www.kiyakkardesler.com.tr;kiyakkardesler.com.tr;İİB-SU ÜRÜNLERİ
PAK TAVUK GIDA SAN. VE TIC.A.S;VEYSEL KARANİ MAH.OSMANGAZİ CAD.NO:219;İSTANBUL;SANCAKTEPE;(212) 6036104;www.mudurnupilic.com.tr;mudurnupilic.com.tr;İİB-SU ÜRÜNLERİ
GÜÇLÜ DERİ TEKS. KİMYA TURZ. SAN. VE TİC. LTD. ŞTİ.;ORG.DERİ SAN.BÖL.11.YOL B 13.PARSEL;İSTANBUL;TUZLA;(216) 3942481;;;İİB-SU ÜRÜNLERİ
DANET  ET  VE  ET  ÜRÜNLERİ  PAZ. VE  TİC. LTD.ŞTİ;KOCATEPE  MAH. YAĞ İSKELESİ CAD.MEGA CENTER  C 25 BLOK NO:37;İSTANBUL;BAYRAMPAŞA;(212) 4441339;www.danet.com.tr;danet.com.tr;İİB-SU ÜRÜNLERİ
KOCAMAN BALIKÇILIK İHRACAT VE İTHALAT TİCARET ANONİM ŞİRKETİ;ÖMERLİ KÖYÜ YOLU;BALIKESIR; ;(266) 7338351;;;İİB-SU ÜRÜNLERİ
KOÇBAL MADENCİLİK ORGANİK TARIM HAYVANCILIK SANAYİ VE TİCARET LİMİTED ŞİRKETİ;RUMELİKAVAĞI MAH. İSKELE MEYDANI SK. NO:11 A;İSTANBUL;SARIYER;(212) 0000000;;;İİB-SU ÜRÜNLERİ
GARANTI TAVUKÇ.GIDA NAKL.AKARY IÇ VE DIŞ TIC.A.Ş;ŞERİFALİ MAH. BARBAROS CAD MİRAS SOK NO:29;İSTANBUL;ÜMRANİYE;(374) 4516051;;;İİB-SU ÜRÜNLERİ
KARAKAŞLAR TAVUKÇULUK VE YEM SAN. TIC. LTD. ŞTI.;RUNGUÇ.PAŞA.MAH.PANAYIR.CAT.NO.13;BURSA; ;(224) 6761187;www.karakaslar.com.tr;karakaslar.com.tr;İİB-SU ÜRÜNLERİ
MUDURNU HATCHING EGGS TAVUKÇULUK ANONİM ŞİRKETİ;VEYSEL KARANİ MAH. OSMANGAZİ CAD. PAKMAYA NO. 219 İÇ KAPI NO: 1;İSTANBUL;SULTANGAZİ;(212) 5072424;;;İİB-SU ÜRÜNLERİ
UNİQUE EXPORT DAN. HİZM. TİC AŞ;ATALAR MH ÇANAKKALE CD NO 58/102;İSTANBUL;KARTAL;;;;İİB-SU ÜRÜNLERİ
BAHAR GRUP ARICILIK SAN.TİC.LTD.ŞTİ.;YENİKARAMAN MAH.20.ŞAHİN SOKAK NO:6/1;BURSA;OSMANGAZİ;(224) 0000000;;;İİB-SU ÜRÜNLERİ
UZAN GRUP İNŞAAT SANAYİ İÇ VE DIŞ TİCARET LİMİTED ŞİRKETİ;HALİL RIFAT PAŞA MAH. YÜZER HAVUZ SK. PERPA TİCMER A BLOK NO: 1 İÇ KAPI NO: 1200;İSTANBUL;ŞİŞLİ;(212) 0000000;;;İİB-SU ÜRÜNLERİ
METRO GROSMARKET BAKIRKÖY ALIŞVERİŞ HİZM. TİC. LTD. ŞTİ. ;GÜNEŞLİ KAVŞAĞI KOÇMAN CADDESİ NO:1 ;İSTANBUL;BAĞCILAR;(212) 4787000;;;İİB-SU ÜRÜNLERİ
ORALLAR ZIRAİ ÜRÜNLER ÜRETİM PAZARLAMA SANAYİ VE TİCARET A.Ş;ŞERİFALİ MAH. BARBAROS CAD. MİRAS SOK NO:29  ;İSTANBUL;ÜMRANİYE;(216) 5266321;www.orallarzirai.com;orallarzirai.com;İİB-SU ÜRÜNLERİ
AZİZ TAVUKÇULUK SAN VE TİC.LTD.ŞTİ;AKOVA MAH. ŞEHİT YUSUF KÖSTERELİ CAD. NO:130;SAKARYA;HENDEK;;;;İİB-SU ÜRÜNLERİ
İLKNAK SU ÜRÜNLERİ SANAYİ VE TİCARET ANONİM ŞİRKETİ;CAHAR DUDAVEY BULV.6518 SOK.URGANCILAR SİTESİ N:44 A BLOK K:2 D:5;İZMİR;KARŞIYAKA;(212) 6631541;;;İİB-SU ÜRÜNLERİ
AYFİSH SU ÜRÜNLERİ SANAYİ TİCARET LİMİTED ŞİRKETİ;SULTAN SELİM MAH.HÜMEYRA SK. NEF 09 SİTESİ B BLOK NO:7/197;İSTANBUL;ATAŞEHİR;(212) 4464040;;;İİB-SU ÜRÜNLERİ
GRAND GENERAL DIŞ TİCARET LİMİTED ŞİRKETİ;BAŞAK MAH. YEŞİL VADİ CAD. METROKENT A2 BLOK NO:3KİÇ KAPI NO:81;İSTANBUL;BAŞAKŞEHİR;(212) 0000000;http://www.grandhyper.com;grandhyper.com;İİB-SU ÜRÜNLERİ
HM BAL GIDA İTH İHR SAN TİC LTD ŞTİ;BATTALGAZİ MAH. İBNİ SİNA SOK AYTOP SİTESİ C BLOK  NO:8/19 ;İSTANBUL;SULTANBEYLİ;;www.hmbal.com;hmbal.com;İİB-SU ÜRÜNLERİ
ALDERİ TİC. VE SAN. LTD. ŞTİ. ;ORG.DERI SAN.BÖL.F/9 B/PARSEL;İSTANBUL;TUZLA;(216) 3972579;;;İİB-SU ÜRÜNLERİ
FAZIL YILMAZ;ÜNİVERSİTE MAH.ÇAVUŞ SOKAK NO 8;İSTANBUL;AVCILAR;(212) 0000000;;;İİB-SU ÜRÜNLERİ
ÇEMPA ÇEKİÇLER MERMER SANAYİ VE PAZARLAMA ANONİM ŞİRKETİ;ORG.SAN.BOL. 7.CD. NO=15(VEK.IMZA ATILMIŞ VEK.I.A.I.B);ESKIŞEHIR; ;(222) 2360733;;;İİB-SU ÜRÜNLERİ
ÖZERLER EGİTİM VE DANIŞMANLIK TİC.LTD.ŞTİ;İSTANBUL BAYRAMPAŞA GÜMRÜK İSKELESİ CAD. MEGA CENTER KURUGIDA SİT. A BLOK NO:89/901-856;İSTANBUL;BAYRAMPAŞA;(212) 9799615;;;İİB-SU ÜRÜNLERİ
ARYANTR GRUP DIŞ TİC.LTD.ŞTİ.;ESENTEPE MAH. BÜYÜKDERE CAD. TEKFEN TAWORNO:209/8;İSTANBUL;ŞİŞLİ;(212) 3718458;www.aryantr.com;aryantr.com;İİB-SU ÜRÜNLERİ
HEGTECH GIDA SANAYİ VE YAZILIM TEKNOLOJİLERİ TİC. LTD. ŞTİ.;HAMİDİYE MAH. ELVAN SK. NO:3 A;İSTANBUL;ÇEKMEKÖY;(216) 8209085;;;İİB-SU ÜRÜNLERİ
BİOMAR SAGUN YEM SANAYİ TİCARET A.Ş.;SÖKE OSB MAH. 1 SK. BIOMAR NO: 27 /1 İÇ KAPI NO: 1;AYDIN;SÖKE;(216) 9991177;;;İİB-SU ÜRÜNLERİ
BEYPI BEYPAZARI TARIMSAL ÜRET. PAZ.SAN. VE TIC. A.Ş.;VAKIFGECİTVEREN KAVŞAĞI D-100ANKARA KARAYOLU 7.KM.;BOLU;BOLU;(374) 2439151;;;İİB-SU ÜRÜNLERİ
AKSUVİTAL DOĞAL ÜRÜNLER GIDA SAN. VE TİC. A.Ş.;KAVAKLI MAH. KUZEY CAD. NO:5  BEYLİKDÜZÜ / İSTANBUL;İSTANBUL;BEYLİKDÜZÜ;(212) 6715547;www.aksuvital.com.tr;aksuvital.com.tr;İİB-SU ÜRÜNLERİ
DOĞA DAMIZLIK HAYVANCILIK SANAYİ VE TİCARET ANONİM ŞİRKETİ;BALKAN MAH. HASANAĞA CAD. NO:8/1;BURSA;NİLÜFER;(224) 4702700;www.dogadamizlik.com;dogadamizlik.com;İİB-SU ÜRÜNLERİ
HARİKA ÇİÇEK BALIKÇILIK VE SU ÜRÜN. İTH. İHR. SAN. VE TİC. LTD. ŞTİ.;ÇAY MAH.HACI YUNUSZADE MEHMET GÜNEŞDOĞDUCAD. NO:7 İÇ KAPI:3 ;SAMSUN;ÇARŞAMBA;;;;İİB-SU ÜRÜNLERİ
FOOD EXPERT MEDİKAL İNŞAAT GIDA SAN. VE TİC. A.Ş.;ATATÜRK MAH.ATAŞEHİR BULV.GARDENYA RESİDANCE NO:7/1/77;İSTANBUL;ATAŞEHİR;(216) 0000000;;;İİB-SU ÜRÜNLERİ
BEL KARPER GIDA SANAYI A.Ş.;DİKİLİTAŞ MH.FULYA AYAZMADERE CD.AKŞİT PLZ.NO:12 K:6;İSTANBUL;BEŞİKTAŞ;(212) 3264200;;;İİB-SU ÜRÜNLERİ
