firma_adi;adres;telefon;website;domain;birlik
DELTA İNŞAAT MALZ.GIDA TEKSTİL OTOM.TUR.SAN.VE DIŞ TİC.LTD.ŞTİ.;ORUÇ REİS MAHALLESİ VADİ CADDESİ GİYİMKENT SİTESİ NO:170/117 ESENLER İSTANBUL;(212) 2241888;www.deltatr.net;deltatr.net;İMİB - İstanbul Maden İhracatçıları Birliği
DELTA MERMER MADENCİLİK İNŞAAT İTHALAT İHRACAT ANONİM ŞİRKETİ;ORG. SAN. BÖLG. 1. CAD. 11. SOK. NO:5 MERKEZ AFYON;(272) 2211440;www.deltamarble.com;deltamarble.com;İMİB - İstanbul Maden İhracatçıları Birliği
DELTA STAR ENERJİ VE MADENCİLİK SANAYİ VE TİCARET ANONİM ŞİRKETİ;AYAZMA CAD.PAİRUS PLAZA N:37 K:12 KAĞITHANE İSTANBUL;(212) 3114400;www.deltastar.com.tr;deltastar.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
DELTA TRADE COMPANY SAĞLIK ANONİM ŞİRKETİ;BAŞAKŞEHİR - İKİTELLİ - ATATÜRK BULVARI NO. 72 BAŞAKŞEHİR İSTANBUL;(212) 2215700;www.delta-trade-company.com;delta-trade-company.com;İMİB - İstanbul Maden İhracatçıları Birliği
DELTA TRANSFORMER ELEKTRİK SANAYİ VE TİCARET LİMİTED ŞİRKETİ;BEYLİKDÜZÜ OSB MAH.9.CAD.NO:6 İÇ KAPI NO:1 BEYLİKDÜZÜ İSTANBUL;(212) 2202802;;;İMİB - İstanbul Maden İhracatçıları Birliği
DELTA YAPI TUR. VE İNŞ.MAL.NAK.SAN. DIŞ TİC. LTD. ŞTİ.;ESENŞEHİR MAH. SONGÜL SOK. NO:2 YUKARIDUDULLU ÜMRANİYE İSTANBUL;(216) 5405917;www.deltagranit.com;deltagranit.com;İMİB - İstanbul Maden İhracatçıları Birliği
DEMA MARBLE MADENCILIK SANAYI VE TICARET LIMITED SIRKETI;SÜLEYMAN BEY MAH. ARABACILAR SK. NO: 55 IÇ KAPI NO: 5 MERKEZ/ YALOVA MERKEZ YALOVA;(226) 8141625;;;İMİB - İstanbul Maden İhracatçıları Birliği
DEMAMER İNŞAAT İTHALAT İHRACAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ;ADNAN MENDERES MAH /UFUK SOK. A GİRİŞ NO:6/4-5 MERKEZ YALOVA;;www.demamarble.com;demamarble.com;İMİB - İstanbul Maden İhracatçıları Birliği
DEMIR ORGANIK TARIM ITHALAT IHRACAT LİMİTED ŞİRKETİ;HUZUR MAH. 1112.CAD. NO:40/C ÇANKAYA ANKARA;(312) 2858150;http://www.demirorganik.com;demirorganik.com;İMİB - İstanbul Maden İhracatçıları Birliği
DEMİR EXPORT ANONİM ŞİRKETİ;IZMIR CAD. NO.25/7 ÇANKAYA ANKARA;(312) 4154500;;;İMİB - İstanbul Maden İhracatçıları Birliği
DEMİRBİLEK MAKİNA SANAYİ VE TİCARET LİMİTED ŞİRKETİ;HACIKADIN MAH. KATIPCELEBI CD. NO:70 FATİH İSTANBUL;(212) 5112381;www.demirbilek.com.tr;demirbilek.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
DEMİRCİOĞLU PROFİL İMALAT İNŞAAT SANAYİ VE DIŞ TİCARET LİMİTED ŞİRKETİ;BOSTANCI MAH. BOSTANCI 33 SK. NO:1/1 EDREMİT BALIKESİR;(266) 0000000;;;İMİB - İstanbul Maden İhracatçıları Birliği
DEMİRDAĞ MERMER TİC. VE SAN. LTD. ŞTİ.;MEŞRUTİYET MAH. TUĞRUL SK.TUĞRUL SİTESİ D BLOK NO:7 D:44 MEŞRUTİYET MAH ŞİŞLİ İSTANBUL;;www.fademarble.com;fademarble.com;İMİB - İstanbul Maden İhracatçıları Birliği
DEMİRKAN TURİSTİK EŞYA SAN. VE TİC. LTD. ŞTİ.;CADIRCILAR C.YORGANCILAR SOK.CAMILI HAN.NO:56/12 FATİH İSTANBUL;02125260611;www.demirkannargile.com;demirkannargile.com;İMİB - İstanbul Maden İhracatçıları Birliği
DEMİRKOL LOJİSTİK DIŞ TİCARET LİMİTED ŞİRKETİ;ATATÜRK CADDESİ NO:199 ALİBEYKÖY EYÜP İSTANBUL;(212) 4279100;www.demirkollojistik.com;demirkollojistik.com;İMİB - İstanbul Maden İhracatçıları Birliği
DEMİRKOL TAAHHÜT İNŞAAT SANAYİ VE DIŞ TİCARET LTD. ŞTİ.;TÜRKOBA MAHALLESİ İLGİLİ SOKAK13. VİLLA BLOK NO:32 34537 BÜYÜKÇEKMECE İSTANBUL;;;;İMİB - İstanbul Maden İhracatçıları Birliği
DEMİRTAŞ MADENCİLİK MERMERCİLİK KUYUMCULUK İNŞAAT TURİZM TİCARET LİMİTED ŞİRKETİ;KIZILKILISE MEVKII DEMIRTAS KASABASI DEMİRTAŞ MAH.ATATÜRK CAD.NO.117/125 ALANYA ANTALYA;(242) 5161317;www.demirtasltd.com;demirtasltd.com;İMİB - İstanbul Maden İhracatçıları Birliği
DEMKA DIŞ TİCARET VE PAZARLAMA ANONİM ŞİRKETİ;BARBAROS MAH. BEGONYA SOK. NİDAKULE ATASEHİR KUZEY 3A KAT : 21 NO:184 ATAŞEHİR ATAŞEHİR İSTANBUL;(216) 5921616;www.demkaexport.com;demkaexport.com;İMİB - İstanbul Maden İhracatçıları Birliği
DEMMERG KİMYA SANAYİ VE TİCARET ANONİM ŞİRKETİ;DERİ OSB MAH. SIRÇA CAD. IV. BLOK NO:6 TUZLA İSTANBUL;(216) 5046414;;;İMİB - İstanbul Maden İhracatçıları Birliği
DEMSAN OTOMOTIV SANAYİ VE TICARET LİMİTED ŞİRKETİ;BAĞCILAR GÜNGÖREN SANAYİ SİTESİ 23.BLOK NO:5/7 BAŞAKŞEHİR İSTANBUL;(212) 5490224;;;İMİB - İstanbul Maden İhracatçıları Birliği
DEMTAŞ CİVATA YAPI TEKNİK SANAYİ VE TİCARET LİMİTED ŞİRKETİ;AYDINTEPE MAH. CUMHUR CAD. - NO: 4 A TUZLA İSTANBUL;(216) 4937313;;;İMİB - İstanbul Maden İhracatçıları Birliği
DEMTAŞ MERMER İNŞAAT İHRACAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ;DR.ZİYAKAYA MAH.HÜRRİYET SOK.NO:13 ZEMİN 1 GEMLİK GEMLİK BURSA;(246) 3113027;;;İMİB - İstanbul Maden İhracatçıları Birliği
DENGE KİMYASAL MADDELER SAN. VE TİC. A.Ş.;ATATÜRK MAH.ATAŞEHİR BULV.36 ADAATA2-3 B2 D:56 ATAŞEHİR İSTANBUL;(216) 4567601;;;İMİB - İstanbul Maden İhracatçıları Birliği
DENIZ ZIMPARA VE AŞINDIRICI ÜRÜNLER SANAYİ VE TİCARET A.Ş.;ÇERKEŞLİ OSB MAH İMES 9.CAD N:28 DİLOVASI KOCAELİ;(262) 5022213;;;İMİB - İstanbul Maden İhracatçıları Birliği
DENİZ GRANİT MERMER SANAYİ VE TİCARET LİMİTED ŞİRKETİ;DUDAŞ KÖYÜ DUDAŞ KÖY SOKAĞI KÜME EVLER NO:127 SÖĞÜT BİLECİK;(228) 0000000;;;İMİB - İstanbul Maden İhracatçıları Birliği
DENİZ HİDROLİK PNOMATİK MAK. SAN. TİC. LTD. ŞTİ.;İKİTELLİ ORG. SAN. BÖL. GÜNGÖREN SAN. SİT. ÇARŞI ZEMİN NO:110 İKİTELLİ BAŞAKŞEHİR İSTANBUL;(212) 6719026;www.denizhidrolik.com;denizhidrolik.com;İMİB - İstanbul Maden İhracatçıları Birliği
DENİZATI METAL VE MADENCİLİK TİCARET LTD ŞTİ;HASANPAŞA MAH. KURBAĞALIDERE CAD. SAADET HAN NO:61 KADIKÖY İSTANBUL;(216) 4502780;;;İMİB - İstanbul Maden İhracatçıları Birliği
DENNİS PHARMA KOZMETİK SAN.VE TİC.A.Ş.;ADALET MAH.MANAS BLVR.FOLKART TOWERS APT.NO:39 BAYRAKLI İZMİR;;www.dennispharma.com;dennispharma.com;İMİB - İstanbul Maden İhracatçıları Birliği
DENTOLEY DENTAL TIBBİ ÜRÜNLER SANAYİ VE TİCARET LİMİTED ŞİRKETİ;ŞERİFALİ MAH. BEYAN SOK. NO: 44/1 ÜMRANİYE İSTANBUL;(216) 4109438;;;İMİB - İstanbul Maden İhracatçıları Birliği
DEPAR YAPI İNŞ.SAN. VE TİC.LTD .ŞTİ.;ADRES ŞEHİTLER CAD. CONCEPTA PLAZA BLOK NO: 9/1IC KAPI NO :54 CUMHURİYET ESENYURT İSTANBUL;(212) 6762929;www.steppark.com.tr;steppark.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
DEPOTEK DOĞAL TAŞ ÜRETİM VE PAZ. A.Ş.;ESENTEPE MAH. MÜSELLES SOK. SANTA İŞ MERKEZİ NO:6 İÇ KAPI NO :9 ŞİŞLİ İSTANBUL;(216) 3118382;;;İMİB - İstanbul Maden İhracatçıları Birliği
DERA PLAST PLASTİK SANAYİ PETROL ÜRÜNLERİ İNŞAAT TİCARET LİMİTED ŞİRKETİ;İVEDİK MAHKARŞIYAKA MEZARLIĞI 4.KAPI KARŞISI NO:38 06170 YENİMAHALLE ANKARA;(312) 3370848;www.deraplast.com;deraplast.com;İMİB - İstanbul Maden İhracatçıları Birliği
DERBENT MADEN ANONİM ŞİRKETİ;NİSPETİYE MAH. GAZİ GÜÇNAR SK. UYGUR İŞ MERKEZİ 4/7 BEŞİKTAŞ İSTANBUL;;;;İMİB - İstanbul Maden İhracatçıları Birliği
DERİN KİMYA SANAYİ VE TİCARET ANONİM ŞİRKETİ;BEDRİ RAHMİ SOK. NO:5/A ATAKENT MAHALLESİ 34760 ÜMRANİYE İSTANBUL;(216) 5263434;;;İMİB - İstanbul Maden İhracatçıları Birliği
DERİNTRADE İTHALAT VE İHRACAT DIŞ TİC.LTD.ŞTİ;KAVAKLI MAH. AYSEN SK. İNSAAT NO:7 İÇ KAPI NO:1 BEYLİKDÜZÜ İSTANBUL;(212) 0000000;;;İMİB - İstanbul Maden İhracatçıları Birliği
DERYA OFİS ÜRÜNLERİ SANAYİ VE TİCARET A.Ş.;MAHMUTBEY MAH. 28 YOL SK. NO:170 K.6 BAĞCILAR İSTANBUL;(212) 4446654;www.noki.com.tr;noki.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
DESA ELMAS TESTERE İMALAT İNŞ SAN VE TİC LTD ŞTİ;FERHATPAŞA MAH. YEDİTEPE CAD. NO: 8 B ATAŞEHİR İSTANBUL;(216) 2161616;;;İMİB - İstanbul Maden İhracatçıları Birliği
DESCON CEPHE SİSTEMLERİ MÜH. İNŞ. SAN. VE TİC. LTD. ŞTİ.;"YAYLA MAH.PRİNCÇİ KÖYÜ YOLU BULVARI NO;60- 1 SULTANGAZİ İSTANBUL";(212) 4750623;;;İMİB - İstanbul Maden İhracatçıları Birliği
DESTONE YAPI MALZEMELERİ VE İNŞAAT TİCARET LTD.ŞTİ.;FULYA MAH. ORTAKLAR CAD. BAHÇELER SK NO:11/B ŞİŞLİ İSTANBUL;(212) 2117052;www.destone.com;destone.com;İMİB - İstanbul Maden İhracatçıları Birliği
DETAY YAPI MÜHENDİSLİK MİMARLIK SANAYİ VE TİCARET ANONİM ŞİRKETİ;YENİBOSNA MERKEZ MAHALLESİ 29 EKİM CADDESİ NO:3 İÇ KAPI NO:22-23 YENİBOSNA BAHÇELİEVLER İSTANBUL;(212) 6715767;www.detay-yapi.com;detay-yapi.com;İMİB - İstanbul Maden İhracatçıları Birliği
DETEKS KİMYA SANAYİ ANONİM ŞİRKETİ;IST.DERI ORG.SAN.BÖLG.KUMPAS CAD. Ö-1 PARSEL ORHANLI TUZLA İSTANBUL;02163940240;www.deteks.com.tr;deteks.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
DEVA HOLDİNG A.Ş;HALKALI MK.MAH. BASIN EKSPRESSCAD. NO:1 KÜÇÜKÇEKMECE İSTANBUL;02126929292;www.devaholding.com.tr;devaholding.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
DEVA TIBBİ MALZEMELER SANAYİ TİCARET LİMİTED ŞİRKETİ;İKİTELLİ OSB MAH ATATÜRK ATA İŞ MERN:22 BAŞAKŞEHİR İSTANBUL;(212) 4942371;;;İMİB - İstanbul Maden İhracatçıları Birliği
DEVANCO ENERJİ METAL PAZARLAMA DIŞ TİC.LTD.ŞTİ;YAZLIK YENİ MAH. D-130 KARAYOLU CAD. NO:89 GÖLCÜK KOCAELİ;(262) 4148315;;;İMİB - İstanbul Maden İhracatçıları Birliği
DEVAY MERMER MADEN MÜHENDİSLİK NAKLİYE GIDA İTHALAT İHRACAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ;YALINTAŞ MAH. 35. SOK. NO:4/A MUSTAFAKEMALPAŞA BURSA;(224) 6130999;www.devaymermer.com;devaymermer.com;İMİB - İstanbul Maden İhracatçıları Birliği
DEVELİ MERMER İNŞ. MAD. SAN. VE TİC. A.Ş.;DEVELİ YAHYALI YOLU 4. KM NO. 57/1 DEVELİ KAYSERİ;(352) 6212324;www.develibazalt.com;develibazalt.com;İMİB - İstanbul Maden İhracatçıları Birliği
DEVİN ENDÜSTRİYEL KİMYA VE TEKSTİL TEKNOLOJİLERİ SANAYİ DIŞ TİC. LTD. ŞTİ.;VELİMEŞE OSB MAH. 223. SOK. NO:9/1 İÇ KAPI NO: Z26 ERGENE TEKİRDAĞ;(212) 9791258;www.devirgarments.com;devirgarments.com;İMİB - İstanbul Maden İhracatçıları Birliği
DEVİN KİMYASAL ÜRÜNLER SANAYİ VE TİCARET LİMİTED ŞİRKETİ;EVA 3 108/4 NO:5 KAPI NO:5 BORNOVA İZMİR / TÜRKİYE BORNOVA İZMİR;(232) 0000000;;;İMİB - İstanbul Maden İhracatçıları Birliği
DEVREK MERMER SANAYİ VE TİCARET ANONİM ŞİRKETİ;ÖZPINAR KÖYÜ ÇAY MAH. NO.53 DEVREK ZONGULDAK;(372) 5565532;www.devrekmermer.com;devrekmermer.com;İMİB - İstanbul Maden İhracatçıları Birliği
DEVREN KOZMETİK METAL SANAYİ VE TİCARET LİMİTED ŞİRKETİ;ŞENLİKKÖY MH. BİLLUR SK. NO:7/1 BAKIRKÖY İSTANBUL;(212) 5410824;www.otelbukletim.com;otelbukletim.com;İMİB - İstanbul Maden İhracatçıları Birliği
DEXODE CAM VE BOYA KİMYA SAN. VE TİC. A.Ş.;PELİTLİ MAH.TAVŞANTEPE SOK.N:62/B GEBZE KOCAELİ;(262) 7511773;www.dexode.com.tr;dexode.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
DEXPELL DIŞ TİCARET VE DANIŞMANLIK HİZMETLERİ LİMİTED ŞİRKETİ;GÜRSEL MAH. İMRAHOR CAD. PREMİER KAMPÜSOFİS BLOK NO:29/A İÇ KAPI NO:173 KAĞITHANE İSTANBUL;(212) 8525500;;;İMİB - İstanbul Maden İhracatçıları Birliği
DEY DIŞ TİCARET LİMİTED ŞİRKETİ;YAMANEVLER MH. SİTEYOLU CD. ANEL PLAZA NO:5/28 ÜMRANİYE İSTANBUL;(216) 0000000;;;İMİB - İstanbul Maden İhracatçıları Birliği
DEYKİM SKALA DEKORASYON SAN.VE TIC .LTD.ŞTI.;SİNCAN OSB BABÜRŞAH CAD. NO:4 SİNCAN ANKARA;(312) 2574045;;;İMİB - İstanbul Maden İhracatçıları Birliği
DEYS ENDÜSTRİYEL MADDELER VE KİMYASALLAR SAN.TİC.LTD.ŞTİ;GÜZELLER O.S.B GALVANO METAL KOOP.CUMHURİYET CAD.NO:2/40 GEBZE KOCAELİ;(262) 7513991;www.deys.com.tr;deys.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
DEZGAH YAPI İNŞAAT SANAYİ VE TİCARET LTD.ŞTİ.;ALAADDİNBEY MAH. AHISKA CADDE NO.258 NİLÜFER BURSA;(224) 2428880;www.dezgah.com;dezgah.com;İMİB - İstanbul Maden İhracatçıları Birliği
DG VİZYON RADYATÖR VE MET. ÜRÜN. GELİŞT. SAN. DIŞ TİC. LTD. ŞTİ.;ORHANGAZİ MAH. 18 YOL SOK. NO.14/R1 ESENYURT İSTANBUL;(212) 6230597;www.dgvision.com.tr;dgvision.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
DGN GLOBAL KİMYA VE GIDA İTHALAT İHRACAT SANAYİ TİCARET LİMİTED ŞİRKETİ;MALTEPE MAH. ESKİ ÇIRPICI YOLU SK. NO: 8/191 ZEYTİNBURNU İSTANBUL;(212) 9398512;;;İMİB - İstanbul Maden İhracatçıları Birliği
DGRAFYA DİŞ MALZEMELERİ TİCARET LİMİTED ŞİRKETİ;ŞİRİNEVLER MAH. İNCESU SK. ÇIMEN APT. NO 24İÇ KAPI 2 BAHÇELİEVLER İSTANBUL;(212) 0000000;;;İMİB - İstanbul Maden İhracatçıları Birliği
DGS DIŞ TİCARET ANONİM ŞİRKETİ;15 TEMMUZ MH BAHAR CD NUROL PARK SİT J BLOK NO:43 KAT: D:35 BAĞCILAR İSTANBUL;(212) 8130838;www.dgsas.com.tr;dgsas.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
DGS YAPI MALZEMELERİ VE MADENCİLİK SAN. TİC. LTD. ŞTİ.;TATLISU MAHALLESİ ZÜLFİKAR SOKAK NO:2 ALKOÇ PLAZA DAİRE:8 ÜMRANİYE İSTANBUL;(216) 5947730;www.dgsmadencilik.com;dgsmadencilik.com;İMİB - İstanbul Maden İhracatçıları Birliği
DINCER HIRDAVATCILIK GIDA SAN.VE TIC.LTD.STI.;HURRIYET MAH.NUMAN SK.NO:6 A ORHANGAZI/BURSA OSMANGAZİ BURSA;(224) 5734358;;;İMİB - İstanbul Maden İhracatçıları Birliği
DIORE YAPI INSAAT VE TÜKETIM MALLARI SANAYI TICARET LIMITED SIRKETI;HATBOYU ÇIKISI SK. NO: 48 A IÇ KAPI NO: 1 BAKIRKÖY/ ISTANBUL CEVİZLİK 34306 BAKIRKÖY, İSTANBUL BAKIRKÖY İSTANBUL;(212) 0000000;www.diore.com.tr;diore.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
DIVERSEY KİMYA SAN.VE TİC.A.Ş.;BARBAROS IHLAMUR BULVARI, NO:3, İÇ KAPI NO:67 ATAŞEHİR İSTANBUL;(212) 5786400;www.diversey.com;diversey.com;İMİB - İstanbul Maden İhracatçıları Birliği
DİCLE MERMER VE İNŞAAT SANAYİ ANONİM ŞİRKETİ;ELAZIĞ OTOYOLU 20. KM ORGANİZE SANAYİ BÖLGESİPARSEL 6-7-8 10. SOK. NO.5 MERKEZ DİYARBAKIR;(412) 2241819;www.diclemermer.com.tr;diclemermer.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
DİJİTALPORT DIŞ TİCARET LİMİTED ŞİRKETİ;BALABAN MAH UZUNGÖL CD C BLOK NO:1-2 SİLİVRİ İSTANBUL;(212) 2105969;www.dijitalport.com;dijitalport.com;İMİB - İstanbul Maden İhracatçıları Birliği
DİJİTALPORT İSTANBUL DANIŞ. LOJ. AMB. SAN. VE TİC. LTD. ŞTİ.;BALABAN MH. UZUNGOL CD. C BLOK N:1-2 SİLİVRİ İSTANBUL;(212) 2195969;www.dijitalport.com;dijitalport.com;İMİB - İstanbul Maden İhracatçıları Birliği
DİKİLİTAŞ MERMER TAŞIMACILIK MAD.OTOM.İNŞ.SAN.TİC.LTD.ŞTİ.;SELİMİYE KÖYÜ NO:214 OSMANELİ BİLECİK;(228) 4692222;www.dikilitasmermer.com;dikilitasmermer.com;İMİB - İstanbul Maden İhracatçıları Birliği
DİLA MADEN VE METAL A.Ş.;ESENTEPE MAH. YÜZBAŞI KAYA ALDOĞAN SK. PARDUS PLAZA NO:4 İÇ KAPI NO:1 ŞİŞLİ ŞİŞLİ İSTANBUL;(212) 3290329;;;İMİB - İstanbul Maden İhracatçıları Birliği
DİMARİ DOĞALTAŞ ÜRÜNLERİ TİC.LTD.ŞTİ.;SARAY MAH.KÜÇÜKSU CD. B BLOK NO:64 A/287 ÜMRANİYE İSTANBUL;;;;İMİB - İstanbul Maden İhracatçıları Birliği
DİMER MERMER İNŞAAT SAN.TİC.A.Ş.;PEYAS MAH. URFA BULV. DİMER PLAZA NO:162/C MERKEZ DİYARBAKIR;(412) 2374510;www.dimer.com.tr;dimer.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
DİMİN MADENCİLİK SANAYİ VE TİCARET ANONİM ŞİRKETİ;İŞÇİ BLOKLARI MAH.MEVLANA BULVARI NO:182 B/94 ÇANKAYA ANKARA;(312) 9091121;www.dimin.com.tr;dimin.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
DİNAMİK ÇAMAŞIRHANE EKİPMANLARI SAN.VE TİC.LTD.ŞTİ.;CUMHURİYET MH. HÜRRİYET CAD. NO:7/47 ESENYURT İSTANBUL;(216) 2322689;www.dinamikendustriyel.com;dinamikendustriyel.com;İMİB - İstanbul Maden İhracatçıları Birliği
DİNAMİK ORTEZ PROTEZ YAPIM UYGULAMA MERKEZİ SAĞLIK TIBBİ CİHAZ TEMİZLİK HİZMETLERİ SANAYİ VE TİCARET;ÇEKİRGE MAHALLESİ ÇEKİRGE CADDESİ NO:83 A OSMANGAZİ BURSA;(224) 2254438;;;İMİB - İstanbul Maden İhracatçıları Birliği
DİNAMİK REKLAM İNŞAAT SANAYİ VE TİCARET ANONİM ŞİRKETİ;AYVANSARAY MAH.TÜRKELİ 1. SK.NO :14 FATİH İSTANBUL;(212) 0000000;;;İMİB - İstanbul Maden İhracatçıları Birliği
DİSMAR YAPI MALZEMELERİ LTD ŞTİ;PETROL İŞ MAH GARZAN SK EKŞİOĞLU APT NO 13 KARTAL İSTANBUL KARTAL İSTANBUL;(216) 4690676;;;İMİB - İstanbul Maden İhracatçıları Birliği
DİSTON MADEN VE MERMER SANAYİ TİCARET LİMİTED ŞİRKETİ;4 TEMMUZ MAH. 2102. SK. NO:5/ 5/1 KARAMÜRSEL KOCAELİ;;;;İMİB - İstanbul Maden İhracatçıları Birliği
DİVA DOĞALTAŞ İTH. İHR. SAN. TİC. LTD. ŞTİ.;FERHATPAŞA MAH. 101 SK NO:67 ATAŞEHİR İSTANBUL;(216) 6616621;www.divadogaltas.com;divadogaltas.com;İMİB - İstanbul Maden İhracatçıları Birliği
DİVA KİMYA MÜM.GIDA İNŞ.SAN.VE TİC.LTD.ŞTİ.;YENİ MAH.MİMAR SİNAN CAD. MENDERES SOKAKNO.4 D.2 SOĞANLIK KARTAL İSTANBUL;(216) 3099686;www.divakimya.com.tr;divakimya.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
DİYAR MADENCİLİK MÜHENDİSLİK İNŞ.TURİZM SANAYİ TİCARET A.Ş.;MEDYA MAH. 629/1.SOKAKÇEYSA PLAZA SİT. ÇEYSA ÖNYAPARK KAYAPINAR DİYARBAKIR;(412) 2383488;http://www.diyarmadencilik.com.tr;diyarmadencilik.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
DİZAYN34 MİMARLIK VE İNŞAAT TAAHHÜT TİCARET LİMİTED ŞİRKETİ;KEMANKEŞ KARAMUSTAFA MAH. MUMHANE CAD. NO: 55 BEYOĞLU İSTANBUL;(212) 2444442;;;İMİB - İstanbul Maden İhracatçıları Birliği
DKT İNŞAAT SANAYİ VE TİCARET A.Ş;KOŞUYOLU MAH. İSMAİLPAŞA SKNO:18/1 KADIKÖY İSTANBUL;(216) 2011888;;;İMİB - İstanbul Maden İhracatçıları Birliği
DLOVAN LOGİSTİCS İÇ VE DIŞ TİCARET ULUSLARARASI TAŞIMACILIK LİMİTED ŞİRKETİ;YAKUPLU MAH. HÜRRİYET BLV. SKYPORT RESİDENCE NO:1 /64 BEYLİKDÜZÜ İSTANBUL;;;;İMİB - İstanbul Maden İhracatçıları Birliği
DLS MERMER MADENCİLİK İNŞAAT SANAYİ VE TİCARET LTD.ŞTİ.;İHSANİYE MAH. ERKAL SOK. GENÇAYDIN MERAY İŞ MERKEZİ NO:3/8 NİLÜFER BURSA;;;;İMİB - İstanbul Maden İhracatçıları Birliği
DM2 DIŞ TİC.MAD.PET.NAK.İNŞ.SAN. VE TİC.LTD.ŞTİ.;RÜSTEMPAŞA MAH. ŞEYH ŞAMİL BUL. NO:67/A MERKEZ ELAZIĞ;(424) 2334604;;;İMİB - İstanbul Maden İhracatçıları Birliği
DMC PARTNER MÜHENDİSLİK İNŞAAT SANAYİ İÇ VE DIŞ TİCARET LİMİTED ŞİRKETİ;İSTİKLAL MAH. SÜTÇÜ İMAM CAD. KARAMAN İŞ HANI NO:150/11 ÜMRANİYE İSTANBUL;(216) 0000000;;;İMİB - İstanbul Maden İhracatçıları Birliği
DMD DIŞ TİCARET MAKİNE SAN. A.Ş.;AYDINLI MAH.AYDINLI CAD.NO:117 AYDINLI TUZLA İSTANBUL;(216) 3931020;;;İMİB - İstanbul Maden İhracatçıları Birliği
DME TIBBİ ÜRÜNLER SANAYİ VE TİCARET LİMİTED ŞİRKETİ;AŞAĞIEĞLENCE MAH.GÜFTE CADDESİ BESTE SOKAK NO:18/2 KEÇİÖREN ANKARA;(312) 0000000;;;İMİB - İstanbul Maden İhracatçıları Birliği
DN MERMER A.Ş.;TATLISU MAH HALİÇ SK POLARİS TOWER 31/39 ÜMRANİYE İSTANBUL;(216) 5509819;www.dnmermer.com.tr;dnmermer.com.tr;İMİB - İstanbul Maden İhracatçıları Birliği
DNG MERMER GRANİT İTHALAT İHRACAT SANAYİ VE TİCARET LİMİTED ŞİRKETİ;CUMHURİYET MH.ATATÜRK BULVARI İLYAS KARADAĞ İŞ MERNO:31/37 ALTINOVA YALOVA;;;;İMİB - İstanbul Maden İhracatçıları Birliği
DOGALTAS GRANIT MERMER INSAAT ITH.IHR.SAN.VE TIC.LTD.STI.;FATİH MH.YAKACIK CAD.YILDIZ SİT.A BLOKN:31 D:7 SANCAKTEPE İSTANBUL;(216) 3618498;http://www.dogaltas.com;dogaltas.com;İMİB - İstanbul Maden İhracatçıları Birliği
DOGO DIŞ TİCARET VE MADENCİLİK A.Ş.;ÇANKAYA MAHALLESİ, ÜSKÜP CADDESİ, NO: 40 B/29 ÇANKAYA ANKARA;(312) 0000000;;;İMİB - İstanbul Maden İhracatçıları Birliği
DOĞA GRUP DOĞALTAŞ A.Ş;ALAADDİN BEY MAH ALAADDİNBEY CAD.NO 34 NİLÜFER BURSA;(224) 4136235;;;İMİB - İstanbul Maden İhracatçıları Birliği
DOĞALTAŞEVİ MERMERCİLİK TİCARET LİMİTED ŞİRKETİ;PERPA TIC. MERK. A BLOK K:5NO:384 ŞİŞLİ İSTANBUL;(212) 3209507;;;İMİB - İstanbul Maden İhracatçıları Birliği
DOĞAN BEĞİK;MERMERCİLER SAN.SİT.14C N:21 BEYLİKDÜZÜ İSTANBUL;(212) 6716022;;;İMİB - İstanbul Maden İhracatçıları Birliği
DOĞANLAR NAKLİYE YAKACAK GIDA İNŞAAT MADENCİLİK PETROL ÜRÜNLERİ TİCARET VE SANAYİ LİMİTED ŞİRKETİ;AŞIK SEYRANI CAD.NO:11 DEVELİ KAYSERİ;(352) 6212257;www.gardenpomza.com;gardenpomza.com;İMİB - İstanbul Maden İhracatçıları Birliği
DOĞTEK MEKANİK MÜHENDİSLİK VE TESİSAT ANONİM ŞİRKETİ;TATLISU MAH. ÇETİN CAD.NO:70F/1 ÜMRANİYE İSTANBUL;(216) 6119492;;;İMİB - İstanbul Maden İhracatçıları Birliği
