firma_adi;adres;telefon;website;domain;birlik
KARECUP AMBALAJ TEMİZLİK ÜRÜNLERİ SAN. VE TİC. LTD. ŞTİ.;MALTEPE CEVİZLİ MAH. BAĞDAT CAD. HIZIR REİS SOK.TAM ÇELİK SAN. SİT. NO:2 MALTEPE İSTANBUL;(216) 3059253;www.karecup.com;karecup.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
KARINCA EV GEREÇLERİ PAZARLAMA İÇ VE DIŞ TİC. A.Ş.;AKÇABURGAZ MAH. 3132 SOK. NO:2 ESENYURT İSTANBUL;(212) 2131514;www.bambum.com.tr;bambum.com.tr;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
KARINCA PREFABRİK ÇELİK YAPI ANONİM ŞİRKETİ;ÇERKEŞLİ OSB MH İMES 10 CD NO:1 DİLOVASI KOCAELİ;(262) 6410444;www.karincaprefabrik.com;karincaprefabrik.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
KARMA AKSESUAR BUJİTERİ DIŞ TİCARET LİMİTED ŞİRKETİ;DEMİRTAŞ MAH.ORD.PROF.DR. CEMİL BİRSEL CAD.NO:18 A/1 FATİH İSTANBUL;(212) 5798249;http://www.karmabijuteri.com;karmabijuteri.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği, JTR - Mücevher İhracatçıları Birliği
KARMARİNE KARADENİZ DENİZCİLİK VE TİCARET ANONİM ŞİRKETİ;MERKEZ MH DEVELİ CD NO:14 KAĞITHANE İSTANBUL;(212) 2954737;www.karmarine.com.tr;karmarine.com.tr;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
KARMEN MUTFAK EŞYALARI SANAYİ VE TİCARET LİMİTED ŞİRKETİ;MURATPAŞA MH FABRİKALAR CD NO:11 BAYRAMPAŞA İSTANBUL;(212) 5813018;www.arselmutfak.com.tr;arselmutfak.com.tr;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
KARTAL ÇELİK EŞYA SAN. VE TİC. AŞ;TAHTAKALE CAD.NO.38 ZAZA HAN İSTANBUL;02122313125;http://www.zazadze.com.tr;zazadze.com.tr;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
KARTES CELIK ESYA SANAYI VE TICARET LTD.STI.;BEYLİKDÜZÜ OSB MH KARANFİL SK NO:9 BEYLİKDÜZÜ İSTANBUL;(212) 8751195;www.kartesltd.com;kartesltd.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
KASTAMONU PLASTİK SANAYİ VE TİCARET LİMİTED ŞİRKETİ;ALİPAŞA MAHALESİ NO 16 TRABLUSGARB BULVARI 1-2NO.39 SİLİVRİ İSTANBUL;02125093299;www.kastamonuplastik.com.tr;kastamonuplastik.com.tr;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
KATEMA KABLO TEMSİLCİLİK MAKİNE İTHALAT İHRACAT TİCARET LİMİTED ŞİRKETİ;RAMİ KIŞLA CD APEK URETMEN İS MERKEZİ C BLOK NO:J6 EYÜP İSTANBUL;(212) 5677990;www.katema.net;katema.net;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
KAVAME DANIŞMANLIK TİC. SAN. A.Ş.;ACIBADEM MAH., ÇEÇEN SK., NO:25,AKASYA A1 KULE, KAT:26, DAİRE:150 ÜSKÜDAR İSTANBUL;(216) 0000000;www.kavame.com;kavame.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
KAYALAR BAKIR ALAŞIMLARI SANAYİ VE TİCARET A.Ş.;KOÇKAYA AS PLAZA ESKİ BÜYÜKDERE CAD N:1 K:19 SARIYER İSTANBUL;(282) 6744747;www.kayalarcopper.com;kayalarcopper.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
KAYALAR YAY SANAYİ TİC.LTD.ŞTİ.;SANAYİ MAH. KUDÜS SOKAK 42/3 PENDİK İSTANBUL;(216) 6615200;www.kayalaryay.com;kayalaryay.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
KAYAPLAS KAYALAR PLASTİK SANAYİ VE TİCARET ANONİM ŞİRKETİ;TURKOBA MAH. KAYALAR CAD. NO:5 BÜYÜKÇEKMECE İSTANBUL;(212) 8590002;www.kayalarplastik.com.tr;kayalarplastik.com.tr;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
KAYATEL YAY SANAYİ VE TİCARET ANONİM ŞİRKETİ;TUZLA MERMERCILER ORG. SAN. BÖL.GAZI BULV. NO:10 TUZLA İSTANBUL;(216) 5932120;www.kayatel.com;kayatel.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
KAYATUR OPTIK SAN.VE TIC.LTD. STI.;İSTİKLAL MAHALLESİ KAVAKLIDERE CAD.NO:79 KAT:3 ÜMRANİYE İSTANBUL;(216) 3293737;www.kayatur.com;kayatur.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
KAYF METAL SANAYİ VE TİCARET LİMİTED ŞİRKETİ;RAMAZANOĞLU MH. AKARSU SOKAK NO:14A PENDİK İSTANBUL;(216) 3789815;http://kayfmetal.com.tr;kayfmetal.com.tr;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
KAYRA KİMYA VE TEMİZLİK MALZ. SAN. VE DIŞ TİC.LTD.ŞTİ.;FEYZULLAH MAH SERAP CAD DİLEK SOK NO 1/6 MALTEPE İSTANBUL;(216) 4597610;www.kayrakimya.com;kayrakimya.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
KAZANCI CEVRE TEKNIGI BIYOTEK. MUH.SAN.VE TIC.LTD.STI.;HASAN PASA M. SARAY ARDI CAD. N:100/7 KADIKÖY İSTANBUL;02163372237;www.kazancionline.com;kazancionline.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
KEMAL ARSLAN;15 TEMMUZ MH HALKALI CD ZAFER SK NO:17/C BAĞCILAR İSTANBUL;(212) 6578451;www.verticalplastik.com;verticalplastik.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
KEMALLER OTOMAT SAN.VE TİC.A.Ş.;ESKİ LONDRA ASFALTI ELEKTRİK TRAFOSU KARŞISI ERCAN HAN NO:4 GÜNGÖREN İSTANBUL;(212) 6375672;www.kemallerotomat.com;kemallerotomat.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
KENAN ÖZÇELİK;YUNUS EMRE MH ULUBEY CD NO:11 SANCAKTEPE İSTANBUL;(216) 4845757;www.imkaalu.net;imkaalu.net;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
KENT KONSEPT YAPIM İNŞAAT SAN. VE TİC. LTD. ŞTİ.;SANAYİ MAH. MİMSAN MOBİLYACILAR SİT. ATATÜRK BULV.5. BLOK NO:6 ESENYURT İSTANBUL;(212) 6722748;www.kentkonsept.com;kentkonsept.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği, İMİB - İstanbul Maden İhracatçıları Birliği
KEREMOĞLU SU ARMATÜRLERİ SANAYİ VE TİCARET LİMİTED ŞİRKETİ;ANADOLU MAH. YILANADOLU MH YILDIRIM BEYAZIT CD NO:72/1DIRIM BEYAZIT CAD. NO:72/1 ARNAVUTKÖY İSTANBUL;(212) 5970201;www.kerasus.com.tr;kerasus.com.tr;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
KERSİA KİMYEVİ ÜRÜNLER SANAY VE TİCARET A.Ş.;CEVİZLİ MAH.TUGAY YOLU CAD.OFİSİM İSTANBUL B BLOK 20 B25 MALTEPE İSTANBUL;(216) 3058572;https://www.kersia-group.com/;kersia-group.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
KILIÇ METAL SAN. VE TİC. LTD.ŞTİ.;İKİTELLİ OSB MH GALVANO TEKNİK SAN SİT D BLOK NO:42-44 BAŞAKŞEHİR İSTANBUL;(212) 5492021;www.kilicmetaltoka.com;kilicmetaltoka.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
KIRANEL KİLİT SİSTEMLERİ DANIŞMANLIĞI VE DIŞ TIC. LTD.STI.;ZEYTİNLİK MAH. HOCAHASAN SOK.NO.17/A BAKIRKÖY İSTANBUL;02125716523;www.kiranel.com.tr;kiranel.com.tr;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
KIRMAK MAK.GALVANOSAN VE TİC. LTD.ŞTİ.;TAVUKÇUOĞLU CD ALTAY SK NO:9/1 ÜMRANİYE İSTANBUL;(216) 3131755;www.kirmakmakina.com;kirmakmakina.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
KISIK BALIK MALZEMELERİ VE İNŞAAT SAN. VE TİC. AŞ;MAHMUTBEY MAH. İSTOÇ 2419 SK. 2.ADA NO:145-155 MAHMUTBEY BAĞCILAR İSTANBUL;(212) 6591010;www.kisik.com.tr;kisik.com.tr;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
KISMET BANYO AKS SAN VE TİC LTD ŞTİ;ARAP CAMİ MAH CAMİ AVLU İÇİ KALYON SOK KOKSAL HAN NO 3/A BEYOĞLU İSTANBUL;(212) 2381346;www.kismetbanyo.com;kismetbanyo.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
KIŞLALI AKSESUAR SAN İÇ VE DIŞ TİC. LTD. ŞTİ.;KIŞLALI AKSESUAR SANAYİ İÇ VE DIŞ TİCARET LİMİTED ŞİRKETİ İKİTELLİ OSB MAH . AYMAKOOP B2 BLOK SK.AY BAŞAKŞEHİR İSTANBUL;(212) 4859960;www.kislaliaksesuar;kislaliaksesuar;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
KITAN CELIK SAN.VE TIC.LTD.STI;YENİ ÇAMLICA MH MİTHATPAŞA CD. NO:44 ATAŞEHİR İSTANBUL;0(216) 6611849;www.kitan.com.tr;kitan.com.tr;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
KİLTAŞ REFRAKTER MALZEME SANAYİ TİCARET ANONİM ŞİRKETİ;FEVZİPAŞA MAH. YÜREK SOK. NO.10 SİLİVRİ İSTANBUL;(212) 4443012;www.kiltas.com.tr;kiltas.com.tr;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği, İMİB - İstanbul Maden İhracatçıları Birliği
KİMPA METAL SANAYİ VE TİCARET LTD.ŞTİ.;1.OSB MAH. 2.YOL NO:8 54580 ARİFİYE SAKARYA;(264) 5026729;www.kimpametal.com;kimpametal.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
KİNEBA KOZMETİK SANAYİ VE TİCARET ANONİM ŞİRKETİ;CUMHURİYET MAH. ŞİMŞEK SOK. KAYAMİLENYUM AVM K:2 N:100 BÜYÜKÇEKMECE İSTANBUL;(212) 8559633;www.gelisimkozmetik.com;gelisimkozmetik.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
KLS PLAST PLASTİK PROFİL VE ENJEKSİYON SANAYİ VE TİCARET ANONİM ŞİRKETİ;BARIŞ MAHALLESİ KOŞUYOLU CADDESİ NO:31/1 GEBZE KOCAELİ;(262) 5619397;www.klsplast.com;klsplast.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
KLT KALİTE ALÜMİNYUM İMALAT SANAYİ VE DIŞ TİCARET LİMİTED ŞİRKETİ;VELİMEŞE OSB MAH. 213 SK. NO: 17/1 ERGENE TEKİRDAĞ;(282) 4448791;http://www.kalitealuminyum.com.tr;kalitealuminyum.com.tr;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
KMS MOBİLYA BAĞLANTI SİSTEMLERİ SAN. VE TİC. LTD. ŞTİ.;İSTOÇ MAHMUT BEY MAH. ASLAN PLAZA B BLOK KAT:6/5 BAĞCILAR İSTANBUL;(212) 4472886;www.kmsfix.com;kmsfix.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
KOÇAK BANTÇILIK SANAYİ TİCARET ANONİM ŞİRKETİ;TAHTAKALE MAH. FIRAT 1 CAD. (TEM34 TAHTAKALE) NO:6/1 KAPI NO:175-181 AVCILAR İSTANBUL;(212) 4861891;www.groupko.com;groupko.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
KOÇBAY METAL SANAYİ VE TİCARET LİMİTED ŞİRKETİ;YENİDOĞAN MH HEKİMOĞLU PLAZA NO:67/22 BAYRAMPAŞA İSTANBUL;(212) 6128070;www.kocbaymetal.com;kocbaymetal.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
KOÇEL ÇELİK EŞYA SANAYİ VE TİCARET A.Ş.;MAHMUTBEY MH İSTOÇ TİCARET MERKEZİ 2436 SK NO:1 BAĞCILAR İSTANBUL;(212) 4453530;www.kocel.com.tr;kocel.com.tr;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
KOÇLAR MAKİNA PARÇA DÖKÜM SAN. VE TİC. LTD. ŞTİ.;TÜRKGÜCÜ KÖYÜ SULUDERE MEVKİİ CİVARI KÖY YANI ÇORLU GAZİOSMANPAŞA İSTANBUL;(282) 6818090;www.koclarmakina.com.tr;koclarmakina.com.tr;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
KOÇLAR MÜHENDİSLİK VE METAL İŞLEME SANAYİ TİCARET LİMİTED ŞİRKETİ;İKİTELLİ OSB MAH PİK DÖKÜMCÜLER SAN SİT TEM 34 NO: 27/269 BAŞAKŞEHİR İSTANBUL;(212) 8092636;www.koclarmuhendislik.com;koclarmuhendislik.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
KORAL MENTEŞE SANAYİ VE TİC. LTD. ŞTİ.;ORTA MAH. DUMLU PINAR CAD. YUNUS EMRE SOK. NO:2/B BAYRAMPAŞA İSTANBUL;(212) 5761489;www.koralmentese.com;koralmentese.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
KORTEK ENDUSTRİYEL ÜRÜNLERİ DIŞ TİC. A.Ş.;İMES SAN. SİTESİ A-BLOK 109. SOKAK .KAT:1/A ASMA KAT YUKARIDUDULLU ÜMRANİYE İSTANBUL;(216) 5401234;www.kortekltd.com;kortekltd.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
KORUYAPI YAPI ELEMANLARI URT. MAD.SAN.TIC.LTD.STI.;SAZLI BOSNA CAD NO 18 HARACCIBELDESI GAZİOSMANPAŞA İSTANBUL;02126831155;www.karo-line.com;karo-line.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
KOŞAR HEDİYELİK EŞYA VE GÜV.SİS.İTH.İHR.SAN.VE TİC.LTD.ŞTİ.;AYVALIK SUYOLU SOK.NO:18/1 ÇENGELKÖY ÜSKÜDAR İSTANBUL;(216) 4229131;www.kosarhediyelik.com;kosarhediyelik.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
KOZA DÖKÜM MAKİNE ELEKTRİK SAN.VE TİC.LTD.ŞTİ.;TATLIKUYU MH.1319/1 SOK. NO.8 GEBZE KOCAELİ;(262) 6446885;www.kozadokum.com;kozadokum.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
KOZA GÜVENLİKLİ İSKELE SİS.MİM.LTD.ŞTİ.;CUMA KÖY 3340 SK NO:12 GEBZE KOCAELİ;(262) 6060095;www.kozaiskele.com;kozaiskele.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
KOZMOS TEKSTİL VE GERİ DÖNÜŞÜM SAN. TİC. LTD. ŞTİ.;63. SOKAK ERDİNÇ BİNALARI NO: 3 İÇ KAPI NO: 31KAT: 5 BAĞCILAR BAĞCILAR İSTANBUL;(212) 5079958;www.kozmostekstil.com;kozmostekstil.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
KRAL MEDİKAL KOZMETİK TEKSTİL VE TEMİZLİK ÜRÜNLERİ SANAYİ TİCARET LİMİTED ŞİRKETİ;AKSARAY MAH VALIDE CAMI SOK.UYGUN APT.NO:34/4 AKSARAY FATİH İSTANBUL;(212) 5290711;www.kralkozmetik.com;kralkozmetik.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği, İMİB - İstanbul Maden İhracatçıları Birliği
KREA ENDÜSTRİYEL MUTFAK EKİP SAN.VE TİC.LTD.ŞTİ;KÜÇÜKBALIKLI MH. KOZYATAĞI SK. NO:8/1 OSMANGAZİ BURSA;0(224) 2155545;www.kreamutfak.com;kreamutfak.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
KROMPRES MUTFAK CİHAZLARI SANAYİ VE TİCARET LTD. ŞTİ.;TEVFİK BEY MH. DR.ALİ DEMİRCİ CD. KOBİ İŞ MRK.NO:51 SEFAKÖY KÜÇÜKÇEKMECE İSTANBUL;(212) 6244048;www.krompres.com;krompres.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği, İMİB - İstanbul Maden İhracatçıları Birliği
KRT ENDÜSTRİYEL FABRİKA EKİPMANLARI LİMİTED ŞİRKETİ;ALAADDİNBEY MH 632 SK NO:6/A NİLÜFER BURSA;(224) 2233573;www.krtendusrriyel.com.tr;krtendusrriyel.com.tr;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
KUKER MADENİ EŞYA SAN.VE TİC. AŞ.;BARBAROS MAH. MİLLET CD.NO:64/5 ATAŞEHİR İSTANBUL;;http://www.kuker.com.tr;kuker.com.tr;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
KURAL METAL ALÜMİNYUM SANAYİ VE TİCARET ANONİM ŞİRKETİ;İKİTELLİ OSB MH MUTFAKCİLAR SAN SİT 2 BLOK NO:12 BAŞAKŞEHİR İSTANBUL;(212) 4858480;www.brioni.com.tr;brioni.com.tr;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
KURAY STAND PAZARLAMA VE SANAYİ ANONİM ŞİRKETİ;AYAZAĞA MH KEMERBURGAZ CD VADİ İSTANBUL PARK OFİS BLOKLARI 7B BLOK NO:27/7 SARIYER İSTANBUL;(212) 2930455;www.kuraydisplay.com;kuraydisplay.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
KURT KAPAK VE AMBALAJ SAN. VE TİC. A.Ş.;YAVUZ SELİM MAH. 969. SOK NO:35 BAĞCILAR İSTANBUL;(212) 4351737;www.kurtkapak.net;kurtkapak.net;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
KURTOĞLU ALÜMİNYUM PAZARLAMA SAN. TİC. LTD. ŞTİ.;ADEM YAVUZ MAH.ALEMDAĞ CAD.N:407A İÇ KAPI NO:1 ÜMRANİYE İSTANBUL;(216) 6116560;www.kurtoglualuminyum.com;kurtoglualuminyum.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
KURUCU CEPHE SİSTEMLERİ SAN. VE TİC. LTD. ŞTİ.;BARIŞ MAH. B.O.S. BÖLGESİ BİRLİK SAN. SİTESİ 5. CAD. NO:9 BEYLİKDÜZÜ İSTANBUL;(212) 4237376;www.kurucucephe.com.tr;kurucucephe.com.tr;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
KUTCAST DÖKÜM SANAYİ VE TİC LTD ŞTİ;HASANAĞA OSB MAH.1.CAD NO:23 NİLÜFER BURSA;(224) 4843016;www.kutlukaluminyum.com;kutlukaluminyum.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
KUVARS BASIM KIRTASİYE VE PROMOSYON HİZMETLERİ SAN. VE TİC. LTD. ŞTİ.;YÜZYIL MAH.MATBACILAR SİT. 2. CAD. 152/C BAĞCILAR İSTANBUL;(212) 4290909;www.coprints.com.tr;coprints.com.tr;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
KUZEY DİZAYN VE MARKET EKPMANLARI SAN. TİC. LTD.ŞTİ.;KAVAKPINAR MAH. NAMIK KEMAL CAD. KORUMA SAN. SİT.H BLOK NO:124 PENDİK İSTANBUL;(216) 3966533;www.kuzeydgn.com;kuzeydgn.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
KZY CAM VE GÖLGELENDİRME SİSTEMLERİ İNŞAAT SANAYİ DIŞ TİCARET LİMİTED ŞİRKETİ;MERKEZ MAH.BUZDAĞ SOK. NO:1/1 KAĞITHANE İSTANBUL;(212) 2839111;www.kuzeycamsistemleri.com;kuzeycamsistemleri.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
LA GRACE KOZMETİK ÜRÜNLERİ VE SANAYİ TİCARET LİMİTED ŞİRKETİ;KÜÇÜKBAKKALKÖY MAHALLESİ GEDİKPAŞA SOKAK NO 9/A ATAŞEHİR İSTANBUL;(216) 0000000;http://www.soleildegrace.com;soleildegrace.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
LANDMART ULUSLARARASI TİCARET VE DANIŞMANLIK ANONİM ŞİRKETİ;SARAY MAH.KÜÇÜKSU CAD. NO.64 ANTASYA RESİDENCE 458 ÜMRANİYE İSTANBUL;(216) 5193311;http://www.landmart.com.tr;landmart.com.tr;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
LARADİZAYN MOBİLYA SANAYİ VE TİCARET LİMİTED ŞİRKETİ;FERHATPAŞA MAH. 71.SK NO:50 ATAŞEHİR/İSTANBUL ATAŞEHİR İSTANBUL;(212) 6546654;http://www.laradizayn.com;laradizayn.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
LATRO KİMYA DIŞ TİC. A.Ş.;ATATÜRK SAN.BÖLGESİ İBNİ SİNA CAD. NO.3 K.1 HADIMKÖY(BOYALIK) ARNAVUTKÖY İSTANBUL;(212) 7716036;www.latro.com.tr;latro.com.tr;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği, İMİB - İstanbul Maden İhracatçıları Birliği
LAVA DEMİR ÇELİK DÖKÜM DIŞ TİC.A.Ş.;MERVE MAHALLESİ GAZİ CADDESİ NO :17 SANCAKTEPE İSTANBUL;(216) 3122653;www.lavametal.com.tr;lavametal.com.tr;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
LAYHER İSKELE SİSTEMLERİ SAN. VE TİC. LTD. ŞTİ.;STANBUL TUZLA ORGANİZE SAN. BÖL.9. CAD. NO.20 TUZLA İSTANBUL;(216) 5934100;www.layher.com.tr;layher.com.tr;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
LAZZER METAL ÜRÜNLERİ ELEKTRİK İNŞAAT SAN.VE DIŞ TİC. LTD.ŞTİ.;ESENŞEHİR MAH. KURU SOK. NO:20ESENŞEHİR 34776 ÜMRANİYE, ÜMRANİYE İSTANBUL;;www.lazzermetal.com;lazzermetal.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
LEDAPHARMA İLAÇ SAN.VE TİC.LTD.ŞTİ;: YAYLACIK MAH.KANALYOLU CAD.NO:79 BAŞİSKELE KOCAELİ;(262) 3321817;www.ledapharma.com;ledapharma.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
LEYDİS İÇ VE DIŞ TİCARET PAZARLAMA LTD.ŞTİ.;MAHMUTBEY MAHALLESİ İSTOÇ TOPTANCILAR ÇARŞISI2.ADA NO:75 BAĞCILAR İSTANBUL;(212) 6595467;www.leydimutfak.com;leydimutfak.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
LİBERTY TURİZM TİC. VE SAN. LTD. ŞTİ.;INCIRLI CAD.TEKINTUĞ APT.NO.96/1 BAKIRKÖY İSTANBUL;(212) 5838425;www.libertygaming.net;libertygaming.net;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
LİDERSAN PROMOSYON VE TANITIM ÜRÜNLERİ TİC. LTD. ŞTİ.;AKÇABURGAZ MH 3114 SK NO:2/1B ESENYURT İSTANBUL;(212) 8867241;www.lidersanpromosyon.com.tr;lidersanpromosyon.com.tr;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
LİN DIŞ TİCARET LİMİTED ŞİRKETİ;KAVAKLI MH İSTANBUL CD NO:19 ZEMİN KAT BEYLİKDÜZÜ İSTANBUL;(212) 8558474;www.lindisticaret.com.tr;lindisticaret.com.tr;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
LİVA FORM METAL SAN.VE TİC.A.Ş.;FETHİYE OSB. MAH. ALİ OSMAN SÖNMEZ BLV. NO:1 NİLÜFER BURSA;(224) 2431114;www.livaformmetal.com;livaformmetal.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği, İMİB - İstanbul Maden İhracatçıları Birliği
LİVİNOKS METAL SANAYİ VE TİCARET LİMİTED ŞİRKETİ;AKÇABURGAZ MH 117 SK NO:19 ESENYURT İSTANBUL;(212) 8865588;www.livinokx.com;livinokx.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
LONGA RAF SANAYİ VE DIŞ TİCARET LİMİTED ŞİRKETİ;İKİTELLİ OSB MH METAL-İŞ SAN SİT 20 BLOK NO:25 BAŞAKŞEHİR İSTANBUL;(212) 5281862;http://www.longaraf.com;longaraf.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
LONGRAN ANKASTRE SİSTEMLERİ SAN. TİC. LTD. ŞTİ.;BARBAROS HAYRETTİN PAŞA MAH. 1992. SOK. NO:14/108 ESENYURT İSTANBUL;(212) 8869598;www.ukinox.com.tr;ukinox.com.tr;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği, İMİB - İstanbul Maden İhracatçıları Birliği
LONGRAN MUTFAK CİHAZLARI SANAYİ TİCARET ANONİM ŞİRKETİ;İÇERENKÖY MH ÜSKÜDAR İÇERENKÖY YOLU CD VIP CENTER NO:10 A ESENYURT İSTANBUL;(212) 8869598;www.ukinox.com.tr;ukinox.com.tr;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği, İMİB - İstanbul Maden İhracatçıları Birliği
LOTO PARTNER İŞ GÜVENLİĞİ EKİPMANLARI SANAYİ VE TİCARET LİMİTED ŞİRKETİ;YENISAHRA MAH. BARBAROS CAD.NO: 49 /1A ATAŞEHİR İSTANBUL;(216) 0000000;http://www.lotopartner.com;lotopartner.com;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
LUFEX İÇ VE DIŞ TİCARET LTD. ŞTİ.;MAHMUTBEY MH. 2430.SK. N.125 BAĞCILAR İSTANBUL;(212) 6593758;www.lufex.com.tr;lufex.com.tr;İDDMİB - İstanbul Demir ve Demirdışı Metaller İhracatçıları Birliği
